Chromosome	Start	End	CovA1	FreqCA1	CovA2	FreqCA2	CovB1	FreqCB1	CovB2	FreqCB2	pvalue	Methyl diff	Methylation state in Condition_A
101	5291139	5291140	30	22	36	27	32	1	61	4	0	68.8660801564027	hypermeth
101	5291156	5291157	31	29	36	36	31	5	61	7	0	83.9714471122648	hypermeth
101	5291160	5291161	30	22	37	29	31	7	61	10	1.00031094518727e-13	57.6411421155094	hypermeth
101	5291163	5291164	30	27	37	34	31	12	61	33	4.23018253759011e-09	42.1317326411421	hypermeth
101	5291167	5291168	30	29	37	37	30	7	61	11	0	78.7272429063474	hypermeth
101	5291197	5291198	31	30	36	34	24	2	61	6	0	86.1106233538192	hypermeth
101	5291204	5291205	30	29	36	36	24	3	60	9	0	84.1991341991342	hypermeth
101	5291228	5291229	37	34	26	25	24	2	66	10	0	80.3174603174603	hypermeth
101	5291239	5291240	37	29	26	22	23	7	66	10	6.10622663543836e-15	61.8512573568753	hypermeth
101	5291264	5291265	37	31	26	20	24	2	65	1	0	77.581594435527	hypermeth
101	5291472	5291473	37	26	27	18	22	3	66	2	0	63.0681818181818	hypermeth
101	5292011	5292012	56	52	63	59	59	5	175	27	0	79.6020972491561	hypermeth
101	5292022	5292023	65	62	67	64	60	18	188	69	0	60.3739002932551	hypermeth
101	5292029	5292030	65	55	67	56	60	2	189	21	0	74.8539612997444	hypermeth
101	5292082	5292083	68	61	65	55	62	4	192	9	0	82.0999348765615	hypermeth
101	5292187	5292188	65	37	67	34	60	1	194	11	0	49.0634693390599	hypermeth
101	5292204	5292205	64	55	67	57	60	6	194	23	0	74.0788603714612	hypermeth
101	5292230	5292231	65	47	67	46	60	14	194	36	0	50.7695060844667	hypermeth
101	5292247	5292248	65	64	67	63	59	13	194	41	0	74.8682476943347	hypermeth
101	5304849	5304850	21	18	22	21	37	6	26	3	2.22044604925031e-16	76.4119601328904	hypermeth
101	5304861	5304862	20	19	22	18	36	7	26	1	1.33226762955019e-15	75.1920122887865	hypermeth
101	5304880	5304881	20	19	22	20	36	2	26	1	0	88.0184331797235	hypermeth
101	5304885	5304886	20	17	22	22	36	8	26	4	4.21884749357559e-15	73.5023041474654	hypermeth
101	5304911	5304912	20	20	22	19	36	3	26	3	0	83.1797235023042	hypermeth
101	5304923	5304924	20	17	22	20	36	5	26	2	2.22044604925031e-16	76.8049155145929	hypermeth
101	5304925	5304926	20	13	21	19	35	13	24	5	1.7149369356817e-06	47.5403059115337	hypermeth
101	5304935	5304936	20	15	22	20	36	4	26	6	1.83442150358815e-12	67.2043010752688	hypermeth
101	5304942	5304943	20	20	22	22	36	9	26	2	0	82.258064516129	hypermeth
101	5304954	5304955	17	15	19	18	29	4	18	1	3.5527136788005e-15	81.0283687943262	hypermeth
101	5305677	5305678	128	90	59	36	196	8	264	6	0	64.3362008835155	hypermeth
101	5305686	5305687	130	89	60	38	195	13	264	10	0	61.8312120169705	hypermeth
101	5305730	5305731	52	30	16	10	73	5	112	9	0	51.2559618441971	hypermeth
101	5305747	5305748	55	55	20	19	77	29	116	51	0	57.2158894645941	hypermeth
101	5971026	5971027	18	15	29	28	18	11	20	5	4.21757269442047e-07	49.3840985442329	hypermeth
101	6157746	6157747	11	7	11	0	12	0	12	0	0.000620703806625267	31.8181818181818	hypermeth
101	6174028	6174029	11	11	12	11	17	0	19	0	1.11022302462516e-16	95.6521739130435	hypermeth
101	6174045	6174046	14	9	14	12	23	1	33	1	1.64224189802553e-12	71.4285714285714	hypermeth
101	6174050	6174051	14	14	14	14	23	1	33	3	0	92.8571428571429	hypermeth
101	6174053	6174054	14	14	14	14	23	0	33	2	0	96.4285714285714	hypermeth
101	6174062	6174063	14	14	14	11	23	0	33	0	0	89.2857142857143	hypermeth
101	6174070	6174071	14	14	14	13	23	4	33	3	2.55351295663786e-15	83.9285714285714	hypermeth
101	6174073	6174074	14	14	14	14	23	1	33	0	0	98.2142857142857	hypermeth
101	6174080	6174081	14	13	14	14	23	1	33	2	0	91.0714285714286	hypermeth
101	6174091	6174092	14	14	14	14	23	1	33	0	0	98.2142857142857	hypermeth
101	6174098	6174099	14	14	14	13	23	0	33	1	0	94.6428571428571	hypermeth
101	6174102	6174103	14	14	13	13	23	1	33	5	0	89.2857142857143	hypermeth
101	6174107	6174108	14	13	13	13	23	0	33	1	0	94.510582010582	hypermeth
101	6174114	6174115	14	14	13	13	23	0	33	0	0	100	hypermeth
101	6174117	6174118	14	14	14	12	23	0	33	1	0	91.0714285714286	hypermeth
101	6174122	6174123	14	14	14	14	23	1	33	1	0	96.4285714285714	hypermeth
101	6174128	6174129	14	14	14	14	23	0	33	2	0	96.4285714285714	hypermeth
101	6174137	6174138	14	14	14	14	23	1	33	1	0	96.4285714285714	hypermeth
101	6174160	6174161	14	13	14	14	23	1	33	0	0	94.6428571428571	hypermeth
101	6415041	6415042	17	16	22	21	19	1	21	1	0	89.8717948717949	hypermeth
101	6415046	6415047	17	15	22	21	19	0	21	2	0	87.3076923076923	hypermeth
101	6415072	6415073	17	17	22	21	19	0	21	0	0	97.4358974358974	hypermeth
101	6415082	6415083	17	16	22	22	19	0	21	1	0	94.9358974358974	hypermeth
101	6415093	6415094	17	16	22	22	19	0	21	0	0	97.4358974358974	hypermeth
101	6415134	6415135	17	17	22	22	19	2	21	0	0	95	hypermeth
101	6415147	6415148	17	17	22	21	19	2	21	0	0	92.4358974358974	hypermeth
101	6415154	6415155	17	17	22	22	19	1	21	0	0	97.5	hypermeth
101	6415162	6415163	17	17	22	21	19	1	21	0	0	94.9358974358974	hypermeth
101	6537538	6537539	17	8	15	4	19	0	25	0	9.85305912193368e-07	37.5	hypermeth
101	6537553	6537554	24	8	14	6	19	0	39	1	1.54377307004516e-06	35.1179673321234	hypermeth
101	6537562	6537563	24	15	14	5	19	2	39	3	1.2683874518471e-06	44.010889292196	hypermeth
101	6537565	6537566	24	21	14	9	19	2	39	5	1.08899556039432e-11	66.8784029038112	hypermeth
101	6537630	6537631	24	9	14	4	19	0	38	3	0.000202144685522376	28.9473684210526	hypermeth
101	6537638	6537639	24	14	14	5	19	2	39	1	1.9773782378163e-07	44.8275862068966	hypermeth
101	6537645	6537646	24	19	14	8	19	0	39	1	9.2148511043888e-15	69.3284936479129	hypermeth
101	6537653	6537654	24	13	14	4	19	0	39	1	3.71273419785823e-08	43.0127041742287	hypermeth
101	6537657	6537658	24	9	14	4	19	0	39	1	5.01467801294897e-06	32.486388384755	hypermeth
101	7552177	7552178	14	11	15	14	13	7	16	10	0.016780897034495	27.5862068965517	hypermeth
101	7555227	7555228	18	14	27	24	22	13	28	13	0.000574345993813785	32.4444444444444	hypermeth
101	7570510	7570511	17	17	33	32	26	14	22	15	5.94380777929615e-07	37.5833333333333	hypermeth
101	7570523	7570524	17	16	33	31	26	14	22	12	2.21651416232316e-06	39.8333333333333	hypermeth
101	7570551	7570552	12	12	14	12	17	4	13	6	1.84666637970121e-06	58.974358974359	hypermeth
101	7579810	7579811	12	12	18	16	22	16	12	7	0.00770732228438165	25.6862745098039	hypermeth
101	7579821	7579822	16	16	21	20	34	15	19	12	1.73646495627011e-07	46.3539010708822	hypermeth
101	7580077	7580078	18	16	20	19	21	10	17	10	6.23305486980863e-05	39.4736842105263	hypermeth
101	7580082	7580083	20	18	23	22	25	16	33	14	2.1450628717723e-06	41.299117882919	hypermeth
101	7580137	7580138	20	18	23	19	25	9	33	12	1.93993782149349e-07	49.8396150761828	hypermeth
101	8067740	8067741	17	13	18	12	22	22	23	22	0.000386974539253404	-26.3492063492063	hypometh
101	8812602	8812603	16	13	15	6	21	0	22	0	5.68635138975537e-11	61.2903225806452	hypermeth
101	8812628	8812629	16	8	15	6	21	0	23	0	5.53811486669886e-08	45.1612903225806	hypermeth
101	8812631	8812632	16	9	15	4	21	1	23	0	5.98690440378746e-06	39.6627565982405	hypermeth
101	8812642	8812643	16	12	15	6	21	0	23	0	1.96933358509455e-10	58.0645161290323	hypermeth
101	8812652	8812653	16	14	15	10	21	0	23	1	3.66706665033689e-13	75.1466275659824	hypermeth
101	9046890	9046891	21	15	36	32	27	21	26	0	2.49255171713703e-06	42.8334988414432	hypermeth
101	9195701	9195702	12	0	15	5	13	13	14	14	6.66899868662085e-12	-81.4814814814815	hypometh
101	9195743	9195744	13	0	15	1	13	13	14	13	1.54321000422897e-14	-92.7248677248677	hypometh
101	9195751	9195752	12	0	15	1	13	13	14	13	2.97539770599542e-14	-92.5925925925926	hypometh
101	9336977	9336978	18	18	11	11	12	12	24	12	5.25833494624539e-05	33.3333333333333	hypermeth
101	9510155	9510156	12	10	18	10	12	12	10	10	0.00036127344065362	-33.3333333333333	hypometh
101	9525382	9525383	14	14	21	18	11	7	17	9	0.00123333579000173	34.2857142857143	hypermeth
101	9525425	9525426	18	16	15	13	22	9	15	11	0.00148620910053798	33.8247338247338	hypermeth
101	10520299	10520300	16	0	15	0	10	10	12	11	1.99840144432528e-15	-95.4545454545455	hypometh
101	11084196	11084197	17	0	22	0	14	0	25	12	1.42936624025758e-05	-30.7692307692308	hypometh
101	11084318	11084319	19	8	25	10	19	13	20	13	0.0181806794710931	-25.7575757575758	hypometh
101	11269866	11269867	64	40	21	14	52	13	40	10	1.67667310924102e-07	38.5294117647059	hypermeth
101	11269967	11269968	92	55	42	28	46	10	56	4	9.43689570931383e-15	48.2148083113843	hypermeth
101	11269994	11269995	87	67	57	42	107	29	110	28	0	49.4271633384537	hypermeth
101	11270009	11270010	175	122	76	57	159	23	150	13	0	59.6642555989634	hypermeth
101	11270031	11270032	174	127	74	59	161	63	149	63	1.11022302462516e-16	34.3548387096774	hypermeth
101	11270036	11270037	174	128	76	45	161	64	149	34	0	37.5870967741936	hypermeth
101	11270068	11270069	60	46	23	18	75	10	63	17	0	57.5432163436354	hypermeth
101	11270299	11270300	244	186	376	278	306	31	249	31	0	63.6675385062482	hypermeth
101	11270316	11270317	218	171	241	189	174	25	255	31	0	65.3777594954066	hypermeth
101	11270331	11270332	218	179	241	181	172	21	253	23	0	68.078431372549	hypermeth
101	11270368	11270369	166	130	236	190	173	42	249	33	0	61.82947820141	hypermeth
101	11270480	11270481	197	149	236	160	163	25	245	30	0	57.8821944482181	hypermeth
101	11270514	11270515	203	172	231	189	160	45	242	59	0	57.309076736135	hypermeth
101	11270527	11270528	203	164	231	171	159	51	242	70	0	47.0143765011434	hypermeth
101	11270530	11270531	203	182	230	208	159	70	241	96	0	48.5692840646651	hypermeth
101	11270534	11270535	203	160	230	186	159	43	242	70	0	51.7280701249187	hypermeth
101	11270553	11270554	87	75	131	90	98	36	125	48	3.33066907387547e-16	38.0199119595178	hypermeth
101	11271093	11271094	42	34	39	30	20	2	53	1	0	74.9027566379165	hypermeth
101	11271111	11271112	36	35	33	27	13	0	48	5	0	81.6583511522927	hypermeth
101	11272526	11272527	22	21	11	10	46	11	56	8	7.7715611723761e-16	75.3119429590018	hypermeth
101	11272543	11272544	29	27	15	14	50	14	58	7	0	73.7373737373737	hypermeth
101	11272574	11272575	29	22	15	9	50	3	59	6	8.21565038222616e-15	62.1976647206005	hypermeth
101	11272865	11272866	299	230	309	245	285	78	356	105	0	49.5758580343214	hypermeth
101	11272869	11272870	299	270	309	267	284	119	357	138	0	48.2287646769029	hypermeth
101	11272872	11272873	299	234	308	225	285	73	357	99	0	48.8265151631793	hypermeth
101	11272885	11272886	299	249	309	236	284	79	356	76	0	55.5509868421053	hypermeth
101	11272919	11272920	296	190	306	190	281	43	354	45	0	49.2646558715044	hypermeth
101	11273031	11273032	191	140	296	196	275	52	348	41	0	54.0660709753758	hypermeth
101	11273068	11273069	295	217	308	191	278	23	352	34	0	58.6140724946695	hypermeth
101	11273083	11273084	297	229	308	216	279	39	353	47	0	59.9461240715556	hypermeth
101	11273100	11273101	147	101	141	95	125	15	178	24	0	55.1842684268427	hypermeth
101	11273260	11273261	24	15	12	7	54	6	87	9	7.79982634036003e-10	50.4728132387707	hypermeth
101	11273293	11273294	23	20	11	10	54	13	88	16	6.81676937119846e-14	67.8127589063795	hypermeth
101	11273679	11273680	211	140	494	336	420	59	113	17	0	53.2588186765665	hypermeth
101	11273685	11273686	212	141	494	331	423	73	114	18	0	49.9095278037149	hypermeth
101	11273716	11273717	212	125	494	354	423	37	114	3	0	60.3982359240561	hypermeth
101	11273738	11273739	212	177	494	437	423	109	114	23	0	62.38783294032	hypermeth
101	11273742	11273743	99	74	140	109	167	23	135	19	0	62.6617528886918	hypermeth
101	11273758	11273759	102	84	191	151	166	50	140	36	0	52.1002029935979	hypermeth
101	11273768	11273769	102	94	191	178	162	74	140	60	0	48.4619035779671	hypermeth
101	11273784	11273785	93	73	190	152	165	35	136	35	0	56.2494863998685	hypermeth
101	11273905	11273906	37	31	123	105	69	10	37	8	0	68.0188679245283	hypermeth
101	11273937	11273938	67	58	241	186	109	29	80	15	0	55.9403559403559	hypermeth
101	11273942	11273943	67	61	240	197	109	29	75	22	0	56.3216966435349	hypermeth
101	11273964	11273965	67	49	244	183	104	19	76	10	0	58.4869596284387	hypermeth
101	11273979	11273980	36	32	213	195	84	16	56	11	0	71.8789443488239	hypermeth
101	11274006	11274007	37	19	202	142	76	8	47	5	0	56.7949110453448	hypermeth
101	11274031	11274032	14	7	105	70	26	3	36	5	4.16355838694926e-12	51.8026565464896	hypermeth
101	11274125	11274126	426	355	411	323	342	89	351	89	0	55.318158543965	hypermeth
101	11274129	11274130	426	373	410	374	342	146	350	142	0	47.7355698758193	hypermeth
101	11274132	11274133	427	337	408	327	342	104	351	94	0	50.9495295124038	hypermeth
101	11274145	11274146	425	365	410	349	339	85	349	68	0	63.2706099429049	hypermeth
101	11274179	11274180	402	280	395	278	321	39	335	28	0	59.7991324172966	hypermeth
101	11274291	11274292	312	237	399	307	331	51	344	48	0	61.845288326301	hypermeth
101	11274328	11274329	423	318	408	305	333	25	351	32	0	66.6365824308063	hypermeth
101	11274343	11274344	427	341	410	324	338	52	346	26	0	68.0469093881658	hypermeth
101	11274364	11274365	246	133	292	180	336	62	159	19	0	41.8148022980737	hypermeth
101	11274370	11274371	246	135	293	184	331	68	160	27	0	39.8354046302839	hypermeth
101	11274401	11274402	246	127	289	177	325	29	154	14	0	47.8453944159366	hypermeth
101	11274423	11274424	213	176	254	227	317	79	149	39	0	60.9736147999743	hypermeth
101	11274427	11274428	95	77	188	154	210	36	164	28	0	64.5131422308724	hypermeth
101	11274443	11274444	74	64	41	36	57	7	107	25	0	67.4443266171792	hypermeth
101	11274453	11274454	75	73	40	38	58	20	105	37	0	61.5524139770605	hypermeth
101	11274469	11274470	75	65	40	33	58	15	107	20	0	64.0052700922266	hypermeth
101	11274520	11274521	55	34	70	45	85	12	139	7	0	54.7178571428571	hypermeth
101	11274523	11274524	61	55	62	55	82	11	131	12	0	78.6327722432154	hypermeth
101	11274545	11274546	12	5	17	9	12	0	14	1	7.00494489723757e-05	44.4297082228117	hypermeth
101	11274552	11274553	14	10	21	13	23	4	12	0	1.26859721871764e-06	54.2857142857143	hypermeth
101	11274590	11274591	95	77	34	21	102	19	38	9	0	55.968992248062	hypermeth
101	11274622	11274623	229	197	319	266	268	95	144	51	0	49.052157891007	hypermeth
101	11274627	11274628	225	194	316	263	268	81	143	44	0	54.0595724777491	hypermeth
101	11274649	11274650	229	177	320	240	269	48	143	20	0	59.4514297840734	hypermeth
101	11274664	11274665	224	194	314	270	265	68	140	36	0	60.5663408141723	hypermeth
101	11274691	11274692	229	172	321	231	268	31	144	10	0	63.3212709620477	hypermeth
101	11274716	11274717	144	118	296	231	171	53	110	19	0	53.6954060174701	hypermeth
101	13546920	13546921	13	7	56	45	51	14	90	21	1.66400226930818e-12	50.5396238051187	hypermeth
101	13546932	13546933	13	13	64	59	55	23	111	34	0	59.1691441089032	hypermeth
101	13546940	13546941	13	8	64	50	55	7	112	6	0	67.5402441869508	hypermeth
101	13546961	13546962	13	10	64	49	55	7	113	11	0	65.9090909090909	hypermeth
101	13546978	13546979	13	11	62	54	52	6	111	11	0	76.2372188139059	hypermeth
101	13546985	13546986	13	11	57	55	53	24	108	45	1.99840144432528e-15	51.4285714285714	hypermeth
101	13546989	13546990	12	12	54	53	49	7	108	20	0	81.2873962555491	hypermeth
101	13547019	13547020	13	13	64	55	55	8	113	21	0	71.0497835497836	hypermeth
101	13547026	13547027	13	12	64	53	55	16	113	23	0	61.2012987012987	hypermeth
101	13547039	13547040	14	13	26	23	16	5	35	15	2.09184862764999e-07	50.7843137254902	hypermeth
101	13547050	13547051	10	9	10	10	17	4	13	5	9.63100781459225e-07	65	hypermeth
101	13547061	13547062	10	6	10	6	17	5	13	4	0.034761030824369	30	hypermeth
101	13547086	13547087	10	8	10	6	17	2	13	0	1.21294418942153e-06	63.3333333333333	hypermeth
101	13547832	13547833	98	76	106	69	38	3	93	12	0	59.6280496931597	hypermeth
101	13547863	13547864	91	59	105	53	37	2	90	5	0	51.6310461192351	hypermeth
101	13548041	13548042	101	73	106	74	39	2	94	10	0	61.9919363626457	hypermeth
101	13548066	13548067	101	73	106	72	40	4	94	17	0	54.3766673876992	hypermeth
101	13548077	13548078	101	86	106	87	40	6	93	12	0	70.041044640587	hypermeth
101	13548088	13548089	73	68	96	88	33	11	61	14	0	65.7119476268412	hypermeth
101	13548143	13548144	14	12	17	16	10	2	22	4	1.65535540830319e-09	71.5725806451613	hypermeth
101	13548150	13548151	14	12	17	16	10	0	22	4	4.2497894092719e-11	77.8225806451613	hypermeth
101	13548154	13548155	14	11	17	14	10	1	22	2	1.79668435684732e-09	71.2701612903226	hypermeth
101	13548170	13548171	13	10	17	12	10	1	23	0	4.38249769807442e-10	70.3030303030303	hypermeth
101	13548199	13548200	14	14	17	17	10	4	23	5	1.17817977596246e-11	72.7272727272727	hypermeth
101	13548248	13548249	194	160	425	380	193	42	313	51	0	68.8580331658227	hypermeth
101	13548263	13548264	174	128	410	309	185	46	312	49	0	55.714078994515	hypermeth
101	13548277	13548278	194	163	425	367	198	24	313	38	0	73.4888985137951	hypermeth
101	13548285	13548286	194	138	425	304	198	27	313	45	0	57.3154731607384	hypermeth
101	13548297	13548298	194	120	425	276	198	35	312	48	0	47.6996420539136	hypermeth
101	13548300	13548301	192	157	425	313	198	36	313	60	0	57.3883477593431	hypermeth
101	13548308	13548309	293	272	487	455	257	131	476	252	0	40.954105012768	hypermeth
101	13548326	13548327	101	62	69	46	67	5	176	16	0	54.8874364560639	hypermeth
101	13548338	13548339	105	63	81	54	67	2	178	12	0	57.1889400921659	hypermeth
101	13548369	13548370	105	75	81	60	71	2	182	7	0	69.0233329083259	hypermeth
101	13548381	13548382	105	82	81	65	71	4	182	11	0	73.1034043095754	hypermeth
101	13549442	13549443	17	15	19	14	12	5	25	11	0.000853376074656631	37.3123123123123	hypermeth
101	13549455	13549456	25	23	67	60	60	15	108	32	0	62.2412008281574	hypermeth
101	13549462	13549463	25	22	68	62	64	13	113	18	0	72.808456351376	hypermeth
101	13549492	13549493	25	22	61	56	60	11	107	14	0	75.7276145383651	hypermeth
101	13549496	13549497	25	22	63	56	63	35	109	43	1.07569508855931e-12	43.2875264270613	hypermeth
101	13549503	13549504	25	20	67	60	64	11	113	11	0	74.527143208057	hypermeth
101	13549520	13549521	23	16	69	52	64	10	114	13	0	60.9916951636541	hypermeth
101	13549541	13549542	18	9	68	56	59	6	105	8	0	67.0448099829836	hypermeth
101	13549549	13549550	24	22	69	66	64	20	112	23	0	70.1918377321603	hypermeth
101	13549561	13549562	13	8	64	55	56	15	96	21	0	58.133971291866	hypermeth
101	13549680	13549681	58	56	57	50	108	61	95	46	1.24344978758018e-14	39.4645534375669	hypermeth
101	13549688	13549689	59	49	97	89	157	19	165	15	0	77.9025322503583	hypermeth
101	13549719	13549720	58	31	97	59	155	10	164	4	0	53.6758013954899	hypermeth
101	13549771	13549772	29	4	58	34	107	13	106	11	1.52087908933396e-09	32.4105552857374	hypermeth
101	13549793	13549794	26	20	21	21	60	10	43	7	0	70.7291881842594	hypermeth
101	13552146	13552147	26	24	16	15	25	4	28	14	5.96070637293167e-10	58.8948787061995	hypermeth
101	13552150	13552151	26	23	16	14	26	7	28	9	2.24577723084707e-09	58.4656084656085	hypermeth
101	13552157	13552158	26	23	16	16	26	5	28	5	1.12132525487141e-14	74.3386243386243	hypermeth
101	13552161	13552162	26	11	16	15	26	4	28	2	8.37883147308816e-08	50.7936507936508	hypermeth
101	13552177	13552178	25	12	16	12	26	3	28	5	6.11053750698698e-06	43.7217705510388	hypermeth
101	13552206	13552207	26	25	16	16	26	10	28	11	5.00434138572814e-11	58.7301587301587	hypermeth
101	13552337	13552338	102	94	85	76	180	85	123	52	0	45.6945694569457	hypermeth
101	13552345	13552346	265	220	321	272	384	46	276	39	0	71.0802564898128	hypermeth
101	13552376	13552377	240	156	302	195	370	16	287	13	0	60.346144557336	hypermeth
101	13552388	13552389	261	210	330	281	395	15	298	17	0	78.4619216091297	hypermeth
101	13552428	13552429	220	195	287	264	325	70	227	59	0	67.1629791613069	hypermeth
101	13552438	13552439	72	64	54	45	125	8	61	7	0	78.4434203789042	hypermeth
101	13552715	13552716	44	38	36	32	52	9	51	6	0	72.9368932038835	hypermeth
101	13552783	13552784	49	29	36	23	53	8	52	4	1.47215573065296e-13	49.7478991596639	hypermeth
101	13552795	13552796	49	43	36	27	53	1	52	2	0	79.4957983193277	hypermeth
101	13552812	13552813	49	29	36	21	53	3	52	9	1.40254474700896e-12	47.3949579831933	hypermeth
101	14212563	14212564	13	5	15	15	13	6	30	0	5.66613470143196e-07	57.4750830564784	hypermeth
101	14212609	14212610	13	6	15	13	13	9	30	0	6.50893653976192e-05	46.9269102990033	hypermeth
101	15366337	15366338	15	8	24	8	26	2	34	2	2.96857148958107e-05	34.3589743589744	hypermeth
101	15366348	15366349	15	4	24	6	26	0	34	0	6.27705212496998e-06	25.6410256410256	hypermeth
101	15366383	15366384	15	5	24	10	26	0	34	2	3.93668466636132e-06	35.1282051282051	hypermeth
101	16242706	16242707	14	11	16	15	16	6	13	6	0.00019011806534408	45.2873563218391	hypermeth
101	16242788	16242789	28	21	19	15	27	12	47	23	0.00115424184934776	29.2984473835538	hypermeth
101	16242851	16242852	25	24	17	17	23	15	37	20	6.20515305915781e-07	39.2857142857143	hypermeth
101	16242863	16242864	25	24	17	15	23	11	37	18	5.37835273872744e-07	44.5238095238095	hypermeth
101	16242889	16242890	25	21	17	16	23	16	37	21	0.00223382920272719	26.4285714285714	hypermeth
101	16242917	16242918	14	14	14	13	10	7	13	6	0.00030141963128183	39.9068322981366	hypermeth
101	16722271	16722272	19	18	18	18	32	0	36	1	0	95.8267090620032	hypermeth
101	16722285	16722286	19	19	18	18	32	0	36	0	0	100	hypermeth
101	16722306	16722307	19	16	18	17	32	0	36	1	0	87.7186009538951	hypermeth
101	16722344	16722345	19	11	18	13	32	0	36	0	7.7715611723761e-16	64.8648648648649	hypermeth
101	16722399	16722400	15	12	21	17	27	0	32	3	3.10862446895044e-15	75.4708097928437	hypermeth
101	17041586	17041587	20	14	19	11	14	14	10	9	0.00163145381957497	-31.7307692307692	hypometh
101	21094728	21094729	14	14	15	14	10	0	17	0	1.11022302462516e-16	96.551724137931	hypermeth
101	21094731	21094732	14	14	16	15	10	0	17	0	0	96.6666666666667	hypermeth
101	21094742	21094743	14	14	16	16	10	2	17	2	1.783018177548e-13	85.1851851851852	hypermeth
101	21094775	21094776	14	14	16	15	10	0	17	0	0	96.6666666666667	hypermeth
101	21503613	21503614	14	9	29	16	31	31	28	28	1.45194523071268e-09	-41.8604651162791	hypometh
101	21930060	21930061	10	9	27	27	28	14	43	19	5.49203171829049e-09	50.8184240578607	hypermeth
101	21930066	21930067	10	9	27	27	28	14	43	21	2.29846843780024e-08	48.00152264941	hypermeth
101	21930076	21930077	10	10	27	26	28	15	43	18	5.49203171829049e-09	50.8184240578607	hypermeth
101	21930102	21930103	10	10	27	27	28	16	42	19	6.28627816467997e-10	50	hypermeth
101	21930111	21930112	10	8	27	27	28	17	43	19	6.17095303523385e-07	43.8903692424819	hypermeth
101	21932024	21932025	84	79	90	83	145	30	137	26	0	73.2452922474933	hypermeth
101	21932036	21932037	112	94	135	117	190	60	206	49	0	57.8998486893224	hypermeth
101	21932044	21932045	107	88	135	106	186	17	202	16	0	71.6601346170231	hypermeth
101	21932065	21932066	112	77	134	105	193	21	206	14	0	65.211810012837	hypermeth
101	21932082	21932083	114	93	134	117	193	33	206	17	0	72.1460910340367	hypermeth
101	21932089	21932090	114	98	133	120	192	98	206	101	0	38.2591093117409	hypermeth
101	21932093	21932094	113	103	132	124	192	37	206	39	0	73.5575838375551	hypermeth
101	21932123	21932124	112	102	134	117	194	37	205	37	0	70.4780243291155	hypermeth
101	21932130	21932131	114	106	134	120	193	60	204	47	0	64.17689120013	hypermeth
101	21932143	21932144	31	29	48	40	52	24	77	25	2.94431146130592e-13	49.3572760278677	hypermeth
101	22412156	22412157	17	17	15	15	14	0	23	1	0	97.2972972972973	hypermeth
101	22412208	22412209	19	19	26	26	21	2	36	2	0	92.9824561403509	hypermeth
101	22412221	22412222	19	17	26	25	21	1	36	2	0	88.0701754385965	hypermeth
101	22412244	22412245	12	12	18	18	20	0	35	1	0	98.1818181818182	hypermeth
101	22412271	22412272	20	20	22	22	22	1	48	2	0	95.7142857142857	hypermeth
101	22412298	22412299	20	20	22	21	22	0	48	1	0	96.1904761904762	hypermeth
101	22412324	22412325	20	20	22	22	22	2	48	1	0	95.7142857142857	hypermeth
101	24627691	24627692	11	8	23	15	20	19	29	29	6.26748603438365e-05	-30.31212484994	hypometh
101	24745450	24745451	16	0	22	10	22	0	23	0	3.24715924998609e-05	26.3157894736842	hypermeth
101	24749998	24749999	20	17	20	14	23	0	28	1	5.55111512312578e-16	75.5392156862745	hypermeth
101	24750017	24750018	20	18	20	18	23	0	28	0	0	90	hypermeth
101	24750023	24750024	20	17	20	19	23	0	28	0	0	90	hypermeth
101	24750039	24750040	20	18	20	18	23	3	28	2	3.33066907387547e-16	80.1960784313725	hypermeth
101	24750046	24750047	20	20	20	19	23	3	28	0	0	91.6176470588235	hypermeth
101	24750064	24750065	20	19	20	20	23	0	28	0	0	97.5	hypermeth
101	25316490	25316491	15	3	21	7	38	36	29	21	4.71874583851672e-09	-57.2968490878939	hypometh
101	26473994	26473995	36	34	28	28	38	15	34	14	2.90878432451791e-14	56.5972222222222	hypermeth
101	26474007	26474008	93	90	56	52	67	26	72	37	0	49.9782724156245	hypermeth
101	26474037	26474038	93	90	56	54	67	45	73	54	2.24242846513789e-10	25.9300095877277	hypermeth
101	26474055	26474056	93	91	56	56	66	34	73	29	0	53.3339771136111	hypermeth
101	26474111	26474112	93	86	56	50	67	23	73	33	0	51.2751677852349	hypermeth
101	26474150	26474151	71	70	45	43	57	26	76	40	0	47.7897329530723	hypermeth
101	26474156	26474157	44	43	43	42	76	50	83	51	1.42582612383535e-11	34.179136846671	hypermeth
101	26474163	26474164	44	42	42	37	76	30	83	40	4.66293670342566e-15	47.8353078835747	hypermeth
101	26474218	26474219	44	43	42	40	76	45	83	56	2.15675588499664e-10	32.9896153283604	hypermeth
101	26474225	26474226	44	44	42	41	76	38	83	32	0	54.8120520696212	hypermeth
101	27383333	27383334	10	7	25	20	13	13	26	0	0.000118114831708538	43.8095238095238	hypermeth
101	29209748	29209749	57	52	107	99	133	45	120	28	0	63.2194157909959	hypermeth
101	29209760	29209761	137	129	224	208	253	74	279	73	0	65.7202216066482	hypermeth
101	29209789	29209790	135	103	224	171	252	26	278	22	0	67.2665160035739	hypermeth
101	29209806	29209807	136	121	224	207	252	52	277	56	0	70.6952320940979	hypermeth
101	29209813	29209814	136	122	224	204	253	125	278	123	0	43.8512241054614	hypermeth
