chrBase	chr	base	strand	coverage	freqC	freqT
7.1698968	7	1698968	R	8	62.50	37.50
7.1637167	7	1637167	F	5	20.00	80.00
7.1698555	7	1698555	F	5	100.00	0.00
7.1512660	7	1512660	R	10	90.00	10.00
7.1538557	7	1538557	F	13	46.15	53.85
7.1674941	7	1674941	R	9	66.67	33.33
7.1680697	7	1680697	R	7	85.71	14.29
7.1672424	7	1672424	F	10	70.00	30.00
7.1665366	7	1665366	F	5	80.00	20.00
7.1558395	7	1558395	R	12	16.67	83.33
7.1657959	7	1657959	R	9	66.67	33.33
7.1573320	7	1573320	F	7	42.86	57.14
7.1606835	7	1606835	F	7	42.86	57.14
7.1701840	7	1701840	F	6	16.67	83.33
7.1617195	7	1617195	F	10	90.00	10.00
7.1628556	7	1628556	F	7	57.14	42.86
7.1520161	7	1520161	R	6	66.67	33.33
7.1684397	7	1684397	F	6	0.00	100.00
7.1699509	7	1699509	F	5	20.00	80.00
7.1523062	7	1523062	F	6	100.00	0.00
7.1529107	7	1529107	F	13	38.46	61.54
7.1666118	7	1666118	R	9	100.00	0.00
7.1563355	7	1563355	R	8	75.00	25.00
7.1521959	7	1521959	F	8	100.00	0.00
7.1658876	7	1658876	R	10	80.00	20.00
7.1640402	7	1640402	R	11	63.64	36.36
7.1663880	7	1663880	R	17	76.47	23.53
7.1593026	7	1593026	R	7	71.43	28.57
7.1586649	7	1586649	F	6	100.00	0.00
7.1638828	7	1638828	R	8	87.50	12.50
7.1635877	7	1635877	F	15	100.00	0.00
7.1599417	7	1599417	R	9	88.89	11.11
7.1547114	7	1547114	R	5	60.00	40.00
7.1520192	7	1520192	F	7	57.14	42.86
7.1533165	7	1533165	R	8	75.00	25.00
7.1624836	7	1624836	F	6	100.00	0.00
7.1571753	7	1571753	R	8	0.00	100.00
7.1634607	7	1634607	F	7	100.00	0.00
7.1646259	7	1646259	R	15	20.00	80.00
7.1622129	7	1622129	F	8	100.00	0.00
7.1540065	7	1540065	F	5	60.00	40.00
7.1665467	7	1665467	R	5	60.00	40.00
7.1533809	7	1533809	R	6	100.00	0.00
7.1588810	7	1588810	F	5	80.00	20.00
7.1511388	7	1511388	R	6	100.00	0.00
7.1654971	7	1654971	R	13	84.62	15.38
7.1576816	7	1576816	F	8	37.50	62.50
7.1699864	7	1699864	R	14	28.57	71.43
7.1569543	7	1569543	F	15	20.00	80.00
7.1654557	7	1654557	R	11	36.36	63.64
7.1702533	7	1702533	R	7	100.00	0.00
7.1657978	7	1657978	R	7	42.86	57.14
7.1672517	7	1672517	F	13	92.31	7.69
7.1619580	7	1619580	F	8	87.50	12.50
7.1677040	7	1677040	F	11	81.82	18.18
7.1590820	7	1590820	R	6	83.33	16.67
7.1672984	7	1672984	R	11	90.91	9.09
7.1638010	7	1638010	F	10	70.00	30.00
7.1528982	7	1528982	F	5	80.00	20.00
7.1655410	7	1655410	F	6	66.67	33.33
7.1578514	7	1578514	R	11	100.00	0.00
7.1616719	7	1616719	F	7	71.43	28.57
7.1597296	7	1597296	F	5	60.00	40.00
7.1591185	7	1591185	F	12	33.33	66.67
7.1535077	7	1535077	R	12	75.00	25.00
7.1672836	7	1672836	F	10	60.00	40.00
7.1656695	7	1656695	R	6	50.00	50.00
7.1669561	7	1669561	R	7	71.43	28.57
7.1599933	7	1599933	F	6	83.33	16.67
7.1543714	7	1543714	F	6	66.67	33.33
7.1694800	7	1694800	R	8	62.50	37.50
7.1674497	7	1674497	F	7	85.71	14.29
7.1567068	7	1567068	R	10	90.00	10.00
7.1710878	7	1710878	F	5	80.00	20.00
7.1704009	7	1704009	R	6	83.33	16.67
7.1569459	7	1569459	F	12	58.33	41.67
7.1663470	7	1663470	R	12	75.00	25.00
7.1553558	7	1553558	R	7	71.43	28.57
7.1649365	7	1649365	F	12	83.33	16.67
7.1645797	7	1645797	F	10	80.00	20.00
7.1678987	7	1678987	F	8	87.50	12.50
7.1563966	7	1563966	F	7	71.43	28.57
7.1662426	7	1662426	F	5	80.00	20.00
7.1687129	7	1687129	F	5	20.00	80.00
7.1540233	7	1540233	F	11	90.91	9.09
7.1623344	7	1623344	R	5	100.00	0.00
7.1667052	7	1667052	F	6	66.67	33.33
7.1702970	7	1702970	F	8	37.50	62.50
7.1573546	7	1573546	F	5	100.00	0.00
7.1690184	7	1690184	R	6	83.33	16.67
7.1591707	7	1591707	F	15	86.67	13.33
7.1698228	7	1698228	R	8	62.50	37.50
7.1538141	7	1538141	R	5	100.00	0.00
7.1553557	7	1553557	F	7	85.71	14.29
7.1521033	7	1521033	R	8	0.00	100.00
7.1620163	7	1620163	F	10	80.00	20.00
7.1625843	7	1625843	F	6	66.67	33.33
7.1593884	7	1593884	R	10	90.00	10.00
7.1618698	7	1618698	F	15	93.33	6.67
7.1541042	7	1541042	F	10	80.00	20.00
7.1656034	7	1656034	R	8	100.00	0.00
7.1613143	7	1613143	F	9	100.00	0.00
7.1542830	7	1542830	F	8	87.50	12.50
7.1696518	7	1696518	R	6	66.67	33.33
7.1692031	7	1692031	F	13	100.00	0.00
7.1698736	7	1698736	R	6	100.00	0.00
7.1674869	7	1674869	R	8	87.50	12.50
7.1622987	7	1622987	R	9	88.89	11.11
7.1661558	7	1661558	R	9	88.89	11.11
7.1608143	7	1608143	F	7	85.71	14.29
7.1689996	7	1689996	F	7	100.00	0.00
7.1633832	7	1633832	R	9	66.67	33.33
7.1591133	7	1591133	F	8	75.00	25.00
7.1527387	7	1527387	R	11	100.00	0.00
7.1513038	7	1513038	R	7	71.43	28.57
7.1546775	7	1546775	F	14	92.86	7.14
7.1688797	7	1688797	R	9	100.00	0.00
7.1548837	7	1548837	F	10	70.00	30.00
7.1529041	7	1529041	F	9	77.78	22.22
7.1660648	7	1660648	F	5	80.00	20.00
7.1559524	7	1559524	R	5	100.00	0.00
7.1600701	7	1600701	F	7	71.43	28.57
7.1696597	7	1696597	R	8	62.50	37.50
7.1627702	7	1627702	F	10	80.00	20.00
7.1518603	7	1518603	F	5	0.00	100.00
7.1518229	7	1518229	F	9	66.67	33.33
7.1692230	7	1692230	R	6	50.00	50.00
7.1551501	7	1551501	R	5	0.00	100.00
7.1536839	7	1536839	F	12	58.33	41.67
7.1596895	7	1596895	R	6	66.67	33.33
7.1625878	7	1625878	F	7	0.00	100.00
7.1666330	7	1666330	F	6	83.33	16.67
7.1671235	7	1671235	R	5	80.00	20.00
7.1558191	7	1558191	R	7	57.14	42.86
7.1623865	7	1623865	F	12	83.33	16.67
7.1680145	7	1680145	F	8	87.50	12.50
7.1672267	7	1672267	F	8	87.50	12.50
7.1705028	7	1705028	F	8	37.50	62.50
7.1640739	7	1640739	F	8	87.50	12.50
7.1565865	7	1565865	R	5	80.00	20.00
7.1692677	7	1692677	R	8	37.50	62.50
7.1673457	7	1673457	F	12	91.67	8.33
7.1635580	7	1635580	R	7	85.71	14.29
7.1637992	7	1637992	F	6	66.67	33.33
7.1683929	7	1683929	R	5	80.00	20.00
7.1632944	7	1632944	F	16	50.00	50.00
7.1576928	7	1576928	F	10	70.00	30.00
7.1691836	7	1691836	R	6	66.67	33.33
7.1654983	7	1654983	R	14	92.86	7.14
7.1578724	7	1578724	R	9	100.00	0.00
7.1544200	7	1544200	R	7	100.00	0.00
7.1606497	7	1606497	F	5	60.00	40.00
7.1684470	7	1684470	R	5	100.00	0.00
7.1516776	7	1516776	R	9	77.78	22.22
7.1526647	7	1526647	R	9	66.67	33.33
7.1547871	7	1547871	F	6	83.33	16.67
7.1602933	7	1602933	F	8	100.00	0.00
7.1610291	7	1610291	R	5	60.00	40.00
7.1522954	7	1522954	F	8	62.50	37.50
7.1638534	7	1638534	F	6	16.67	83.33
7.1568424	7	1568424	F	7	85.71	14.29
7.1606836	7	1606836	R	6	100.00	0.00
7.1519737	7	1519737	F	17	64.71	35.29
7.1635858	7	1635858	R	12	91.67	8.33
7.1523335	7	1523335	F	5	60.00	40.00
7.1629998	7	1629998	F	11	90.91	9.09
7.1525768	7	1525768	F	9	88.89	11.11
7.1573742	7	1573742	R	7	85.71	14.29
7.1634970	7	1634970	F	10	70.00	30.00
7.1519541	7	1519541	F	5	100.00	0.00
7.1624035	7	1624035	F	8	75.00	25.00
7.1683509	7	1683509	F	6	100.00	0.00
7.1622900	7	1622900	F	13	69.23	30.77
7.1696362	7	1696362	F	10	90.00	10.00
7.1623170	7	1623170	F	9	88.89	11.11
7.1519220	7	1519220	R	9	0.00	100.00
7.1581253	7	1581253	F	6	50.00	50.00
7.1668111	7	1668111	F	6	100.00	0.00
7.1597688	7	1597688	R	10	80.00	20.00
7.1523709	7	1523709	F	9	88.89	11.11
7.1530317	7	1530317	F	6	100.00	0.00
7.1542831	7	1542831	R	5	100.00	0.00
7.1558995	7	1558995	R	21	80.95	19.05
7.1541241	7	1541241	F	11	81.82	18.18
7.1619523	7	1619523	F	6	0.00	100.00
7.1667799	7	1667799	F	11	54.55	45.45
7.1537614	7	1537614	R	12	91.67	8.33
7.1655118	7	1655118	R	6	83.33	16.67
7.1536700	7	1536700	F	6	0.00	100.00
7.1560074	7	1560074	F	7	71.43	28.57
7.1570842	7	1570842	F	5	80.00	20.00
7.1591134	7	1591134	R	13	61.54	38.46
7.1532286	7	1532286	F	8	100.00	0.00
7.1655206	7	1655206	R	5	40.00	60.00
7.1675719	7	1675719	F	11	63.64	36.36
7.1587281	7	1587281	F	11	63.64	36.36
7.1542325	7	1542325	F	10	80.00	20.00
7.1657549	7	1657549	F	7	85.71	14.29
7.1569478	7	1569478	F	12	41.67	58.33
7.1548352	7	1548352	R	9	77.78	22.22
7.1525522	7	1525522	F	6	100.00	0.00
7.1564283	7	1564283	F	7	57.14	42.86
7.1670283	7	1670283	F	11	90.91	9.09
7.1517390	7	1517390	R	10	90.00	10.00
7.1585600	7	1585600	R	8	100.00	0.00
7.1683510	7	1683510	R	6	83.33	16.67
7.1711350	7	1711350	R	6	83.33	16.67
7.1645088	7	1645088	R	10	70.00	30.00
7.1622237	7	1622237	F	5	0.00	100.00
7.1518107	7	1518107	R	12	75.00	25.00
7.1525523	7	1525523	R	8	100.00	0.00
7.1538080	7	1538080	F	8	100.00	0.00
7.1615058	7	1615058	F	9	77.78	22.22
7.1631165	7	1631165	R	6	66.67	33.33
7.1599725	7	1599725	F	8	75.00	25.00
7.1668759	7	1668759	R	12	100.00	0.00
7.1657965	7	1657965	F	5	100.00	0.00
7.1696504	7	1696504	F	5	100.00	0.00
7.1643980	7	1643980	R	9	66.67	33.33
7.1513603	7	1513603	F	5	100.00	0.00
7.1515132	7	1515132	F	9	100.00	0.00
7.1593696	7	1593696	R	6	66.67	33.33
7.1547096	7	1547096	R	6	83.33	16.67
7.1678988	7	1678988	R	7	42.86	57.14
7.1675666	7	1675666	F	7	28.57	71.43
7.1712974	7	1712974	R	6	66.67	33.33
7.1716108	7	1716108	R	9	100.00	0.00
7.1715844	7	1715844	R	11	63.64	36.36
7.1714290	7	1714290	R	8	37.50	62.50
7.1713955	7	1713955	F	7	85.71	14.29
7.1713378	7	1713378	R	9	0.00	100.00
7.1714726	7	1714726	F	6	50.00	50.00
7.1713061	7	1713061	R	13	100.00	0.00
7.1715816	7	1715816	R	9	44.44	55.56
7.1715750	7	1715750	R	7	0.00	100.00
7.1712609	7	1712609	F	8	75.00	25.00
7.1715870	7	1715870	R	10	50.00	50.00
7.1714521	7	1714521	F	5	20.00	80.00
7.1715676	7	1715676	R	8	62.50	37.50
7.1713830	7	1713830	R	6	50.00	50.00
7.1714701	7	1714701	F	7	57.14	42.86
7.1714245	7	1714245	R	6	16.67	83.33
7.1713774	7	1713774	F	11	54.55	45.45
7.1713749	7	1713749	R	6	66.67	33.33
7.1714019	7	1714019	F	11	72.73	27.27
7.1713829	7	1713829	F	9	77.78	22.22
7.1713669	7	1713669	R	5	40.00	60.00
7.1716361	7	1716361	R	11	18.18	81.82
7.1715903	7	1715903	R	9	44.44	55.56
7.1716270	7	1716270	F	7	57.14	42.86
7.1716107	7	1716107	F	5	40.00	60.00
7.1713748	7	1713748	F	12	66.67	33.33
7.1713668	7	1713668	F	9	66.67	33.33
7.1713609	7	1713609	R	12	83.33	16.67
7.1716271	7	1716271	R	10	60.00	40.00
7.1716436	7	1716436	R	5	100.00	0.00
7.1714244	7	1714244	F	7	71.43	28.57
7.1714969	7	1714969	F	6	66.67	33.33
7.1716435	7	1716435	F	8	62.50	37.50
7.1714702	7	1714702	R	5	80.00	20.00
7.1713775	7	1713775	R	8	62.50	37.50
7.1715338	7	1715338	R	5	60.00	40.00
7.1716568	7	1716568	F	11	72.73	27.27
7.1713608	7	1713608	F	7	85.71	14.29
7.1836908	7	1836908	R	7	71.43	28.57
7.1846969	7	1846969	F	7	42.86	57.14
7.1861267	7	1861267	F	6	33.33	66.67
7.1851731	7	1851731	R	9	55.56	44.44
7.1736784	7	1736784	R	11	72.73	27.27
7.1851237	7	1851237	R	8	100.00	0.00
7.1719604	7	1719604	R	6	100.00	0.00
7.1779382	7	1779382	R	6	66.67	33.33
7.1806068	7	1806068	R	9	77.78	22.22
7.1742512	7	1742512	R	5	60.00	40.00
7.1765029	7	1765029	F	7	85.71	14.29
7.1797608	7	1797608	F	9	22.22	77.78
7.1750052	7	1750052	F	8	25.00	75.00
7.1886921	7	1886921	F	5	100.00	0.00
7.1846180	7	1846180	R	8	100.00	0.00
7.1757679	7	1757679	F	7	100.00	0.00
7.1742511	7	1742511	F	8	62.50	37.50
7.1844499	7	1844499	R	18	77.78	22.22
7.1822537	7	1822537	R	6	66.67	33.33
7.1842734	7	1842734	R	12	91.67	8.33
7.1857134	7	1857134	R	7	42.86	57.14
7.1835115	7	1835115	R	9	88.89	11.11
7.1781836	7	1781836	R	6	33.33	66.67
7.1719752	7	1719752	R	8	0.00	100.00
7.1753581	7	1753581	R	7	71.43	28.57
7.1851901	7	1851901	F	5	80.00	20.00
7.1861066	7	1861066	F	11	54.55	45.45
7.1888520	7	1888520	F	10	80.00	20.00
7.1892359	7	1892359	F	8	100.00	0.00
7.1747814	7	1747814	R	11	81.82	18.18
7.1827365	7	1827365	R	12	91.67	8.33
7.1790476	7	1790476	F	5	0.00	100.00
7.1789995	7	1789995	R	6	83.33	16.67
7.1822567	7	1822567	F	5	100.00	0.00
7.1749958	7	1749958	R	6	0.00	100.00
7.1847626	7	1847626	F	7	71.43	28.57
7.1763898	7	1763898	R	12	100.00	0.00
7.1750975	7	1750975	F	9	88.89	11.11
7.1718558	7	1718558	R	14	100.00	0.00
7.1741671	7	1741671	R	7	42.86	57.14
7.1878240	7	1878240	F	7	57.14	42.86
7.1729225	7	1729225	R	8	100.00	0.00
7.1782135	7	1782135	F	6	100.00	0.00
7.1733206	7	1733206	R	13	92.31	7.69
7.1850352	7	1850352	R	14	100.00	0.00
7.1722759	7	1722759	F	5	60.00	40.00
7.1747684	7	1747684	R	8	100.00	0.00
7.1770407	7	1770407	R	6	33.33	66.67
7.1772085	7	1772085	R	9	88.89	11.11
7.1786122	7	1786122	F	12	75.00	25.00
7.1830980	7	1830980	R	7	85.71	14.29
7.1859696	7	1859696	F	9	100.00	0.00
7.1772687	7	1772687	R	6	83.33	16.67
7.1749929	7	1749929	F	5	20.00	80.00
7.1817534	7	1817534	F	7	71.43	28.57
7.1762337	7	1762337	F	6	83.33	16.67
7.1756928	7	1756928	R	12	0.00	100.00
7.1745752	7	1745752	R	5	20.00	80.00
7.1859469	7	1859469	F	11	63.64	36.36
7.1872182	7	1872182	R	8	100.00	0.00
7.1851871	7	1851871	R	6	66.67	33.33
7.1799402	7	1799402	R	5	60.00	40.00
7.1791885	7	1791885	R	10	60.00	40.00
7.1718610	7	1718610	R	6	50.00	50.00
7.1747030	7	1747030	R	6	50.00	50.00
7.1764298	7	1764298	F	8	25.00	75.00
7.1830765	7	1830765	R	6	33.33	66.67
7.1797723	7	1797723	F	13	100.00	0.00
7.1879786	7	1879786	R	8	100.00	0.00
7.1867239	7	1867239	F	5	100.00	0.00
7.1883760	7	1883760	R	15	93.33	6.67
7.1856055	7	1856055	R	5	80.00	20.00
7.1786982	7	1786982	R	6	83.33	16.67
7.1836602	7	1836602	F	7	71.43	28.57
7.1771453	7	1771453	F	6	50.00	50.00
7.1862590	7	1862590	F	5	100.00	0.00
7.1893699	7	1893699	R	5	40.00	60.00
7.1781273	7	1781273	F	5	80.00	20.00
7.1883810	7	1883810	R	11	100.00	0.00
7.1900265	7	1900265	R	7	57.14	42.86
7.1767442	7	1767442	R	7	100.00	0.00
7.1867076	7	1867076	F	8	75.00	25.00
7.1777134	7	1777134	R	10	100.00	0.00
7.1894730	7	1894730	F	5	40.00	60.00
7.1783725	7	1783725	R	6	0.00	100.00
7.1771819	7	1771819	F	11	63.64	36.36
7.1798443	7	1798443	F	6	50.00	50.00
7.1866103	7	1866103	F	10	70.00	30.00
7.1812196	7	1812196	F	7	100.00	0.00
7.1821567	7	1821567	R	8	62.50	37.50
7.1785809	7	1785809	R	6	100.00	0.00
7.1796634	7	1796634	F	7	28.57	71.43
7.1894754	7	1894754	R	11	36.36	63.64
7.1767705	7	1767705	F	9	0.00	100.00
7.1847029	7	1847029	F	9	88.89	11.11
7.1847476	7	1847476	R	8	100.00	0.00
7.1795578	7	1795578	F	5	20.00	80.00
7.1737918	7	1737918	F	5	80.00	20.00
7.1723502	7	1723502	F	7	100.00	0.00
7.1746713	7	1746713	R	12	33.33	66.67
7.1820382	7	1820382	R	5	100.00	0.00
7.1745891	7	1745891	R	5	0.00	100.00
7.1854963	7	1854963	R	7	85.71	14.29
7.1770902	7	1770902	F	10	40.00	60.00
7.1828379	7	1828379	R	8	75.00	25.00
7.1805111	7	1805111	F	7	71.43	28.57
7.1752772	7	1752772	F	9	22.22	77.78
7.1816862	7	1816862	F	5	100.00	0.00
7.1861108	7	1861108	F	6	16.67	83.33
7.1814865	7	1814865	R	7	100.00	0.00
7.1771912	7	1771912	F	8	62.50	37.50
7.1772069	7	1772069	R	7	85.71	14.29
7.1770733	7	1770733	R	5	0.00	100.00
7.1831045	7	1831045	R	7	57.14	42.86
7.1760467	7	1760467	F	7	71.43	28.57
7.1833579	7	1833579	F	7	0.00	100.00
7.1768137	7	1768137	R	8	50.00	50.00
7.1732932	7	1732932	F	8	62.50	37.50
7.1753934	7	1753934	F	12	75.00	25.00
7.1845100	7	1845100	F	6	50.00	50.00
7.1717187	7	1717187	R	11	90.91	9.09
7.1895625	7	1895625	R	9	33.33	66.67
7.1833580	7	1833580	R	11	0.00	100.00
7.1820895	7	1820895	F	10	60.00	40.00
7.1796635	7	1796635	R	6	33.33	66.67
7.1825913	7	1825913	R	9	55.56	44.44
7.1783531	7	1783531	R	6	83.33	16.67
7.1896521	7	1896521	R	11	63.64	36.36
7.1884189	7	1884189	F	10	90.00	10.00
7.1866136	7	1866136	R	19	84.21	15.79
7.1897833	7	1897833	F	9	33.33	66.67
7.1782454	7	1782454	F	7	57.14	42.86
7.1746876	7	1746876	R	15	73.33	26.67
7.1756781	7	1756781	F	5	60.00	40.00
7.1745766	7	1745766	R	7	14.29	85.71
7.1770759	7	1770759	R	6	50.00	50.00
7.1820803	7	1820803	F	7	85.71	14.29
7.1753758	7	1753758	F	9	88.89	11.11
7.1819100	7	1819100	R	12	91.67	8.33
7.1720846	7	1720846	R	12	83.33	16.67
7.1814575	7	1814575	R	6	83.33	16.67
7.1850351	7	1850351	F	9	100.00	0.00
7.1876672	7	1876672	F	5	40.00	60.00
7.1741942	7	1741942	F	6	100.00	0.00
7.1797829	7	1797829	R	6	100.00	0.00
7.1722374	7	1722374	F	8	75.00	25.00
7.1764961	7	1764961	F	11	72.73	27.27
7.1846170	7	1846170	F	9	88.89	11.11
7.1718557	7	1718557	F	5	60.00	40.00
7.1725041	7	1725041	F	5	80.00	20.00
7.1752633	7	1752633	R	10	60.00	40.00
7.1885529	7	1885529	R	7	0.00	100.00
7.1893200	7	1893200	R	6	83.33	16.67
7.1730793	7	1730793	R	7	71.43	28.57
7.1857346	7	1857346	R	10	70.00	30.00
7.1800097	7	1800097	F	6	100.00	0.00
7.1738671	7	1738671	R	9	66.67	33.33
7.1786386	7	1786386	R	12	91.67	8.33
7.1847139	7	1847139	R	7	28.57	71.43
7.1816452	7	1816452	R	6	100.00	0.00
7.1845102	7	1845102	F	6	50.00	50.00
7.1784550	7	1784550	R	6	66.67	33.33
7.1757048	7	1757048	R	10	90.00	10.00
7.1849600	7	1849600	F	6	0.00	100.00
7.1834603	7	1834603	F	5	0.00	100.00
7.1721728	7	1721728	F	5	80.00	20.00
7.1885961	7	1885961	F	5	100.00	0.00
7.1749485	7	1749485	F	12	50.00	50.00
7.1872317	7	1872317	R	6	0.00	100.00
7.1784552	7	1784552	F	11	81.82	18.18
7.1804768	7	1804768	F	5	20.00	80.00
7.1787537	7	1787537	F	6	100.00	0.00
7.1875209	7	1875209	F	9	77.78	22.22
7.1859915	7	1859915	R	9	66.67	33.33
7.1892513	7	1892513	F	7	71.43	28.57
7.1801416	7	1801416	F	10	50.00	50.00
7.1870746	7	1870746	F	13	76.92	23.08
7.1808851	7	1808851	R	12	75.00	25.00
7.1790166	7	1790166	R	8	25.00	75.00
7.1823333	7	1823333	R	6	16.67	83.33
7.1807447	7	1807447	R	8	100.00	0.00
7.1769442	7	1769442	F	5	100.00	0.00
7.1837105	7	1837105	R	10	60.00	40.00
7.1737613	7	1737613	R	10	100.00	0.00
7.1890897	7	1890897	R	5	20.00	80.00
7.1846171	7	1846171	R	9	77.78	22.22
7.1854565	7	1854565	R	9	100.00	0.00
7.1770707	7	1770707	R	6	33.33	66.67
7.1769621	7	1769621	F	9	100.00	0.00
7.1759515	7	1759515	R	9	88.89	11.11
7.1866848	7	1866848	R	7	100.00	0.00
7.1738093	7	1738093	F	6	50.00	50.00
7.1726814	7	1726814	F	8	100.00	0.00
7.1777750	7	1777750	R	9	55.56	44.44
7.1883961	7	1883961	F	5	80.00	20.00
7.1780288	7	1780288	R	9	33.33	66.67
7.1766159	7	1766159	R	17	64.71	35.29
7.1890056	7	1890056	F	5	80.00	20.00
7.1719655	7	1719655	R	5	60.00	40.00
7.1733272	7	1733272	R	22	81.82	18.18
7.1889753	7	1889753	R	5	60.00	40.00
7.1763412	7	1763412	F	5	100.00	0.00
7.1855267	7	1855267	F	10	80.00	20.00
7.1776011	7	1776011	R	5	100.00	0.00
7.1805780	7	1805780	F	5	80.00	20.00
7.1858779	7	1858779	F	5	100.00	0.00
7.1844916	7	1844916	R	6	33.33	66.67
7.1853031	7	1853031	F	7	71.43	28.57
7.1749359	7	1749359	F	14	78.57	21.43
7.1862751	7	1862751	F	10	80.00	20.00
7.1763101	7	1763101	R	7	57.14	42.86
7.1800274	7	1800274	R	8	87.50	12.50
7.1836249	7	1836249	F	6	66.67	33.33
7.1717301	7	1717301	R	6	33.33	66.67
7.1893698	7	1893698	F	7	14.29	85.71
7.1831505	7	1831505	F	6	50.00	50.00
7.1771873	7	1771873	F	10	80.00	20.00
7.1876124	7	1876124	R	14	100.00	0.00
7.1759306	7	1759306	R	5	100.00	0.00
7.1757161	7	1757161	F	6	100.00	0.00
7.1829472	7	1829472	F	15	93.33	6.67
7.1812513	7	1812513	R	18	33.33	66.67
7.1749797	7	1749797	R	8	25.00	75.00
7.1718681	7	1718681	R	9	55.56	44.44
7.1843301	7	1843301	R	9	66.67	33.33
7.1864468	7	1864468	R	6	66.67	33.33
7.1872181	7	1872181	F	5	100.00	0.00
7.1857436	7	1857436	F	7	100.00	0.00
7.1771603	7	1771603	F	9	22.22	77.78
7.1782136	7	1782136	R	8	62.50	37.50
7.1826211	7	1826211	R	8	87.50	12.50
7.1792651	7	1792651	F	6	100.00	0.00
7.1723503	7	1723503	R	19	89.47	10.53
7.1745587	7	1745587	F	5	40.00	60.00
7.1894731	7	1894731	R	14	50.00	50.00
7.1822221	7	1822221	F	8	75.00	25.00
7.1719721	7	1719721	R	11	54.55	45.45
7.1736716	7	1736716	R	9	88.89	11.11
7.1801754	7	1801754	R	5	100.00	0.00
7.1846522	7	1846522	R	5	80.00	20.00
7.1865061	7	1865061	R	15	86.67	13.33
7.1861458	7	1861458	R	9	33.33	66.67
7.1749363	7	1749363	R	9	55.56	44.44
7.1756696	7	1756696	R	11	90.91	9.09
7.1724220	7	1724220	F	5	40.00	60.00
7.1774204	7	1774204	R	6	83.33	16.67
7.1721467	7	1721467	F	8	87.50	12.50
7.1757735	7	1757735	F	8	100.00	0.00
7.1889555	7	1889555	F	5	0.00	100.00
7.1749919	7	1749919	F	5	0.00	100.00
7.1778661	7	1778661	R	7	71.43	28.57
7.1849234	7	1849234	F	13	23.08	76.92
7.1766719	7	1766719	F	6	83.33	16.67
7.1842167	7	1842167	F	11	90.91	9.09
7.1834153	7	1834153	F	5	80.00	20.00
7.1720994	7	1720994	R	11	81.82	18.18
7.1814306	7	1814306	F	5	100.00	0.00
7.1850953	7	1850953	R	8	50.00	50.00
7.1800047	7	1800047	R	5	80.00	20.00
7.1897624	7	1897624	R	7	57.14	42.86
7.1901680	7	1901680	R	6	0.00	100.00
7.1857067	7	1857067	R	7	100.00	0.00
7.1813072	7	1813072	R	9	100.00	0.00
7.1782801	7	1782801	R	5	20.00	80.00
7.1760487	7	1760487	R	9	88.89	11.11
7.1843580	7	1843580	F	8	50.00	50.00
7.1893463	7	1893463	R	12	75.00	25.00
7.1798238	7	1798238	R	11	45.45	54.55
7.1764308	7	1764308	R	9	88.89	11.11
7.1892021	7	1892021	R	9	100.00	0.00
7.1885528	7	1885528	F	12	0.00	100.00
7.1875001	7	1875001	F	5	100.00	0.00
7.1723396	7	1723396	R	9	100.00	0.00
7.1896048	7	1896048	R	9	88.89	11.11
7.1803296	7	1803296	F	12	100.00	0.00
7.1830612	7	1830612	F	10	100.00	0.00
7.1769905	7	1769905	F	7	57.14	42.86
7.1732853	7	1732853	F	7	100.00	0.00
7.1729016	7	1729016	R	7	0.00	100.00
7.1895461	7	1895461	F	8	62.50	37.50
7.1891553	7	1891553	F	6	66.67	33.33
7.1882535	7	1882535	F	6	100.00	0.00
7.1851183	7	1851183	R	7	0.00	100.00
7.1820804	7	1820804	R	5	40.00	60.00
7.1820650	7	1820650	F	6	83.33	16.67
7.1895034	7	1895034	F	8	100.00	0.00
7.1771705	7	1771705	F	6	83.33	16.67
7.1783049	7	1783049	R	5	60.00	40.00
7.1786257	7	1786257	R	11	81.82	18.18
7.1783922	7	1783922	R	6	66.67	33.33
7.1749224	7	1749224	F	13	84.62	15.38
7.1792950	7	1792950	F	5	0.00	100.00
7.1787335	7	1787335	R	6	100.00	0.00
7.1821074	7	1821074	F	14	92.86	7.14
7.1895860	7	1895860	R	8	100.00	0.00
7.1856423	7	1856423	R	10	80.00	20.00
7.1787750	7	1787750	F	6	50.00	50.00
7.1854681	7	1854681	F	6	83.33	16.67
7.1718609	7	1718609	F	5	80.00	20.00
7.1798197	7	1798197	R	10	40.00	60.00
7.1861352	7	1861352	R	7	71.43	28.57
7.1743900	7	1743900	F	11	54.55	45.45
7.1719390	7	1719390	R	5	100.00	0.00
7.1797609	7	1797609	R	9	100.00	0.00
7.1853732	7	1853732	R	11	54.55	45.45
7.1846117	7	1846117	R	9	88.89	11.11
7.1901621	7	1901621	R	11	0.00	100.00
7.1771492	7	1771492	F	9	66.67	33.33
7.1849221	7	1849221	R	5	100.00	0.00
7.1734670	7	1734670	F	14	85.71	14.29
7.1847528	7	1847528	R	10	40.00	60.00
7.1867120	7	1867120	F	6	33.33	66.67
7.1805371	7	1805371	R	9	77.78	22.22
7.1753573	7	1753573	F	7	100.00	0.00
7.1810726	7	1810726	F	9	100.00	0.00
7.1901577	7	1901577	R	7	0.00	100.00
7.1830173	7	1830173	R	13	46.15	53.85
7.1872513	7	1872513	F	5	100.00	0.00
