chrBase	chr	base	strand	coverage	freqC	freqT
7.1560563	7	1560563	R	5	40.00	60.00
7.1587976	7	1587976	R	7	85.71	14.29
7.1556644	7	1556644	F	7	85.71	14.29
7.1567891	7	1567891	F	8	100.00	0.00
7.1556485	7	1556485	F	7	28.57	71.43
7.1589278	7	1589278	R	11	72.73	27.27
7.1570868	7	1570868	F	7	28.57	71.43
7.1575576	7	1575576	F	6	16.67	83.33
7.1553814	7	1553814	F	5	0.00	100.00
7.1573342	7	1573342	F	9	88.89	11.11
7.1587938	7	1587938	R	9	33.33	66.67
7.1567176	7	1567176	R	7	28.57	71.43
7.1556085	7	1556085	R	5	40.00	60.00
7.1573695	7	1573695	R	5	80.00	20.00
7.1590819	7	1590819	F	8	87.50	12.50
7.1565677	7	1565677	R	5	80.00	20.00
7.1560986	7	1560986	R	7	14.29	85.71
7.1579532	7	1579532	R	9	55.56	44.44
7.1572311	7	1572311	F	8	62.50	37.50
7.1586994	7	1586994	F	8	75.00	25.00
7.1559375	7	1559375	F	13	100.00	0.00
7.1553655	7	1553655	F	8	62.50	37.50
7.1591809	7	1591809	F	7	57.14	42.86
7.1557246	7	1557246	F	6	83.33	16.67
7.1561825	7	1561825	R	6	50.00	50.00
7.1586450	7	1586450	R	11	90.91	9.09
7.1573742	7	1573742	R	8	100.00	0.00
7.1559491	7	1559491	F	10	100.00	0.00
7.1564440	7	1564440	R	9	77.78	22.22
7.1573461	7	1573461	R	8	100.00	0.00
7.1566914	7	1566914	F	6	100.00	0.00
7.1563967	7	1563967	R	5	80.00	20.00
7.1576050	7	1576050	F	6	66.67	33.33
7.1587249	7	1587249	F	13	84.62	15.38
7.1556349	7	1556349	R	6	33.33	66.67
7.1592029	7	1592029	F	6	83.33	16.67
7.1561954	7	1561954	F	5	60.00	40.00
7.1566048	7	1566048	F	27	81.48	18.52
7.1591083	7	1591083	F	8	50.00	50.00
7.1584011	7	1584011	F	11	63.64	36.36
7.1562031	7	1562031	F	5	20.00	80.00
7.1570903	7	1570903	F	6	66.67	33.33
7.1561298	7	1561298	R	5	60.00	40.00
7.1573460	7	1573460	F	6	83.33	16.67
7.1566664	7	1566664	R	6	66.67	33.33
7.1563355	7	1563355	R	6	83.33	16.67
7.1553667	7	1553667	F	9	55.56	44.44
7.1560605	7	1560605	R	5	80.00	20.00
7.1565743	7	1565743	R	7	71.43	28.57
7.1591133	7	1591133	F	9	22.22	77.78
7.1584219	7	1584219	F	6	83.33	16.67
7.1553726	7	1553726	F	7	85.71	14.29
7.1569433	7	1569433	F	5	0.00	100.00
7.1567841	7	1567841	F	5	60.00	40.00
7.1581484	7	1581484	R	10	70.00	30.00
7.1556479	7	1556479	F	7	0.00	100.00
7.1587789	7	1587789	R	9	77.78	22.22
7.1566915	7	1566915	R	11	90.91	9.09
7.1564668	7	1564668	R	7	71.43	28.57
7.1591369	7	1591369	F	21	90.48	9.52
7.1559858	7	1559858	F	14	100.00	0.00
7.1586017	7	1586017	R	5	0.00	100.00
7.1581635	7	1581635	F	6	0.00	100.00
7.1573343	7	1573343	R	7	85.71	14.29
7.1553233	7	1553233	F	7	42.86	57.14
7.1584052	7	1584052	F	12	83.33	16.67
7.1559348	7	1559348	F	8	100.00	0.00
7.1560074	7	1560074	F	13	69.23	30.77
7.1592030	7	1592030	R	8	100.00	0.00
7.1570932	7	1570932	R	6	83.33	16.67
7.1590820	7	1590820	R	6	83.33	16.67
7.1568651	7	1568651	F	7	71.43	28.57
7.1571921	7	1571921	F	22	63.64	36.36
7.1555309	7	1555309	R	7	85.71	14.29
7.1591134	7	1591134	R	5	40.00	60.00
7.1565410	7	1565410	F	5	100.00	0.00
7.1558995	7	1558995	R	9	77.78	22.22
7.1578255	7	1578255	R	14	85.71	14.29
7.1575825	7	1575825	F	5	20.00	80.00
7.1557247	7	1557247	R	7	85.71	14.29
7.1570814	7	1570814	F	6	66.67	33.33
7.1587081	7	1587081	F	19	68.42	31.58
7.1562749	7	1562749	F	11	90.91	9.09
7.1563038	7	1563038	F	17	70.59	29.41
7.1562765	7	1562765	F	9	88.89	11.11
7.1568857	7	1568857	R	6	50.00	50.00
7.1563934	7	1563934	F	7	14.29	85.71
7.1567259	7	1567259	R	12	100.00	0.00
7.1569664	7	1569664	F	9	77.78	22.22
7.1584391	7	1584391	F	6	100.00	0.00
7.1580170	7	1580170	F	6	0.00	100.00
7.1554297	7	1554297	F	9	100.00	0.00
7.1565676	7	1565676	F	10	80.00	20.00
7.1592363	7	1592363	R	5	80.00	20.00
7.1566693	7	1566693	R	7	71.43	28.57
7.1558998	7	1558998	R	9	100.00	0.00
7.1555448	7	1555448	F	8	87.50	12.50
7.1580355	7	1580355	F	6	100.00	0.00
7.1586566	7	1586566	R	6	83.33	16.67
7.1556465	7	1556465	F	8	100.00	0.00
7.1563966	7	1563966	F	11	54.55	45.45
7.1587281	7	1587281	F	14	64.29	35.71
7.1580679	7	1580679	R	6	66.67	33.33
7.1584552	7	1584552	F	12	75.00	25.00
7.1571753	7	1571753	R	9	22.22	77.78
7.1556079	7	1556079	R	5	100.00	0.00
7.1556560	7	1556560	F	8	87.50	12.50
7.1578264	7	1578264	F	6	83.33	16.67
7.1560562	7	1560562	F	6	33.33	66.67
7.1558813	7	1558813	R	8	100.00	0.00
7.1583870	7	1583870	F	12	33.33	66.67
7.1564004	7	1564004	F	13	38.46	61.54
7.1573694	7	1573694	F	9	88.89	11.11
7.1581685	7	1581685	F	9	88.89	11.11
7.1556101	7	1556101	R	6	66.67	33.33
7.1570842	7	1570842	F	7	42.86	57.14
7.1576913	7	1576913	F	14	85.71	14.29
7.1556348	7	1556348	F	7	42.86	57.14
7.1579861	7	1579861	F	5	80.00	20.00
7.1588928	7	1588928	F	13	69.23	30.77
7.1564221	7	1564221	R	7	57.14	42.86
7.1584635	7	1584635	F	12	91.67	8.33
7.1581254	7	1581254	R	10	50.00	50.00
7.1583672	7	1583672	F	9	55.56	44.44
7.1571312	7	1571312	R	15	80.00	20.00
7.1568895	7	1568895	F	7	71.43	28.57
7.1563519	7	1563519	R	8	75.00	25.00
7.1569874	7	1569874	R	8	62.50	37.50
7.1559403	7	1559403	F	16	62.50	37.50
7.1588810	7	1588810	F	14	78.57	21.43
7.1575942	7	1575942	R	5	40.00	60.00
7.1564015	7	1564015	F	14	64.29	35.71
7.1578254	7	1578254	F	6	83.33	16.67
7.1579314	7	1579314	F	8	100.00	0.00
7.1579240	7	1579240	R	6	83.33	16.67
7.1565969	7	1565969	F	21	90.48	9.52
7.1590382	7	1590382	F	5	60.00	40.00
7.1568896	7	1568896	R	7	85.71	14.29
7.1579163	7	1579163	F	5	20.00	80.00
7.1588561	7	1588561	F	18	88.89	11.11
7.1562481	7	1562481	R	7	42.86	57.14
7.1577145	7	1577145	F	6	83.33	16.67
7.1572804	7	1572804	F	6	83.33	16.67
7.1567126	7	1567126	R	13	46.15	53.85
7.1564667	7	1564667	F	5	80.00	20.00
7.1561894	7	1561894	F	7	85.71	14.29
7.1583694	7	1583694	F	10	60.00	40.00
7.1591707	7	1591707	F	9	55.56	44.44
7.1562255	7	1562255	R	8	62.50	37.50
7.1580764	7	1580764	F	7	100.00	0.00
7.1573546	7	1573546	F	11	100.00	0.00
7.1567125	7	1567125	F	7	28.57	71.43
7.1571349	7	1571349	R	14	92.86	7.14
7.1573583	7	1573583	R	11	54.55	45.45
7.1566870	7	1566870	R	5	80.00	20.00
7.1557837	7	1557837	R	6	83.33	16.67
7.1579862	7	1579862	R	8	75.00	25.00
7.1569543	7	1569543	F	15	60.00	40.00
7.1559523	7	1559523	F	6	100.00	0.00
7.1573417	7	1573417	R	12	75.00	25.00
7.1569459	7	1569459	F	8	37.50	62.50
7.1571297	7	1571297	R	16	93.75	6.25
7.1566869	7	1566869	F	7	71.43	28.57
7.1562032	7	1562032	R	6	16.67	83.33
7.1581111	7	1581111	R	10	80.00	20.00
7.1580434	7	1580434	F	12	58.33	41.67
7.1587695	7	1587695	R	7	100.00	0.00
7.1580678	7	1580678	F	10	20.00	80.00
7.1587165	7	1587165	F	14	85.71	14.29
7.1557351	7	1557351	R	6	83.33	16.67
7.1569478	7	1569478	F	9	66.67	33.33
7.1584563	7	1584563	F	12	91.67	8.33
7.1588465	7	1588465	F	16	75.00	25.00
7.1565742	7	1565742	F	20	95.00	5.00
7.1591185	7	1591185	F	17	52.94	47.06
7.1553234	7	1553234	R	6	66.67	33.33
7.1576051	7	1576051	R	10	50.00	50.00
7.1591810	7	1591810	R	7	42.86	57.14
7.1556645	7	1556645	R	5	80.00	20.00
7.1563181	7	1563181	R	6	50.00	50.00
7.1569873	7	1569873	F	6	100.00	0.00
7.1573321	7	1573321	R	7	85.71	14.29
7.1564005	7	1564005	R	5	40.00	60.00
7.1556504	7	1556504	F	10	80.00	20.00
7.1586686	7	1586686	R	6	100.00	0.00
7.1563180	7	1563180	F	9	55.56	44.44
7.1578265	7	1578265	R	14	85.71	14.29
7.1586685	7	1586685	F	5	80.00	20.00
7.1583850	7	1583850	F	6	50.00	50.00
7.1560322	7	1560322	F	6	66.67	33.33
7.1580765	7	1580765	R	10	80.00	20.00
7.1578652	7	1578652	R	6	100.00	0.00
7.1561955	7	1561955	R	8	100.00	0.00
7.1561137	7	1561137	F	6	100.00	0.00
7.1558395	7	1558395	R	9	88.89	11.11
7.1579164	7	1579164	R	5	0.00	100.00
7.1562939	7	1562939	F	14	92.86	7.14
7.1558647	7	1558647	R	13	92.31	7.69
7.1577002	7	1577002	F	5	80.00	20.00
7.1589374	7	1589374	R	8	87.50	12.50
7.1561655	7	1561655	R	6	66.67	33.33
7.1560689	7	1560689	F	5	60.00	40.00
7.1563153	7	1563153	F	9	100.00	0.00
7.1557325	7	1557325	R	6	66.67	33.33
7.1556761	7	1556761	F	6	83.33	16.67
7.1556292	7	1556292	R	6	66.67	33.33
7.1573355	7	1573355	R	8	100.00	0.00
7.1591084	7	1591084	R	6	66.67	33.33
7.1553942	7	1553942	F	5	20.00	80.00
7.1563546	7	1563546	R	7	85.71	14.29
7.1572491	7	1572491	F	9	77.78	22.22
7.1561654	7	1561654	F	10	40.00	60.00
7.1580568	7	1580568	F	8	87.50	12.50
7.1578514	7	1578514	R	6	83.33	16.67
7.1573547	7	1573547	R	11	90.91	9.09
7.1575941	7	1575941	F	5	100.00	0.00
7.1590671	7	1590671	F	10	30.00	70.00
7.1555719	7	1555719	F	12	100.00	0.00
7.1571752	7	1571752	F	10	40.00	60.00
7.1572338	7	1572338	F	8	75.00	25.00
7.1555653	7	1555653	F	5	0.00	100.00
7.1590962	7	1590962	F	7	28.57	71.43
7.1556098	7	1556098	R	6	50.00	50.00
7.1564215	7	1564215	R	7	14.29	85.71
7.1564002	7	1564002	R	6	66.67	33.33
7.1560985	7	1560985	F	5	100.00	0.00
7.1565313	7	1565313	F	12	100.00	0.00
7.1561824	7	1561824	F	6	33.33	66.67
7.1576889	7	1576889	F	14	85.71	14.29
7.1556561	7	1556561	R	5	80.00	20.00
7.1559349	7	1559349	R	5	100.00	0.00
7.1584564	7	1584564	R	5	100.00	0.00
7.1561108	7	1561108	F	7	85.71	14.29
7.1586650	7	1586650	R	9	88.89	11.11
7.1581483	7	1581483	F	6	16.67	83.33
7.1571477	7	1571477	R	13	46.15	53.85
7.1565864	7	1565864	F	20	80.00	20.00
7.1561297	7	1561297	F	10	40.00	60.00
7.1581088	7	1581088	R	9	77.78	22.22
7.1583164	7	1583164	F	18	77.78	22.22
7.1563278	7	1563278	F	5	40.00	60.00
7.1579536	7	1579536	R	9	66.67	33.33
7.1573741	7	1573741	F	12	100.00	0.00
7.1573582	7	1573582	F	7	28.57	71.43
7.1568856	7	1568856	F	8	50.00	50.00
7.1563518	7	1563518	F	6	83.33	16.67
7.1588377	7	1588377	F	14	64.29	35.71
7.1556159	7	1556159	R	5	80.00	20.00
7.1557836	7	1557836	F	5	60.00	40.00
7.1586445	7	1586445	R	11	100.00	0.00
7.1555475	7	1555475	F	6	100.00	0.00
7.1566194	7	1566194	F	9	66.67	33.33
7.1579315	7	1579315	R	12	91.67	8.33
7.1573320	7	1573320	F	6	50.00	50.00
7.1569295	7	1569295	F	10	60.00	40.00
7.1570787	7	1570787	F	6	83.33	16.67
7.1583295	7	1583295	F	18	77.78	22.22
7.1694800	7	1694800	R	12	33.33	66.67
7.1700665	7	1700665	F	5	80.00	20.00
7.1630718	7	1630718	F	11	81.82	18.18
7.1596498	7	1596498	R	8	87.50	12.50
7.1654263	7	1654263	F	13	53.85	46.15
7.1658453	7	1658453	F	12	83.33	16.67
7.1623171	7	1623171	R	17	76.47	23.53
7.1593696	7	1593696	R	6	83.33	16.67
7.1650427	7	1650427	F	5	100.00	0.00
7.1680306	7	1680306	F	6	83.33	16.67
7.1710338	7	1710338	F	5	100.00	0.00
7.1674639	7	1674639	F	5	60.00	40.00
7.1632061	7	1632061	R	15	80.00	20.00
7.1646803	7	1646803	R	7	0.00	100.00
7.1661015	7	1661015	F	12	91.67	8.33
7.1662607	7	1662607	R	5	100.00	0.00
7.1622901	7	1622901	R	5	20.00	80.00
7.1655560	7	1655560	F	11	72.73	27.27
7.1669985	7	1669985	R	5	100.00	0.00
7.1676295	7	1676295	F	13	69.23	30.77
7.1630795	7	1630795	F	6	100.00	0.00
7.1642839	7	1642839	R	7	85.71	14.29
7.1673338	7	1673338	F	5	100.00	0.00
7.1625837	7	1625837	R	8	75.00	25.00
7.1690198	7	1690198	R	6	83.33	16.67
7.1684295	7	1684295	R	5	100.00	0.00
7.1671657	7	1671657	F	11	54.55	45.45
7.1710250	7	1710250	R	7	100.00	0.00
7.1636525	7	1636525	R	6	100.00	0.00
7.1631164	7	1631164	F	12	58.33	41.67
7.1621472	7	1621472	R	5	100.00	0.00
7.1674246	7	1674246	R	9	88.89	11.11
7.1689965	7	1689965	F	6	50.00	50.00
7.1664746	7	1664746	F	12	41.67	58.33
7.1691835	7	1691835	F	7	85.71	14.29
7.1630204	7	1630204	F	7	14.29	85.71
7.1687612	7	1687612	F	11	90.91	9.09
7.1666416	7	1666416	F	5	60.00	40.00
7.1632007	7	1632007	F	6	0.00	100.00
7.1693950	7	1693950	F	9	77.78	22.22
7.1702364	7	1702364	F	5	20.00	80.00
7.1683509	7	1683509	F	22	86.36	13.64
7.1595002	7	1595002	R	5	80.00	20.00
7.1663488	7	1663488	F	6	100.00	0.00
7.1644111	7	1644111	F	7	57.14	42.86
7.1706698	7	1706698	R	5	100.00	0.00
7.1698735	7	1698735	F	7	100.00	0.00
7.1674528	7	1674528	F	9	11.11	88.89
7.1631488	7	1631488	F	14	85.71	14.29
7.1619762	7	1619762	F	10	20.00	80.00
7.1697356	7	1697356	R	8	62.50	37.50
7.1648056	7	1648056	F	14	78.57	21.43
7.1711084	7	1711084	R	7	100.00	0.00
7.1699509	7	1699509	F	5	40.00	60.00
7.1692339	7	1692339	R	5	100.00	0.00
7.1676984	7	1676984	F	10	70.00	30.00
7.1660338	7	1660338	F	5	40.00	60.00
7.1702550	7	1702550	F	8	62.50	37.50
7.1699465	7	1699465	R	10	80.00	20.00
7.1643979	7	1643979	F	10	40.00	60.00
7.1675829	7	1675829	F	15	53.33	46.67
7.1593003	7	1593003	R	5	80.00	20.00
7.1705897	7	1705897	R	11	36.36	63.64
7.1640318	7	1640318	R	6	50.00	50.00
7.1696597	7	1696597	R	7	100.00	0.00
7.1620751	7	1620751	F	13	92.31	7.69
7.1621741	7	1621741	R	5	60.00	40.00
7.1650428	7	1650428	R	6	100.00	0.00
7.1619441	7	1619441	F	11	90.91	9.09
7.1600141	7	1600141	F	7	71.43	28.57
7.1600702	7	1600702	R	7	0.00	100.00
7.1679419	7	1679419	R	5	80.00	20.00
7.1636725	7	1636725	F	13	61.54	38.46
7.1693310	7	1693310	R	5	100.00	0.00
7.1696363	7	1696363	R	14	85.71	14.29
7.1604644	7	1604644	R	5	60.00	40.00
7.1696176	7	1696176	R	8	87.50	12.50
7.1669662	7	1669662	F	10	70.00	30.00
7.1622900	7	1622900	F	24	58.33	41.67
7.1675528	7	1675528	F	9	44.44	55.56
7.1663379	7	1663379	F	10	80.00	20.00
7.1633025	7	1633025	F	6	66.67	33.33
7.1664723	7	1664723	F	13	46.15	53.85
7.1671234	7	1671234	F	6	83.33	16.67
7.1651625	7	1651625	F	10	20.00	80.00
7.1623548	7	1623548	F	9	88.89	11.11
7.1680135	7	1680135	R	9	77.78	22.22
7.1701154	7	1701154	F	5	80.00	20.00
7.1650412	7	1650412	R	6	83.33	16.67
7.1612585	7	1612585	F	5	100.00	0.00
7.1630937	7	1630937	F	11	0.00	100.00
7.1668759	7	1668759	R	6	66.67	33.33
7.1691192	7	1691192	F	6	66.67	33.33
7.1647504	7	1647504	R	6	16.67	83.33
7.1683045	7	1683045	R	7	71.43	28.57
7.1707198	7	1707198	F	5	80.00	20.00
7.1670094	7	1670094	F	6	100.00	0.00
7.1645088	7	1645088	R	10	90.00	10.00
7.1599991	7	1599991	F	11	0.00	100.00
7.1687129	7	1687129	F	18	55.56	44.44
7.1669560	7	1669560	F	9	66.67	33.33
7.1658467	7	1658467	F	11	72.73	27.27
7.1614647	7	1614647	F	6	50.00	50.00
7.1677040	7	1677040	F	9	88.89	11.11
7.1623144	7	1623144	F	13	92.31	7.69
7.1673720	7	1673720	R	5	40.00	60.00
7.1666117	7	1666117	F	7	57.14	42.86
7.1623582	7	1623582	F	16	81.25	18.75
7.1702635	7	1702635	F	5	80.00	20.00
7.1695365	7	1695365	R	12	58.33	41.67
7.1593314	7	1593314	R	7	85.71	14.29
7.1652720	7	1652720	F	8	87.50	12.50
7.1710339	7	1710339	R	10	50.00	50.00
7.1707187	7	1707187	R	5	80.00	20.00
7.1707226	7	1707226	R	5	0.00	100.00
7.1702459	7	1702459	R	11	81.82	18.18
7.1698894	7	1698894	F	15	93.33	6.67
7.1644897	7	1644897	R	15	86.67	13.33
7.1628007	7	1628007	F	7	85.71	14.29
7.1691362	7	1691362	F	5	100.00	0.00
7.1631946	7	1631946	R	15	66.67	33.33
7.1666421	7	1666421	F	5	80.00	20.00
7.1615596	7	1615596	F	8	62.50	37.50
7.1649819	7	1649819	F	8	62.50	37.50
7.1680150	7	1680150	F	5	40.00	60.00
7.1662353	7	1662353	R	6	100.00	0.00
7.1672516	7	1672516	R	5	100.00	0.00
7.1688745	7	1688745	F	6	100.00	0.00
7.1705761	7	1705761	R	5	60.00	40.00
7.1666330	7	1666330	F	8	87.50	12.50
7.1633425	7	1633425	F	17	82.35	17.65
7.1682110	7	1682110	F	10	90.00	10.00
7.1693322	7	1693322	R	5	100.00	0.00
7.1631972	7	1631972	R	18	55.56	44.44
7.1703161	7	1703161	F	6	50.00	50.00
7.1698079	7	1698079	R	11	72.73	27.27
7.1700007	7	1700007	R	18	94.44	5.56
7.1656850	7	1656850	F	6	66.67	33.33
7.1658308	7	1658308	F	6	33.33	66.67
7.1607950	7	1607950	R	5	100.00	0.00
7.1643697	7	1643697	F	9	66.67	33.33
7.1644475	7	1644475	R	9	55.56	44.44
7.1702533	7	1702533	R	10	90.00	10.00
7.1646833	7	1646833	R	9	88.89	11.11
7.1693870	7	1693870	F	7	85.71	14.29
7.1674035	7	1674035	F	5	80.00	20.00
7.1692031	7	1692031	F	9	88.89	11.11
7.1604583	7	1604583	R	6	33.33	66.67
7.1601729	7	1601729	F	22	59.09	40.91
7.1643058	7	1643058	F	17	82.35	17.65
7.1689497	7	1689497	F	5	80.00	20.00
7.1705028	7	1705028	F	7	85.71	14.29
7.1658019	7	1658019	F	5	40.00	60.00
7.1674392	7	1674392	F	6	100.00	0.00
7.1667657	7	1667657	F	5	60.00	40.00
7.1699510	7	1699510	R	8	37.50	62.50
7.1599578	7	1599578	R	6	83.33	16.67
7.1692373	7	1692373	R	8	75.00	25.00
7.1648516	7	1648516	F	15	86.67	13.33
7.1665250	7	1665250	F	8	87.50	12.50
7.1685795	7	1685795	F	11	54.55	45.45
7.1667704	7	1667704	F	14	85.71	14.29
7.1650975	7	1650975	R	5	100.00	0.00
7.1636886	7	1636886	F	9	0.00	100.00
7.1601709	7	1601709	F	23	0.00	100.00
7.1693373	7	1693373	F	6	66.67	33.33
7.1705863	7	1705863	R	11	27.27	72.73
7.1646954	7	1646954	F	10	90.00	10.00
7.1607472	7	1607472	F	6	33.33	66.67
7.1594823	7	1594823	R	5	80.00	20.00
7.1652159	7	1652159	F	21	80.95	19.05
7.1703620	7	1703620	R	9	44.44	55.56
7.1600142	7	1600142	R	5	80.00	20.00
7.1694275	7	1694275	R	12	50.00	50.00
7.1631142	7	1631142	F	11	81.82	18.18
7.1594822	7	1594822	F	7	28.57	71.43
7.1686650	7	1686650	F	15	40.00	60.00
7.1671407	7	1671407	F	8	75.00	25.00
7.1636524	7	1636524	F	13	84.62	15.38
7.1680134	7	1680134	F	6	50.00	50.00
7.1696935	7	1696935	R	7	100.00	0.00
7.1637915	7	1637915	F	19	94.74	5.26
7.1634607	7	1634607	F	7	85.71	14.29
7.1702365	7	1702365	R	10	90.00	10.00
7.1608503	7	1608503	F	5	80.00	20.00
7.1674726	7	1674726	F	7	57.14	42.86
7.1640739	7	1640739	F	6	100.00	0.00
7.1691612	7	1691612	F	5	80.00	20.00
7.1642719	7	1642719	R	5	0.00	100.00
7.1660649	7	1660649	R	9	77.78	22.22
7.1700927	7	1700927	F	12	83.33	16.67
7.1608592	7	1608592	F	5	100.00	0.00
7.1668485	7	1668485	F	7	100.00	0.00
7.1637916	7	1637916	R	5	100.00	0.00
7.1640962	7	1640962	F	6	50.00	50.00
7.1675719	7	1675719	F	14	50.00	50.00
7.1674466	7	1674466	R	5	80.00	20.00
7.1673163	7	1673163	F	5	80.00	20.00
7.1662716	7	1662716	R	6	50.00	50.00
7.1606835	7	1606835	F	6	50.00	50.00
7.1672993	7	1672993	R	9	55.56	44.44
7.1667528	7	1667528	F	6	66.67	33.33
7.1677165	7	1677165	F	6	66.67	33.33
7.1615704	7	1615704	F	9	66.67	33.33
7.1603470	7	1603470	F	5	80.00	20.00
7.1621133	7	1621133	F	9	88.89	11.11
7.1624987	7	1624987	F	12	75.00	25.00
7.1616132	7	1616132	F	10	80.00	20.00
7.1672804	7	1672804	R	9	77.78	22.22
7.1624446	7	1624446	F	5	60.00	40.00
7.1595868	7	1595868	F	5	20.00	80.00
7.1621201	7	1621201	F	14	85.71	14.29
7.1642763	7	1642763	R	6	66.67	33.33
7.1607759	7	1607759	F	5	80.00	20.00
7.1689123	7	1689123	R	5	100.00	0.00
7.1593905	7	1593905	F	6	50.00	50.00
7.1653235	7	1653235	F	6	33.33	66.67
7.1605189	7	1605189	R	11	9.09	90.91
7.1676761	7	1676761	F	8	50.00	50.00
7.1662777	7	1662777	F	6	50.00	50.00
7.1627702	7	1627702	F	10	70.00	30.00
7.1640241	7	1640241	F	10	80.00	20.00
7.1621569	7	1621569	F	5	20.00	80.00
7.1627356	7	1627356	F	8	75.00	25.00
7.1636765	7	1636765	F	10	90.00	10.00
7.1620582	7	1620582	F	8	100.00	0.00
7.1655830	7	1655830	F	9	88.89	11.11
7.1691093	7	1691093	R	10	60.00	40.00
7.1700949	7	1700949	F	10	80.00	20.00
7.1668482	7	1668482	R	8	87.50	12.50
7.1667204	7	1667204	F	6	66.67	33.33
7.1658541	7	1658541	F	11	72.73	27.27
7.1710697	7	1710697	F	6	0.00	100.00
7.1667052	7	1667052	F	5	80.00	20.00
7.1672515	7	1672515	F	16	87.50	12.50
7.1640317	7	1640317	F	9	55.56	44.44
7.1708101	7	1708101	R	23	52.17	47.83
7.1648570	7	1648570	F	19	89.47	10.53
7.1678213	7	1678213	F	5	80.00	20.00
7.1616295	7	1616295	F	5	0.00	100.00
7.1663880	7	1663880	R	5	100.00	0.00
7.1593883	7	1593883	F	9	77.78	22.22
7.1620232	7	1620232	F	7	85.71	14.29
7.1618158	7	1618158	F	5	60.00	40.00
7.1679903	7	1679903	R	6	66.67	33.33
7.1692121	7	1692121	F	7	85.71	14.29
7.1697036	7	1697036	R	5	80.00	20.00
7.1668481	7	1668481	F	7	100.00	0.00
7.1679418	7	1679418	F	14	85.71	14.29
7.1675955	7	1675955	F	12	83.33	16.67
7.1607948	7	1607948	R	5	100.00	0.00
7.1641437	7	1641437	F	14	85.71	14.29
7.1673192	7	1673192	F	9	55.56	44.44
7.1696060	7	1696060	R	7	85.71	14.29
7.1668305	7	1668305	F	11	72.73	27.27
7.1701812	7	1701812	R	5	60.00	40.00
7.1629670	7	1629670	F	15	73.33	26.67
7.1696592	7	1696592	R	7	85.71	14.29
7.1636815	7	1636815	R	5	80.00	20.00
7.1632140	7	1632140	R	19	68.42	31.58
7.1700768	7	1700768	F	10	90.00	10.00
7.1689037	7	1689037	R	7	85.71	14.29
7.1675595	7	1675595	F	12	33.33	66.67
7.1668688	7	1668688	F	8	100.00	0.00
7.1660492	7	1660492	F	6	100.00	0.00
7.1645245	7	1645245	R	6	83.33	16.67
7.1672341	7	1672341	F	15	53.33	46.67
7.1704992	7	1704992	R	5	60.00	40.00
7.1672511	7	1672511	R	5	100.00	0.00
7.1632944	7	1632944	F	8	37.50	62.50
7.1623925	7	1623925	F	10	80.00	20.00
7.1695214	7	1695214	R	28	39.29	60.71
7.1659354	7	1659354	F	6	83.33	16.67
7.1708339	7	1708339	R	17	82.35	17.65
7.1703642	7	1703642	R	8	62.50	37.50
7.1680690	7	1680690	F	6	83.33	16.67
7.1608078	7	1608078	F	7	100.00	0.00
7.1614851	7	1614851	F	6	83.33	16.67
7.1646705	7	1646705	F	7	42.86	57.14
7.1683173	7	1683173	R	5	100.00	0.00
7.1706440	7	1706440	R	5	80.00	20.00
7.1597034	7	1597034	F	11	81.82	18.18
7.1605060	7	1605060	R	8	62.50	37.50
7.1694881	7	1694881	R	16	93.75	6.25
7.1672066	7	1672066	F	12	66.67	33.33
7.1641435	7	1641435	F	14	71.43	28.57
7.1698210	7	1698210	R	5	60.00	40.00
7.1702970	7	1702970	F	6	66.67	33.33
7.1678406	7	1678406	F	6	100.00	0.00
7.1673567	7	1673567	F	6	66.67	33.33
7.1687677	7	1687677	F	17	82.35	17.65
7.1624481	7	1624481	F	6	66.67	33.33
7.1618989	7	1618989	F	9	100.00	0.00
7.1634271	7	1634271	F	14	0.00	100.00
7.1630583	7	1630583	F	11	81.82	18.18
7.1637843	7	1637843	F	8	87.50	12.50
7.1703877	7	1703877	R	14	64.29	35.71
7.1594979	7	1594979	F	7	100.00	0.00
7.1686686	7	1686686	F	15	80.00	20.00
7.1698228	7	1698228	R	5	40.00	60.00
7.1635258	7	1635258	F	10	60.00	40.00
7.1651707	7	1651707	R	5	100.00	0.00
7.1699010	7	1699010	F	11	100.00	0.00
7.1599687	7	1599687	F	11	81.82	18.18
7.1623888	7	1623888	F	9	88.89	11.11
7.1704009	7	1704009	R	12	58.33	41.67
7.1608172	7	1608172	F	8	62.50	37.50
7.1669561	7	1669561	R	8	75.00	25.00
7.1655410	7	1655410	F	6	66.67	33.33
7.1599416	7	1599416	F	7	0.00	100.00
7.1638383	7	1638383	F	21	66.67	33.33
7.1613038	7	1613038	F	14	42.86	57.14
7.1698967	7	1698967	F	13	61.54	38.46
7.1654371	7	1654371	F	10	90.00	10.00
7.1704911	7	1704911	R	11	72.73	27.27
7.1684737	7	1684737	F	9	100.00	0.00
7.1629148	7	1629148	F	7	71.43	28.57
7.1703750	7	1703750	F	6	100.00	0.00
7.1674465	7	1674465	F	8	75.00	25.00
7.1632732	7	1632732	R	7	71.43	28.57
7.1693951	7	1693951	R	5	80.00	20.00
7.1675453	7	1675453	F	7	14.29	85.71
7.1642729	7	1642729	R	7	85.71	14.29
7.1687877	7	1687877	F	15	60.00	40.00
7.1678611	7	1678611	F	12	75.00	25.00
