chrBase	chr	base	strand	coverage	freqC	freqT
7.2917758	7	2917758	F	10	20.00	80.00
7.2953438	7	2953438	F	13	53.85	46.15
7.2835354	7	2835354	F	10	70.00	30.00
7.2964700	7	2964700	F	6	100.00	0.00
7.2963886	7	2963886	R	9	100.00	0.00
7.2941871	7	2941871	F	12	91.67	8.33
7.2787193	7	2787193	F	9	88.89	11.11
7.2933231	7	2933231	R	5	40.00	60.00
7.2969877	7	2969877	R	7	71.43	28.57
7.2861577	7	2861577	R	7	85.71	14.29
7.2944145	7	2944145	F	9	66.67	33.33
7.2941701	7	2941701	F	9	77.78	22.22
7.2816862	7	2816862	R	10	60.00	40.00
7.2931341	7	2931341	F	5	0.00	100.00
7.2817062	7	2817062	R	9	77.78	22.22
7.2865844	7	2865844	F	9	100.00	0.00
7.2861545	7	2861545	R	6	50.00	50.00
7.2960573	7	2960573	R	7	100.00	0.00
7.2966965	7	2966965	F	10	60.00	40.00
7.2971343	7	2971343	F	6	66.67	33.33
7.3006390	7	3006390	F	7	100.00	0.00
7.3014133	7	3014133	F	5	60.00	40.00
7.2985208	7	2985208	F	5	40.00	60.00
7.2854242	7	2854242	F	6	83.33	16.67
7.2990753	7	2990753	F	10	90.00	10.00
7.2955071	7	2955071	F	5	100.00	0.00
7.2938128	7	2938128	R	5	100.00	0.00
7.2823799	7	2823799	R	6	16.67	83.33
7.2878894	7	2878894	F	8	50.00	50.00
7.2819326	7	2819326	R	6	100.00	0.00
7.2786742	7	2786742	F	7	0.00	100.00
7.2868284	7	2868284	F	8	12.50	87.50
7.2787347	7	2787347	F	6	100.00	0.00
7.2865478	7	2865478	R	5	80.00	20.00
7.2953276	7	2953276	F	8	12.50	87.50
7.2964815	7	2964815	F	6	83.33	16.67
7.2940295	7	2940295	F	6	83.33	16.67
7.2819429	7	2819429	R	5	60.00	40.00
7.2982568	7	2982568	F	6	66.67	33.33
7.2966216	7	2966216	F	5	80.00	20.00
7.3012694	7	3012694	F	9	88.89	11.11
7.2977133	7	2977133	F	7	100.00	0.00
7.2955885	7	2955885	F	7	100.00	0.00
7.2817594	7	2817594	F	7	85.71	14.29
7.2904069	7	2904069	F	6	33.33	66.67
7.2859724	7	2859724	R	10	30.00	70.00
7.2953547	7	2953547	F	13	61.54	38.46
7.2796674	7	2796674	R	5	100.00	0.00
7.2916642	7	2916642	F	7	100.00	0.00
7.2911241	7	2911241	F	5	100.00	0.00
7.2918975	7	2918975	R	6	100.00	0.00
7.2966406	7	2966406	R	5	60.00	40.00
7.2976591	7	2976591	F	9	77.78	22.22
7.2813444	7	2813444	F	6	100.00	0.00
7.3011385	7	3011385	F	5	80.00	20.00
7.2941170	7	2941170	R	6	0.00	100.00
7.2906134	7	2906134	F	11	45.45	54.55
7.2916736	7	2916736	F	7	100.00	0.00
7.2790290	7	2790290	R	5	100.00	0.00
7.2946012	7	2946012	F	9	66.67	33.33
7.2971383	7	2971383	F	5	20.00	80.00
7.2998783	7	2998783	F	8	62.50	37.50
7.2818347	7	2818347	F	8	62.50	37.50
7.2913293	7	2913293	R	14	78.57	21.43
7.2846307	7	2846307	F	5	80.00	20.00
7.2876092	7	2876092	F	6	33.33	66.67
7.2820777	7	2820777	F	8	87.50	12.50
7.2947616	7	2947616	R	9	100.00	0.00
7.2910749	7	2910749	F	9	88.89	11.11
7.2967175	7	2967175	F	9	88.89	11.11
7.2977363	7	2977363	F	16	93.75	6.25
7.2834502	7	2834502	F	7	100.00	0.00
7.2785516	7	2785516	R	5	0.00	100.00
7.2808339	7	2808339	R	6	100.00	0.00
7.2935687	7	2935687	F	5	100.00	0.00
7.3015955	7	3015955	F	8	37.50	62.50
7.2795743	7	2795743	R	5	100.00	0.00
7.2834832	7	2834832	F	9	66.67	33.33
7.2850907	7	2850907	F	9	100.00	0.00
7.2807937	7	2807937	F	6	33.33	66.67
7.2987059	7	2987059	F	7	85.71	14.29
7.2796494	7	2796494	F	5	100.00	0.00
7.2794940	7	2794940	F	5	60.00	40.00
7.2925199	7	2925199	F	7	100.00	0.00
7.3002549	7	3002549	F	14	14.29	85.71
7.2915339	7	2915339	F	11	81.82	18.18
7.2795008	7	2795008	R	5	80.00	20.00
7.2833795	7	2833795	R	6	100.00	0.00
7.2980175	7	2980175	F	7	57.14	42.86
7.2905884	7	2905884	F	9	66.67	33.33
7.2850346	7	2850346	F	10	100.00	0.00
7.2912231	7	2912231	R	6	50.00	50.00
7.2805404	7	2805404	F	5	100.00	0.00
7.2796931	7	2796931	F	7	71.43	28.57
7.3013933	7	3013933	F	8	75.00	25.00
7.2987667	7	2987667	F	6	100.00	0.00
7.2894120	7	2894120	F	8	100.00	0.00
7.2908822	7	2908822	R	8	0.00	100.00
7.2995832	7	2995832	F	6	100.00	0.00
7.2805365	7	2805365	F	11	90.91	9.09
7.2915781	7	2915781	F	11	100.00	0.00
7.2894715	7	2894715	F	9	77.78	22.22
7.2852516	7	2852516	F	10	90.00	10.00
7.2850177	7	2850177	F	11	0.00	100.00
7.2948810	7	2948810	R	7	14.29	85.71
7.2966293	7	2966293	F	5	80.00	20.00
7.2849307	7	2849307	F	6	50.00	50.00
7.2836834	7	2836834	F	9	11.11	88.89
7.2791107	7	2791107	F	10	0.00	100.00
7.2961498	7	2961498	F	5	100.00	0.00
7.2945972	7	2945972	F	5	60.00	40.00
7.2899726	7	2899726	F	6	33.33	66.67
7.2944341	7	2944341	F	10	80.00	20.00
7.3015632	7	3015632	F	10	30.00	70.00
7.2837096	7	2837096	F	6	83.33	16.67
7.2902642	7	2902642	R	5	80.00	20.00
7.2801590	7	2801590	F	6	83.33	16.67
7.2959918	7	2959918	F	5	80.00	20.00
7.2937961	7	2937961	F	6	0.00	100.00
7.2921118	7	2921118	F	6	100.00	0.00
7.2850344	7	2850344	F	10	90.00	10.00
7.2808323	7	2808323	R	6	66.67	33.33
7.2957852	7	2957852	R	8	100.00	0.00
7.3020628	7	3020628	F	5	100.00	0.00
7.2993634	7	2993634	F	11	100.00	0.00
7.2868240	7	2868240	F	11	45.45	54.55
7.3004475	7	3004475	R	5	60.00	40.00
7.2829376	7	2829376	F	11	81.82	18.18
7.2934794	7	2934794	F	5	100.00	0.00
7.2963538	7	2963538	R	10	80.00	20.00
7.2998769	7	2998769	F	7	85.71	14.29
7.2819428	7	2819428	F	10	20.00	80.00
7.2912796	7	2912796	F	5	40.00	60.00
7.2936449	7	2936449	F	9	44.44	55.56
7.2971204	7	2971204	F	6	100.00	0.00
7.2968496	7	2968496	F	6	66.67	33.33
7.2783451	7	2783451	R	6	100.00	0.00
7.3016281	7	3016281	F	10	80.00	20.00
7.2941108	7	2941108	R	5	100.00	0.00
7.3012716	7	3012716	F	9	100.00	0.00
7.2800665	7	2800665	F	6	83.33	16.67
7.2969697	7	2969697	F	6	16.67	83.33
7.2956397	7	2956397	R	5	80.00	20.00
7.2966742	7	2966742	F	6	83.33	16.67
7.2899980	7	2899980	F	9	0.00	100.00
7.2905698	7	2905698	F	5	60.00	40.00
7.2834879	7	2834879	F	5	40.00	60.00
7.2948809	7	2948809	F	8	12.50	87.50
7.2967185	7	2967185	F	10	70.00	30.00
7.2950785	7	2950785	R	5	100.00	0.00
7.3011920	7	3011920	F	5	40.00	60.00
7.2833539	7	2833539	F	5	60.00	40.00
7.2914444	7	2914444	F	6	83.33	16.67
7.3000077	7	3000077	F	7	42.86	57.14
7.2987292	7	2987292	F	11	81.82	18.18
7.3019174	7	3019174	F	6	16.67	83.33
7.3012656	7	3012656	F	8	100.00	0.00
7.2953761	7	2953761	F	11	81.82	18.18
7.2799357	7	2799357	F	7	85.71	14.29
7.3005860	7	3005860	F	5	80.00	20.00
7.2804821	7	2804821	F	13	38.46	61.54
7.2976758	7	2976758	F	7	28.57	71.43
7.2836196	7	2836196	F	7	100.00	0.00
7.2977158	7	2977158	F	9	77.78	22.22
7.2950158	7	2950158	F	9	66.67	33.33
7.2865645	7	2865645	R	6	83.33	16.67
7.2930754	7	2930754	F	6	16.67	83.33
7.2964592	7	2964592	F	7	100.00	0.00
7.2878062	7	2878062	F	7	57.14	42.86
7.2821580	7	2821580	F	6	66.67	33.33
7.2886294	7	2886294	F	7	85.71	14.29
7.2894074	7	2894074	F	6	100.00	0.00
7.3006276	7	3006276	F	10	70.00	30.00
7.2852586	7	2852586	F	5	100.00	0.00
7.2946634	7	2946634	F	10	70.00	30.00
7.2883861	7	2883861	F	6	50.00	50.00
7.2848013	7	2848013	R	7	0.00	100.00
7.2964918	7	2964918	F	13	92.31	7.69
7.2850315	7	2850315	F	11	27.27	72.73
7.2935938	7	2935938	F	6	16.67	83.33
7.2867043	7	2867043	R	5	100.00	0.00
7.2785291	7	2785291	R	5	0.00	100.00
7.3007340	7	3007340	F	6	50.00	50.00
7.2911073	7	2911073	F	5	80.00	20.00
7.2974862	7	2974862	F	7	0.00	100.00
7.2968405	7	2968405	F	6	16.67	83.33
7.2882478	7	2882478	F	6	100.00	0.00
7.2897656	7	2897656	F	6	50.00	50.00
7.2962276	7	2962276	F	6	83.33	16.67
7.2785424	7	2785424	R	5	0.00	100.00
7.2948736	7	2948736	F	5	0.00	100.00
7.2826162	7	2826162	F	10	70.00	30.00
7.2987918	7	2987918	F	7	85.71	14.29
7.2819523	7	2819523	F	11	81.82	18.18
7.2921314	7	2921314	F	7	85.71	14.29
7.2915723	7	2915723	F	10	80.00	20.00
7.2818612	7	2818612	R	6	83.33	16.67
7.2865644	7	2865644	F	7	100.00	0.00
7.2989321	7	2989321	R	5	20.00	80.00
7.2924740	7	2924740	F	5	80.00	20.00
7.2944154	7	2944154	F	9	88.89	11.11
7.2817127	7	2817127	R	5	0.00	100.00
7.2941205	7	2941205	F	5	60.00	40.00
7.2801965	7	2801965	R	6	66.67	33.33
7.2966724	7	2966724	F	5	80.00	20.00
7.2840636	7	2840636	F	10	70.00	30.00
7.2950484	7	2950484	F	7	100.00	0.00
7.3006436	7	3006436	F	7	100.00	0.00
7.2812186	7	2812186	F	12	83.33	16.67
7.2865423	7	2865423	F	8	87.50	12.50
7.2977220	7	2977220	F	8	75.00	25.00
7.2819325	7	2819325	F	11	72.73	27.27
7.3013863	7	3013863	F	9	44.44	55.56
7.2966901	7	2966901	F	9	77.78	22.22
7.2859973	7	2859973	R	11	90.91	9.09
7.2949180	7	2949180	R	7	42.86	57.14
7.2908970	7	2908970	R	5	100.00	0.00
7.2797802	7	2797802	R	5	60.00	40.00
7.2916273	7	2916273	F	7	71.43	28.57
7.2890815	7	2890815	F	10	50.00	50.00
7.2791241	7	2791241	F	8	87.50	12.50
7.2868807	7	2868807	F	5	40.00	60.00
7.2998428	7	2998428	F	16	75.00	25.00
7.2807607	7	2807607	F	8	50.00	50.00
7.2937320	7	2937320	F	5	80.00	20.00
7.2843254	7	2843254	R	5	80.00	20.00
7.2968579	7	2968579	F	5	20.00	80.00
7.2788070	7	2788070	F	7	0.00	100.00
7.2878684	7	2878684	F	6	83.33	16.67
7.2815609	7	2815609	F	12	66.67	33.33
7.2936574	7	2936574	F	12	50.00	50.00
7.2877120	7	2877120	F	7	0.00	100.00
7.2979349	7	2979349	F	10	90.00	10.00
7.2929195	7	2929195	R	7	42.86	57.14
7.2789508	7	2789508	F	5	60.00	40.00
7.2999940	7	2999940	F	6	33.33	66.67
7.2928828	7	2928828	F	6	50.00	50.00
7.2955857	7	2955857	F	8	100.00	0.00
7.2801161	7	2801161	R	5	20.00	80.00
7.2803108	7	2803108	F	5	80.00	20.00
7.2785251	7	2785251	R	6	0.00	100.00
7.2788700	7	2788700	F	9	100.00	0.00
7.3021049	7	3021049	F	12	41.67	58.33
7.2861185	7	2861185	F	6	83.33	16.67
7.2916852	7	2916852	F	6	100.00	0.00
7.3005836	7	3005836	F	5	80.00	20.00
7.2831990	7	2831990	F	9	77.78	22.22
7.2789012	7	2789012	F	6	50.00	50.00
7.2982869	7	2982869	F	9	88.89	11.11
7.2818994	7	2818994	R	7	85.71	14.29
7.2843294	7	2843294	R	5	60.00	40.00
7.2795394	7	2795394	R	7	0.00	100.00
7.2878709	7	2878709	F	7	85.71	14.29
7.2912847	7	2912847	F	5	60.00	40.00
7.2936211	7	2936211	F	6	100.00	0.00
7.2966348	7	2966348	F	5	60.00	40.00
7.2896727	7	2896727	R	6	83.33	16.67
7.2959588	7	2959588	F	8	62.50	37.50
7.2931328	7	2931328	F	5	20.00	80.00
7.2860652	7	2860652	F	9	66.67	33.33
7.2906600	7	2906600	R	6	0.00	100.00
7.2825894	7	2825894	F	6	50.00	50.00
7.2863611	7	2863611	F	6	33.33	66.67
7.2852284	7	2852284	F	5	60.00	40.00
7.2836416	7	2836416	F	5	80.00	20.00
7.2899864	7	2899864	F	6	100.00	0.00
7.2834469	7	2834469	F	8	100.00	0.00
7.2929293	7	2929293	R	13	76.92	23.08
7.2997412	7	2997412	F	8	62.50	37.50
7.2927464	7	2927464	R	5	80.00	20.00
7.2916226	7	2916226	F	6	66.67	33.33
7.2895193	7	2895193	R	5	60.00	40.00
7.2979930	7	2979930	F	9	66.67	33.33
7.2805737	7	2805737	F	7	42.86	57.14
7.2964952	7	2964952	F	8	87.50	12.50
7.2920426	7	2920426	F	9	77.78	22.22
7.2925116	7	2925116	F	11	90.91	9.09
7.2859822	7	2859822	R	14	64.29	35.71
7.2797126	7	2797126	F	7	100.00	0.00
7.2980254	7	2980254	F	8	37.50	62.50
7.2965594	7	2965594	F	7	100.00	0.00
7.2833996	7	2833996	R	5	60.00	40.00
7.2924278	7	2924278	R	6	50.00	50.00
7.2785196	7	2785196	F	5	0.00	100.00
7.2881301	7	2881301	F	8	100.00	0.00
7.2796771	7	2796771	F	5	40.00	60.00
7.2783388	7	2783388	R	6	83.33	16.67
7.2908351	7	2908351	R	8	50.00	50.00
7.2964971	7	2964971	R	5	60.00	40.00
7.2885462	7	2885462	F	5	60.00	40.00
7.2953794	7	2953794	F	11	72.73	27.27
7.2936727	7	2936727	F	5	100.00	0.00
7.2870712	7	2870712	F	8	100.00	0.00
7.2970392	7	2970392	F	7	71.43	28.57
7.2944890	7	2944890	R	10	70.00	30.00
7.3012657	7	3012657	R	5	80.00	20.00
7.2942228	7	2942228	F	5	60.00	40.00
7.2786964	7	2786964	F	9	11.11	88.89
7.3008420	7	3008420	R	5	40.00	60.00
7.2807483	7	2807483	F	6	33.33	66.67
7.2916853	7	2916853	R	5	100.00	0.00
7.2955888	7	2955888	F	8	100.00	0.00
7.2969919	7	2969919	R	7	85.71	14.29
7.2794180	7	2794180	R	6	50.00	50.00
7.2924217	7	2924217	R	7	71.43	28.57
7.2938984	7	2938984	R	5	20.00	80.00
7.2958497	7	2958497	R	6	100.00	0.00
7.2994312	7	2994312	F	13	92.31	7.69
7.2864723	7	2864723	F	5	60.00	40.00
7.2911157	7	2911157	F	7	85.71	14.29
7.2997740	7	2997740	F	16	62.50	37.50
7.2925677	7	2925677	R	5	100.00	0.00
7.2997474	7	2997474	F	5	100.00	0.00
7.2939298	7	2939298	F	6	66.67	33.33
7.2929127	7	2929127	R	10	90.00	10.00
7.3012321	7	3012321	F	6	100.00	0.00
7.2894790	7	2894790	F	11	18.18	81.82
7.2795278	7	2795278	F	5	80.00	20.00
7.2834812	7	2834812	F	9	88.89	11.11
7.2786185	7	2786185	F	5	100.00	0.00
7.2788779	7	2788779	F	7	28.57	71.43
7.2785355	7	2785355	R	5	0.00	100.00
7.2901683	7	2901683	R	7	71.43	28.57
7.2951000	7	2951000	R	7	100.00	0.00
7.2971001	7	2971001	F	7	42.86	57.14
7.2786416	7	2786416	F	5	100.00	0.00
7.2968458	7	2968458	F	5	20.00	80.00
7.2839891	7	2839891	F	7	71.43	28.57
7.2824631	7	2824631	F	5	80.00	20.00
7.2809958	7	2809958	F	5	60.00	40.00
7.2787990	7	2787990	F	5	0.00	100.00
7.2831754	7	2831754	F	5	20.00	80.00
7.2984924	7	2984924	R	5	0.00	100.00
7.3001961	7	3001961	R	5	80.00	20.00
7.2947012	7	2947012	R	5	80.00	20.00
7.2968114	7	2968114	F	6	66.67	33.33
7.2936423	7	2936423	F	9	88.89	11.11
7.2901963	7	2901963	R	8	62.50	37.50
7.3000015	7	3000015	F	6	0.00	100.00
7.2986488	7	2986488	F	5	80.00	20.00
7.2834435	7	2834435	F	5	100.00	0.00
7.2941873	7	2941873	F	12	83.33	16.67
7.2964313	7	2964313	F	5	80.00	20.00
7.2911125	7	2911125	F	8	100.00	0.00
7.2788696	7	2788696	F	9	66.67	33.33
7.2966746	7	2966746	F	6	83.33	16.67
7.2982848	7	2982848	F	9	77.78	22.22
7.3014431	7	3014431	F	6	66.67	33.33
7.2878475	7	2878475	F	5	80.00	20.00
7.3012405	7	3012405	F	7	71.43	28.57
7.2933207	7	2933207	R	6	83.33	16.67
7.2982134	7	2982134	F	9	66.67	33.33
7.2945953	7	2945953	F	7	57.14	42.86
7.2964771	7	2964771	F	6	100.00	0.00
7.2925909	7	2925909	F	5	40.00	60.00
7.2926607	7	2926607	F	6	83.33	16.67
7.3014903	7	3014903	R	5	100.00	0.00
7.2867357	7	2867357	F	10	80.00	20.00
7.2959438	7	2959438	F	9	66.67	33.33
7.2969060	7	2969060	R	5	100.00	0.00
7.2850948	7	2850948	F	5	100.00	0.00
7.2977493	7	2977493	F	14	85.71	14.29
7.2837645	7	2837645	F	8	87.50	12.50
7.2903083	7	2903083	F	6	0.00	100.00
7.2953670	7	2953670	F	17	17.65	82.35
7.2963417	7	2963417	R	8	62.50	37.50
7.2939288	7	2939288	F	6	83.33	16.67
7.2953164	7	2953164	F	7	85.71	14.29
7.2899633	7	2899633	F	6	66.67	33.33
7.3001555	7	3001555	F	5	80.00	20.00
7.2890485	7	2890485	F	6	83.33	16.67
7.2939230	7	2939230	R	6	83.33	16.67
7.3010515	7	3010515	R	6	33.33	66.67
7.2841911	7	2841911	F	6	50.00	50.00
7.2863424	7	2863424	F	10	100.00	0.00
7.2842759	7	2842759	F	5	100.00	0.00
7.2801709	7	2801709	F	5	80.00	20.00
7.2948689	7	2948689	R	5	80.00	20.00
7.2878824	7	2878824	F	5	80.00	20.00
7.3001570	7	3001570	F	5	80.00	20.00
7.2921287	7	2921287	F	6	83.33	16.67
7.3019701	7	3019701	R	8	87.50	12.50
7.2834863	7	2834863	F	7	42.86	57.14
7.2888436	7	2888436	F	5	60.00	40.00
7.3004285	7	3004285	R	5	60.00	40.00
7.2855954	7	2855954	F	8	75.00	25.00
7.2959731	7	2959731	F	7	85.71	14.29
7.2815778	7	2815778	F	6	66.67	33.33
7.2801710	7	2801710	R	5	60.00	40.00
7.2794804	7	2794804	R	5	80.00	20.00
7.2941866	7	2941866	F	12	91.67	8.33
7.2863469	7	2863469	F	8	87.50	12.50
7.2938341	7	2938341	F	6	66.67	33.33
7.2965668	7	2965668	F	5	100.00	0.00
7.2813020	7	2813020	F	12	75.00	25.00
7.2860437	7	2860437	F	8	50.00	50.00
7.3009226	7	3009226	F	7	100.00	0.00
7.2870294	7	2870294	F	20	45.00	55.00
7.2865959	7	2865959	F	9	100.00	0.00
7.3019690	7	3019690	R	8	87.50	12.50
7.2860464	7	2860464	F	9	66.67	33.33
7.2946790	7	2946790	R	5	80.00	20.00
7.2937840	7	2937840	F	5	100.00	0.00
7.2932406	7	2932406	F	8	62.50	37.50
7.2831031	7	2831031	F	5	40.00	60.00
7.2992208	7	2992208	R	7	57.14	42.86
7.2804074	7	2804074	F	5	80.00	20.00
7.2976810	7	2976810	F	6	50.00	50.00
7.2939888	7	2939888	F	5	40.00	60.00
7.2984923	7	2984923	F	5	0.00	100.00
7.2946314	7	2946314	F	7	100.00	0.00
7.2856585	7	2856585	R	6	50.00	50.00
7.2955059	7	2955059	F	5	100.00	0.00
7.2833251	7	2833251	F	7	100.00	0.00
7.2914480	7	2914480	R	7	71.43	28.57
7.2967156	7	2967156	F	10	90.00	10.00
7.3005749	7	3005749	F	6	66.67	33.33
7.2888295	7	2888295	F	5	100.00	0.00
7.2981211	7	2981211	F	5	80.00	20.00
7.2850878	7	2850878	F	10	80.00	20.00
7.2951505	7	2951505	R	5	80.00	20.00
7.2834989	7	2834989	F	5	100.00	0.00
7.2940040	7	2940040	F	7	42.86	57.14
7.2931069	7	2931069	F	11	36.36	63.64
7.2847621	7	2847621	F	7	0.00	100.00
7.3012765	7	3012765	F	9	100.00	0.00
7.2852889	7	2852889	F	8	62.50	37.50
7.3005453	7	3005453	R	5	60.00	40.00
7.2934796	7	2934796	F	5	100.00	0.00
7.2967318	7	2967318	F	6	33.33	66.67
7.2971568	7	2971568	F	8	75.00	25.00
7.2938313	7	2938313	R	7	100.00	0.00
7.2788947	7	2788947	F	10	80.00	20.00
7.2890281	7	2890281	F	7	71.43	28.57
7.2998858	7	2998858	F	6	66.67	33.33
7.2791569	7	2791569	F	7	14.29	85.71
7.2910854	7	2910854	F	5	100.00	0.00
7.2876824	7	2876824	R	5	80.00	20.00
7.2942079	7	2942079	F	7	57.14	42.86
7.3016001	7	3016001	F	6	33.33	66.67
7.2971552	7	2971552	F	7	100.00	0.00
7.2844458	7	2844458	F	5	80.00	20.00
7.2942019	7	2942019	F	9	77.78	22.22
7.2868783	7	2868783	F	7	71.43	28.57
7.3012599	7	3012599	F	6	66.67	33.33
7.2829122	7	2829122	F	5	60.00	40.00
7.2786660	7	2786660	R	5	0.00	100.00
7.2804857	7	2804857	F	14	28.57	71.43
7.2799330	7	2799330	F	7	0.00	100.00
7.2948688	7	2948688	F	5	20.00	80.00
7.2834876	7	2834876	F	7	57.14	42.86
7.2916491	7	2916491	F	5	60.00	40.00
7.2845171	7	2845171	F	6	33.33	66.67
7.2969888	7	2969888	R	7	100.00	0.00
7.2959029	7	2959029	F	9	88.89	11.11
7.2890038	7	2890038	F	8	87.50	12.50
7.2919665	7	2919665	R	5	40.00	60.00
7.2863981	7	2863981	R	6	83.33	16.67
7.2915213	7	2915213	F	6	83.33	16.67
7.2833205	7	2833205	F	8	50.00	50.00
7.2830262	7	2830262	F	5	20.00	80.00
7.2938350	7	2938350	F	5	60.00	40.00
7.2921481	7	2921481	R	5	100.00	0.00
7.2867036	7	2867036	F	8	62.50	37.50
7.2860418	7	2860418	F	7	71.43	28.57
7.2937230	7	2937230	F	6	83.33	16.67
7.2946623	7	2946623	F	7	85.71	14.29
7.2944670	7	2944670	F	5	80.00	20.00
7.2977564	7	2977564	F	10	60.00	40.00
7.2794803	7	2794803	F	8	75.00	25.00
7.2919962	7	2919962	R	6	33.33	66.67
7.2924216	7	2924216	F	5	40.00	60.00
7.2793878	7	2793878	F	5	100.00	0.00
7.2964911	7	2964911	F	13	23.08	76.92
7.2786067	7	2786067	F	5	100.00	0.00
7.2892016	7	2892016	F	6	83.33	16.67
7.2955155	7	2955155	F	5	100.00	0.00
7.2947163	7	2947163	R	7	71.43	28.57
7.2784978	7	2784978	F	5	40.00	60.00
7.2832740	7	2832740	R	5	80.00	20.00
7.2954002	7	2954002	F	9	66.67	33.33
7.2812566	7	2812566	F	10	90.00	10.00
7.3002225	7	3002225	F	11	90.91	9.09
7.2916639	7	2916639	F	6	100.00	0.00
7.2858319	7	2858319	F	6	83.33	16.67
7.2980630	7	2980630	R	5	100.00	0.00
7.2938291	7	2938291	F	5	80.00	20.00
7.2809719	7	2809719	F	6	66.67	33.33
7.2987839	7	2987839	F	5	80.00	20.00
7.2821365	7	2821365	F	7	42.86	57.14
7.2796672	7	2796672	R	5	60.00	40.00
7.2807520	7	2807520	F	5	20.00	80.00
7.2878907	7	2878907	F	8	75.00	25.00
7.2946321	7	2946321	F	7	71.43	28.57
7.2976452	7	2976452	R	6	100.00	0.00
7.3004533	7	3004533	R	5	0.00	100.00
7.2851195	7	2851195	F	9	55.56	44.44
7.2959434	7	2959434	F	9	77.78	22.22
7.2947024	7	2947024	F	6	83.33	16.67
7.2890032	7	2890032	F	9	55.56	44.44
7.2914683	7	2914683	R	5	40.00	60.00
7.2928676	7	2928676	F	7	85.71	14.29
7.2905948	7	2905948	F	9	11.11	88.89
7.3015496	7	3015496	F	10	80.00	20.00
7.2986481	7	2986481	R	5	80.00	20.00
7.2812764	7	2812764	F	9	44.44	55.56
7.2915190	7	2915190	F	5	80.00	20.00
7.2953154	7	2953154	F	7	28.57	71.43
7.2900192	7	2900192	F	7	57.14	42.86
7.2990516	7	2990516	F	11	18.18	81.82
7.2941620	7	2941620	F	5	80.00	20.00
7.2968422	7	2968422	F	5	100.00	0.00
7.2976443	7	2976443	R	6	100.00	0.00
7.2879019	7	2879019	F	5	80.00	20.00
7.2816266	7	2816266	F	11	90.91	9.09
7.2960751	7	2960751	R	9	44.44	55.56
7.2957823	7	2957823	R	5	100.00	0.00
7.2899779	7	2899779	F	6	100.00	0.00
7.2837247	7	2837247	F	8	100.00	0.00
7.2921203	7	2921203	F	5	20.00	80.00
7.2901779	7	2901779	R	6	100.00	0.00
7.2968239	7	2968239	F	5	100.00	0.00
7.2944179	7	2944179	F	7	57.14	42.86
7.2952793	7	2952793	R	5	80.00	20.00
7.2830512	7	2830512	F	8	37.50	62.50
7.2797100	7	2797100	F	5	80.00	20.00
7.3012322	7	3012322	R	6	50.00	50.00
7.2897882	7	2897882	F	5	80.00	20.00
7.2821488	7	2821488	F	6	66.67	33.33
7.2794266	7	2794266	R	7	85.71	14.29
7.2944019	7	2944019	F	6	83.33	16.67
7.2945219	7	2945219	R	6	100.00	0.00
7.2963789	7	2963789	R	8	100.00	0.00
7.2836670	7	2836670	F	11	90.91	9.09
7.2970198	7	2970198	R	8	100.00	0.00
7.2947186	7	2947186	R	5	60.00	40.00
7.2937891	7	2937891	F	6	83.33	16.67
7.3002798	7	3002798	R	8	62.50	37.50
7.2944189	7	2944189	F	7	14.29	85.71
7.2945102	7	2945102	R	7	71.43	28.57
7.2804224	7	2804224	F	7	85.71	14.29
7.2981762	7	2981762	F	17	0.00	100.00
7.2916258	7	2916258	F	8	87.50	12.50
7.2940380	7	2940380	F	10	70.00	30.00
7.2983044	7	2983044	F	11	27.27	72.73
7.2840254	7	2840254	F	7	71.43	28.57
7.3010473	7	3010473	R	5	60.00	40.00
7.2925139	7	2925139	F	11	63.64	36.36
7.2955069	7	2955069	F	5	100.00	0.00
7.2924143	7	2924143	R	5	60.00	40.00
7.3021033	7	3021033	F	13	38.46	61.54
7.2848146	7	2848146	R	5	40.00	60.00
7.2983794	7	2983794	F	10	100.00	0.00
7.2975764	7	2975764	F	5	80.00	20.00
7.2889906	7	2889906	F	5	80.00	20.00
7.2850986	7	2850986	F	9	77.78	22.22
7.2788658	7	2788658	F	5	80.00	20.00
7.2899703	7	2899703	F	7	85.71	14.29
7.3020855	7	3020855	F	9	55.56	44.44
7.2912230	7	2912230	F	5	100.00	0.00
7.2854000	7	2854000	F	6	83.33	16.67
7.2985772	7	2985772	F	5	80.00	20.00
7.2829108	7	2829108	F	5	100.00	0.00
7.2892610	7	2892610	F	5	40.00	60.00
7.2986070	7	2986070	F	5	100.00	0.00
7.3010489	7	3010489	R	5	0.00	100.00
7.2926239	7	2926239	F	8	87.50	12.50
7.2967281	7	2967281	F	5	80.00	20.00
7.2976237	7	2976237	F	5	60.00	40.00
7.2950182	7	2950182	F	6	66.67	33.33
7.2959343	7	2959343	F	9	77.78	22.22
7.2899680	7	2899680	F	6	100.00	0.00
7.2950319	7	2950319	F	9	88.89	11.11
7.2993645	7	2993645	F	12	91.67	8.33
7.2920344	7	2920344	F	11	100.00	0.00
7.2921666	7	2921666	F	6	0.00	100.00
7.2957714	7	2957714	R	6	83.33	16.67
7.2984871	7	2984871	R	6	33.33	66.67
7.2955143	7	2955143	F	5	100.00	0.00
7.2825315	7	2825315	F	5	0.00	100.00
7.3015287	7	3015287	F	8	50.00	50.00
7.2947966	7	2947966	F	7	71.43	28.57
