chrBase	chr	base	strand	coverage	freqC	freqT
7.2080899	7	2080899	R	16	75.00	25.00
7.2115241	7	2115241	F	5	20.00	80.00
7.2115519	7	2115519	R	5	100.00	0.00
7.2104034	7	2104034	R	18	66.67	33.33
7.2099284	7	2099284	R	13	69.23	30.77
7.2076680	7	2076680	F	5	60.00	40.00
7.2106700	7	2106700	R	5	100.00	0.00
7.2106696	7	2106696	F	5	80.00	20.00
7.2089590	7	2089590	R	7	14.29	85.71
7.2106762	7	2106762	F	6	0.00	100.00
7.2108619	7	2108619	R	6	66.67	33.33
7.2102302	7	2102302	R	12	58.33	41.67
7.2113459	7	2113459	F	10	90.00	10.00
7.2085241	7	2085241	R	5	0.00	100.00
7.2113728	7	2113728	R	7	100.00	0.00
7.2114244	7	2114244	F	7	57.14	42.86
7.2104053	7	2104053	R	13	100.00	0.00
7.2079638	7	2079638	R	6	50.00	50.00
7.2097380	7	2097380	R	7	57.14	42.86
7.2108630	7	2108630	R	6	16.67	83.33
7.2113790	7	2113790	F	13	46.15	53.85
7.2103977	7	2103977	R	16	100.00	0.00
7.2097829	7	2097829	R	5	100.00	0.00
7.2113913	7	2113913	F	5	20.00	80.00
7.2079755	7	2079755	R	5	100.00	0.00
7.2086269	7	2086269	R	6	83.33	16.67
7.2097368	7	2097368	R	8	100.00	0.00
7.2101739	7	2101739	R	7	71.43	28.57
7.2094217	7	2094217	R	6	83.33	16.67
7.2092753	7	2092753	R	9	88.89	11.11
7.2094259	7	2094259	R	11	45.45	54.55
7.2092682	7	2092682	R	10	70.00	30.00
7.2094707	7	2094707	R	8	50.00	50.00
7.2095127	7	2095127	R	8	87.50	12.50
7.2097631	7	2097631	R	8	50.00	50.00
7.2108784	7	2108784	R	5	60.00	40.00
7.2086677	7	2086677	R	7	28.57	71.43
7.2114023	7	2114023	F	10	70.00	30.00
7.2090785	7	2090785	R	6	83.33	16.67
7.2082287	7	2082287	R	23	82.61	17.39
7.2086268	7	2086268	F	9	55.56	44.44
7.2102652	7	2102652	R	32	90.62	9.38
7.2091339	7	2091339	R	13	84.62	15.38
7.2084036	7	2084036	R	6	66.67	33.33
7.2088060	7	2088060	R	12	83.33	16.67
7.2087854	7	2087854	R	9	66.67	33.33
7.2099098	7	2099098	R	9	11.11	88.89
7.2104806	7	2104806	R	5	60.00	40.00
7.2102077	7	2102077	R	5	60.00	40.00
7.2103621	7	2103621	R	19	78.95	21.05
7.2107185	7	2107185	F	5	0.00	100.00
7.2102226	7	2102226	R	5	60.00	40.00
7.2082802	7	2082802	F	5	100.00	0.00
7.2080696	7	2080696	R	8	62.50	37.50
7.2099743	7	2099743	R	6	16.67	83.33
7.2114045	7	2114045	F	10	40.00	60.00
7.2098920	7	2098920	R	7	100.00	0.00
7.2097688	7	2097688	R	13	100.00	0.00
7.2113671	7	2113671	R	6	83.33	16.67
7.2098502	7	2098502	R	7	85.71	14.29
7.2083875	7	2083875	R	12	91.67	8.33
7.2113560	7	2113560	R	5	80.00	20.00
7.2081930	7	2081930	R	9	55.56	44.44
7.2103126	7	2103126	R	13	92.31	7.69
7.2113460	7	2113460	R	5	80.00	20.00
7.2109335	7	2109335	R	6	83.33	16.67
7.2094762	7	2094762	R	8	62.50	37.50
7.2104915	7	2104915	R	6	66.67	33.33
7.2111724	7	2111724	F	5	60.00	40.00
7.2114715	7	2114715	F	6	66.67	33.33
7.2081300	7	2081300	F	7	100.00	0.00
7.2084530	7	2084530	R	5	60.00	40.00
7.2099546	7	2099546	R	9	77.78	22.22
7.2099414	7	2099414	R	10	90.00	10.00
7.2093677	7	2093677	R	7	71.43	28.57
7.2091109	7	2091109	R	17	88.24	11.76
7.2079571	7	2079571	R	15	80.00	20.00
7.2108854	7	2108854	R	5	0.00	100.00
7.2114471	7	2114471	R	5	80.00	20.00
7.2082251	7	2082251	R	20	0.00	100.00
7.2084226	7	2084226	R	10	70.00	30.00
7.2081042	7	2081042	R	7	42.86	57.14
7.2082608	7	2082608	R	6	100.00	0.00
7.2088117	7	2088117	R	13	92.31	7.69
7.2092960	7	2092960	R	21	85.71	14.29
7.2117864	7	2117864	F	5	80.00	20.00
7.2118704	7	2118704	R	5	20.00	80.00
7.2120876	7	2120876	F	5	40.00	60.00
7.2118333	7	2118333	F	9	77.78	22.22
7.2124926	7	2124926	R	5	20.00	80.00
7.2118493	7	2118493	F	12	58.33	41.67
7.2118164	7	2118164	F	8	75.00	25.00
7.2118639	7	2118639	F	7	85.71	14.29
7.2120357	7	2120357	F	8	25.00	75.00
7.2123892	7	2123892	F	5	100.00	0.00
7.2121794	7	2121794	F	5	60.00	40.00
7.2118203	7	2118203	F	10	60.00	40.00
7.2121850	7	2121850	F	5	40.00	60.00
7.2117865	7	2117865	R	6	83.33	16.67
7.2121485	7	2121485	R	12	91.67	8.33
7.2119851	7	2119851	F	5	60.00	40.00
7.2118823	7	2118823	R	6	83.33	16.67
7.2118127	7	2118127	R	7	71.43	28.57
7.2118204	7	2118204	R	8	62.50	37.50
7.2122144	7	2122144	F	8	50.00	50.00
7.2118939	7	2118939	R	8	0.00	100.00
7.2120850	7	2120850	F	5	80.00	20.00
7.2123687	7	2123687	R	7	28.57	71.43
7.2121962	7	2121962	F	7	100.00	0.00
7.2120218	7	2120218	F	10	90.00	10.00
7.2121424	7	2121424	R	12	25.00	75.00
7.2120024	7	2120024	F	12	91.67	8.33
7.2119907	7	2119907	F	9	88.89	11.11
7.2123682	7	2123682	R	8	25.00	75.00
7.2119852	7	2119852	R	7	100.00	0.00
7.2121423	7	2121423	F	6	50.00	50.00
7.2120842	7	2120842	F	5	80.00	20.00
7.2118539	7	2118539	F	8	50.00	50.00
7.2119908	7	2119908	R	8	62.50	37.50
7.2119011	7	2119011	R	6	50.00	50.00
7.2117838	7	2117838	R	6	100.00	0.00
7.2118435	7	2118435	F	8	87.50	12.50
7.2121223	7	2121223	R	11	81.82	18.18
7.2122858	7	2122858	F	5	60.00	40.00
7.2120095	7	2120095	F	7	85.71	14.29
7.2118186	7	2118186	F	10	80.00	20.00
7.2118240	7	2118240	R	7	71.43	28.57
7.2118165	7	2118165	R	9	77.78	22.22
7.2118177	7	2118177	F	10	80.00	20.00
7.2123589	7	2123589	R	6	50.00	50.00
7.2118178	7	2118178	R	9	100.00	0.00
7.2119103	7	2119103	R	6	50.00	50.00
7.2122345	7	2122345	F	6	83.33	16.67
7.2118187	7	2118187	R	9	100.00	0.00
7.2117904	7	2117904	R	9	55.56	44.44
7.2118239	7	2118239	F	11	72.73	27.27
7.2119086	7	2119086	R	7	71.43	28.57
7.2118822	7	2118822	F	5	80.00	20.00
7.2118621	7	2118621	F	6	83.33	16.67
7.2118711	7	2118711	F	6	100.00	0.00
7.2118126	7	2118126	F	7	85.71	14.29
7.2122966	7	2122966	R	6	16.67	83.33
7.2119112	7	2119112	R	6	83.33	16.67
7.2119301	7	2119301	F	7	100.00	0.00
7.2119010	7	2119010	F	14	50.00	50.00
7.2123962	7	2123962	F	5	100.00	0.00
7.2118899	7	2118899	R	7	42.86	57.14
7.2116868	7	2116868	R	5	60.00	40.00
7.2122322	7	2122322	F	7	85.71	14.29
7.2120212	7	2120212	F	10	50.00	50.00
7.2119542	7	2119542	F	7	85.71	14.29
7.2118703	7	2118703	F	6	33.33	66.67
7.2120032	7	2120032	F	12	91.67	8.33
7.2122532	7	2122532	F	7	71.43	28.57
7.2118712	7	2118712	R	5	80.00	20.00
7.2118540	7	2118540	R	5	100.00	0.00
7.2123364	7	2123364	R	9	100.00	0.00
7.2153680	7	2153680	R	14	78.57	21.43
7.2157356	7	2157356	R	5	80.00	20.00
7.2171680	7	2171680	R	5	40.00	60.00
7.2156185	7	2156185	R	10	90.00	10.00
7.2126620	7	2126620	F	8	50.00	50.00
7.2154350	7	2154350	R	5	100.00	0.00
7.2143010	7	2143010	R	10	100.00	0.00
7.2133464	7	2133464	R	8	75.00	25.00
7.2135039	7	2135039	F	6	66.67	33.33
7.2137386	7	2137386	R	5	100.00	0.00
7.2179171	7	2179171	R	9	0.00	100.00
7.2132105	7	2132105	R	13	76.92	23.08
7.2183194	7	2183194	R	7	85.71	14.29
7.2180555	7	2180555	F	6	83.33	16.67
7.2138211	7	2138211	R	8	25.00	75.00
7.2140228	7	2140228	R	5	80.00	20.00
7.2146914	7	2146914	R	6	83.33	16.67
7.2134767	7	2134767	F	8	100.00	0.00
7.2176626	7	2176626	R	6	83.33	16.67
7.2162245	7	2162245	F	5	80.00	20.00
7.2154842	7	2154842	F	6	100.00	0.00
7.2154133	7	2154133	F	5	100.00	0.00
7.2138545	7	2138545	R	10	90.00	10.00
7.2149630	7	2149630	R	6	83.33	16.67
7.2146833	7	2146833	F	6	66.67	33.33
7.2175089	7	2175089	F	6	83.33	16.67
7.2178057	7	2178057	R	10	90.00	10.00
7.2145517	7	2145517	R	12	50.00	50.00
7.2128742	7	2128742	R	9	66.67	33.33
7.2181322	7	2181322	R	16	87.50	12.50
7.2162608	7	2162608	R	11	81.82	18.18
7.2153711	7	2153711	R	9	100.00	0.00
7.2132926	7	2132926	R	19	78.95	21.05
7.2180922	7	2180922	R	7	71.43	28.57
7.2131180	7	2131180	F	5	60.00	40.00
7.2132561	7	2132561	R	9	100.00	0.00
7.2133522	7	2133522	R	6	16.67	83.33
7.2138824	7	2138824	R	6	83.33	16.67
7.2157646	7	2157646	R	5	0.00	100.00
7.2134981	7	2134981	F	6	83.33	16.67
7.2134271	7	2134271	F	6	100.00	0.00
7.2161791	7	2161791	R	9	77.78	22.22
7.2190556	7	2190556	R	9	88.89	11.11
7.2189120	7	2189120	R	18	27.78	72.22
7.2146739	7	2146739	R	5	100.00	0.00
7.2131803	7	2131803	R	6	83.33	16.67
7.2130997	7	2130997	R	6	0.00	100.00
7.2171575	7	2171575	R	5	40.00	60.00
7.2178261	7	2178261	R	15	60.00	40.00
7.2162203	7	2162203	R	7	85.71	14.29
7.2144130	7	2144130	F	7	100.00	0.00
7.2126602	7	2126602	F	7	100.00	0.00
7.2145617	7	2145617	F	6	83.33	16.67
7.2155855	7	2155855	R	6	83.33	16.67
7.2147803	7	2147803	R	9	88.89	11.11
7.2137002	7	2137002	R	6	83.33	16.67
7.2143027	7	2143027	R	10	30.00	70.00
7.2134719	7	2134719	F	8	50.00	50.00
7.2138510	7	2138510	R	9	0.00	100.00
7.2185229	7	2185229	R	13	61.54	38.46
7.2129357	7	2129357	R	14	0.00	100.00
7.2128116	7	2128116	F	7	14.29	85.71
7.2154136	7	2154136	F	5	80.00	20.00
7.2154359	7	2154359	F	5	100.00	0.00
7.2147073	7	2147073	R	10	100.00	0.00
7.2160692	7	2160692	F	17	70.59	29.41
7.2148310	7	2148310	F	8	87.50	12.50
7.2143049	7	2143049	R	9	77.78	22.22
7.2159724	7	2159724	R	6	100.00	0.00
7.2190710	7	2190710	R	8	62.50	37.50
7.2179086	7	2179086	R	7	42.86	57.14
7.2132743	7	2132743	R	20	75.00	25.00
7.2178642	7	2178642	R	15	13.33	86.67
7.2146043	7	2146043	F	6	83.33	16.67
7.2135900	7	2135900	R	5	40.00	60.00
7.2135040	7	2135040	R	5	80.00	20.00
7.2144073	7	2144073	F	5	100.00	0.00
7.2143416	7	2143416	F	10	80.00	20.00
7.2166929	7	2166929	R	5	0.00	100.00
7.2160663	7	2160663	F	24	87.50	12.50
7.2162801	7	2162801	R	14	0.00	100.00
7.2167113	7	2167113	R	6	100.00	0.00
7.2134733	7	2134733	F	7	100.00	0.00
7.2153141	7	2153141	R	7	85.71	14.29
7.2162114	7	2162114	F	5	60.00	40.00
7.2162974	7	2162974	R	9	100.00	0.00
7.2127944	7	2127944	F	10	50.00	50.00
7.2149641	7	2149641	R	6	100.00	0.00
7.2172773	7	2172773	R	8	87.50	12.50
7.2162611	7	2162611	R	11	100.00	0.00
7.2148861	7	2148861	R	7	100.00	0.00
7.2166556	7	2166556	R	6	83.33	16.67
7.2165852	7	2165852	R	5	60.00	40.00
7.2134936	7	2134936	R	7	100.00	0.00
7.2140420	7	2140420	R	6	0.00	100.00
7.2179510	7	2179510	R	7	57.14	42.86
7.2187725	7	2187725	R	5	100.00	0.00
7.2162402	7	2162402	F	5	80.00	20.00
7.2178674	7	2178674	R	11	54.55	45.45
7.2154671	7	2154671	F	7	85.71	14.29
7.2131315	7	2131315	R	10	50.00	50.00
7.2138124	7	2138124	R	12	66.67	33.33
7.2172675	7	2172675	R	9	88.89	11.11
7.2146834	7	2146834	R	5	0.00	100.00
7.2153578	7	2153578	R	14	57.14	42.86
7.2128790	7	2128790	R	13	92.31	7.69
7.2162853	7	2162853	R	17	82.35	17.65
7.2154539	7	2154539	F	5	0.00	100.00
7.2143705	7	2143705	F	6	100.00	0.00
7.2144143	7	2144143	F	8	100.00	0.00
7.2157139	7	2157139	F	5	80.00	20.00
7.2184714	7	2184714	R	6	83.33	16.67
7.2143639	7	2143639	F	5	80.00	20.00
7.2185006	7	2185006	R	14	57.14	42.86
7.2171629	7	2171629	R	8	75.00	25.00
7.2126751	7	2126751	F	8	37.50	62.50
7.2147993	7	2147993	R	6	100.00	0.00
7.2177679	7	2177679	R	6	50.00	50.00
7.2159331	7	2159331	R	8	75.00	25.00
7.2174278	7	2174278	R	9	66.67	33.33
7.2184383	7	2184383	R	8	87.50	12.50
7.2129012	7	2129012	F	5	100.00	0.00
7.2157012	7	2157012	F	7	0.00	100.00
7.2138193	7	2138193	R	12	66.67	33.33
7.2146091	7	2146091	F	7	85.71	14.29
7.2178380	7	2178380	R	7	71.43	28.57
7.2181143	7	2181143	F	5	100.00	0.00
7.2178302	7	2178302	R	12	41.67	58.33
7.2137001	7	2137001	F	7	42.86	57.14
7.2136317	7	2136317	R	5	20.00	80.00
7.2153633	7	2153633	R	18	66.67	33.33
7.2128000	7	2128000	F	10	90.00	10.00
7.2149920	7	2149920	R	18	38.89	61.11
7.2188934	7	2188934	R	28	67.86	32.14
7.2185348	7	2185348	R	9	66.67	33.33
7.2172447	7	2172447	F	5	40.00	60.00
7.2167583	7	2167583	R	8	62.50	37.50
7.2129908	7	2129908	R	10	90.00	10.00
7.2133852	7	2133852	R	6	50.00	50.00
7.2142823	7	2142823	R	9	77.78	22.22
7.2134706	7	2134706	F	7	71.43	28.57
7.2126229	7	2126229	F	12	100.00	0.00
7.2179170	7	2179170	F	5	0.00	100.00
7.2150067	7	2150067	R	10	90.00	10.00
7.2136241	7	2136241	R	8	75.00	25.00
7.2126789	7	2126789	F	6	100.00	0.00
7.2134196	7	2134196	F	7	71.43	28.57
7.2188879	7	2188879	R	19	73.68	26.32
7.2165244	7	2165244	R	5	20.00	80.00
7.2160792	7	2160792	F	5	0.00	100.00
7.2162862	7	2162862	R	16	6.25	93.75
7.2165803	7	2165803	R	5	100.00	0.00
7.2150339	7	2150339	R	7	42.86	57.14
7.2126532	7	2126532	F	5	80.00	20.00
7.2165381	7	2165381	F	5	100.00	0.00
7.2145421	7	2145421	R	6	100.00	0.00
7.2148657	7	2148657	F	6	33.33	66.67
7.2146866	7	2146866	F	5	60.00	40.00
7.2132347	7	2132347	R	15	86.67	13.33
7.2145593	7	2145593	R	7	100.00	0.00
7.2161286	7	2161286	R	11	72.73	27.27
7.2151462	7	2151462	R	5	80.00	20.00
7.2169179	7	2169179	R	10	60.00	40.00
7.2167725	7	2167725	R	5	20.00	80.00
7.2136927	7	2136927	F	9	55.56	44.44
7.2136629	7	2136629	R	5	100.00	0.00
7.2128223	7	2128223	F	8	100.00	0.00
7.2146685	7	2146685	F	7	85.71	14.29
7.2159154	7	2159154	R	7	100.00	0.00
7.2144684	7	2144684	R	7	28.57	71.43
7.2129987	7	2129987	R	12	75.00	25.00
7.2181500	7	2181500	R	11	81.82	18.18
7.2133694	7	2133694	R	6	83.33	16.67
7.2151736	7	2151736	R	7	71.43	28.57
7.2131342	7	2131342	R	10	50.00	50.00
7.2145592	7	2145592	F	8	100.00	0.00
7.2144908	7	2144908	F	6	0.00	100.00
7.2148955	7	2148955	F	8	50.00	50.00
7.2161564	7	2161564	R	14	92.86	7.14
7.2169149	7	2169149	R	9	77.78	22.22
7.2138271	7	2138271	R	14	21.43	78.57
7.2181416	7	2181416	R	12	25.00	75.00
7.2186230	7	2186230	F	6	50.00	50.00
7.2181144	7	2181144	R	18	88.89	11.11
7.2126934	7	2126934	F	6	100.00	0.00
7.2177981	7	2177981	R	9	0.00	100.00
7.2148899	7	2148899	F	6	33.33	66.67
7.2178170	7	2178170	R	9	77.78	22.22
7.2190300	7	2190300	R	9	88.89	11.11
7.2145694	7	2145694	R	5	80.00	20.00
7.2148114	7	2148114	F	5	100.00	0.00
7.2160104	7	2160104	R	5	40.00	60.00
7.2156135	7	2156135	R	10	90.00	10.00
7.2179384	7	2179384	R	9	100.00	0.00
7.2174860	7	2174860	R	6	83.33	16.67
7.2188540	7	2188540	R	9	100.00	0.00
7.2127691	7	2127691	F	6	83.33	16.67
7.2157213	7	2157213	F	8	87.50	12.50
7.2187601	7	2187601	R	7	71.43	28.57
7.2150084	7	2150084	R	10	0.00	100.00
7.2148229	7	2148229	F	6	83.33	16.67
7.2131853	7	2131853	R	5	80.00	20.00
7.2127322	7	2127322	F	5	40.00	60.00
7.2161898	7	2161898	R	9	88.89	11.11
7.2151590	7	2151590	R	6	100.00	0.00
7.2188025	7	2188025	R	8	100.00	0.00
7.2132288	7	2132288	R	13	84.62	15.38
7.2187906	7	2187906	R	9	66.67	33.33
7.2145908	7	2145908	F	7	42.86	57.14
7.2132624	7	2132624	R	10	90.00	10.00
7.2130459	7	2130459	R	6	83.33	16.67
7.2149499	7	2149499	R	7	100.00	0.00
7.2166571	7	2166571	R	8	37.50	62.50
7.2154137	7	2154137	R	8	100.00	0.00
7.2127320	7	2127320	F	5	80.00	20.00
7.2158582	7	2158582	R	8	100.00	0.00
7.2144885	7	2144885	R	8	100.00	0.00
7.2144884	7	2144884	F	6	66.67	33.33
7.2143706	7	2143706	R	5	80.00	20.00
7.2130206	7	2130206	F	6	50.00	50.00
7.2185109	7	2185109	R	7	85.71	14.29
7.2148658	7	2148658	R	10	90.00	10.00
7.2181075	7	2181075	R	16	31.25	68.75
7.2143392	7	2143392	F	5	100.00	0.00
7.2178733	7	2178733	R	7	85.71	14.29
7.2130547	7	2130547	R	6	83.33	16.67
7.2149596	7	2149596	R	6	0.00	100.00
7.2158160	7	2158160	R	6	100.00	0.00
7.2128796	7	2128796	R	13	92.31	7.69
7.2154750	7	2154750	F	5	80.00	20.00
7.2159720	7	2159720	R	6	100.00	0.00
7.2184250	7	2184250	R	5	60.00	40.00
7.2183994	7	2183994	R	10	90.00	10.00
7.2131292	7	2131292	R	11	90.91	9.09
7.2181428	7	2181428	R	12	83.33	16.67
7.2143747	7	2143747	F	10	80.00	20.00
7.2178204	7	2178204	R	8	100.00	0.00
7.2179920	7	2179920	R	6	83.33	16.67
7.2144909	7	2144909	R	8	0.00	100.00
7.2182086	7	2182086	R	8	62.50	37.50
7.2172799	7	2172799	R	6	83.33	16.67
7.2183832	7	2183832	R	5	0.00	100.00
7.2127172	7	2127172	F	7	71.43	28.57
7.2146738	7	2146738	F	7	85.71	14.29
7.2159736	7	2159736	R	7	85.71	14.29
7.2157292	7	2157292	F	7	57.14	42.86
7.2162754	7	2162754	R	7	100.00	0.00
7.2143034	7	2143034	R	9	88.89	11.11
7.2145765	7	2145765	F	5	80.00	20.00
7.2146849	7	2146849	R	6	50.00	50.00
7.2158180	7	2158180	R	5	100.00	0.00
7.2146903	7	2146903	R	6	50.00	50.00
7.2146848	7	2146848	F	5	100.00	0.00
7.2137385	7	2137385	F	5	40.00	60.00
7.2131675	7	2131675	F	8	100.00	0.00
7.2144500	7	2144500	R	5	80.00	20.00
7.2181532	7	2181532	R	12	75.00	25.00
7.2137939	7	2137939	R	6	83.33	16.67
7.2127001	7	2127001	F	5	0.00	100.00
7.2161858	7	2161858	R	10	80.00	20.00
7.2133488	7	2133488	R	9	55.56	44.44
7.2132614	7	2132614	R	10	90.00	10.00
7.2181034	7	2181034	R	11	63.64	36.36
7.2132235	7	2132235	R	9	0.00	100.00
7.2165815	7	2165815	R	5	100.00	0.00
7.2129392	7	2129392	R	15	80.00	20.00
7.2153149	7	2153149	R	6	100.00	0.00
7.2162649	7	2162649	R	6	100.00	0.00
7.2146867	7	2146867	R	5	80.00	20.00
7.2130207	7	2130207	R	7	71.43	28.57
7.2178055	7	2178055	R	10	70.00	30.00
7.2166423	7	2166423	R	7	85.71	14.29
7.2172448	7	2172448	R	5	100.00	0.00
7.2162115	7	2162115	R	9	66.67	33.33
7.2174184	7	2174184	R	5	80.00	20.00
7.2134935	7	2134935	F	7	100.00	0.00
7.2184197	7	2184197	R	7	28.57	71.43
7.2185493	7	2185493	R	6	0.00	100.00
7.2131181	7	2131181	R	5	60.00	40.00
7.2149527	7	2149527	R	7	0.00	100.00
7.2189384	7	2189384	R	7	42.86	57.14
7.2162487	7	2162487	R	10	80.00	20.00
7.2150118	7	2150118	R	18	66.67	33.33
7.2135346	7	2135346	R	6	100.00	0.00
7.2133926	7	2133926	F	5	80.00	20.00
7.2159349	7	2159349	R	7	85.71	14.29
7.2143170	7	2143170	R	7	100.00	0.00
7.2148870	7	2148870	R	7	100.00	0.00
7.2154360	7	2154360	R	5	80.00	20.00
7.2156067	7	2156067	R	5	100.00	0.00
7.2129640	7	2129640	R	16	81.25	18.75
7.2189246	7	2189246	R	25	32.00	68.00
7.2143966	7	2143966	F	6	100.00	0.00
7.2132573	7	2132573	R	8	87.50	12.50
7.2126295	7	2126295	F	9	88.89	11.11
7.2172778	7	2172778	R	7	100.00	0.00
7.2156350	7	2156350	R	6	83.33	16.67
7.2187017	7	2187017	R	8	87.50	12.50
7.2137857	7	2137857	R	15	86.67	13.33
7.2187982	7	2187982	R	8	87.50	12.50
7.2182951	7	2182951	R	7	71.43	28.57
7.2159303	7	2159303	R	7	85.71	14.29
7.2143547	7	2143547	F	9	88.89	11.11
7.2134768	7	2134768	R	5	100.00	0.00
7.2134982	7	2134982	R	8	100.00	0.00
7.2148900	7	2148900	R	6	50.00	50.00
7.2146061	7	2146061	F	7	71.43	28.57
7.2188794	7	2188794	R	9	66.67	33.33
7.2184699	7	2184699	R	7	14.29	85.71
7.2145766	7	2145766	R	9	77.78	22.22
7.2162202	7	2162202	F	5	80.00	20.00
7.2173791	7	2173791	R	9	66.67	33.33
7.2181098	7	2181098	R	18	38.89	61.11
7.2159699	7	2159699	R	7	42.86	57.14
7.2154134	7	2154134	R	9	77.78	22.22
7.2145005	7	2145005	R	7	85.71	14.29
7.2154632	7	2154632	F	7	85.71	14.29
7.2150049	7	2150049	R	14	92.86	7.14
7.2146686	7	2146686	R	5	100.00	0.00
7.2173715	7	2173715	R	8	87.50	12.50
7.2198416	7	2198416	R	5	0.00	100.00
7.2196529	7	2196529	R	5	100.00	0.00
7.2198654	7	2198654	R	5	0.00	100.00
7.2194251	7	2194251	F	6	100.00	0.00
7.2197438	7	2197438	R	6	33.33	66.67
7.2198795	7	2198795	R	10	40.00	60.00
7.2194428	7	2194428	R	5	100.00	0.00
7.2198753	7	2198753	F	6	66.67	33.33
7.2199434	7	2199434	R	11	72.73	27.27
7.2197184	7	2197184	R	10	100.00	0.00
7.2197763	7	2197763	R	10	80.00	20.00
7.2191734	7	2191734	F	7	57.14	42.86
7.2199035	7	2199035	R	13	7.69	92.31
7.2196807	7	2196807	R	6	100.00	0.00
7.2197261	7	2197261	R	5	100.00	0.00
7.2195510	7	2195510	F	8	25.00	75.00
7.2191625	7	2191625	F	7	85.71	14.29
7.2196527	7	2196527	R	5	100.00	0.00
7.2193856	7	2193856	R	5	80.00	20.00
7.2196753	7	2196753	R	7	85.71	14.29
7.2195645	7	2195645	F	9	0.00	100.00
7.2198754	7	2198754	R	8	37.50	62.50
7.2194422	7	2194422	F	7	100.00	0.00
7.2193080	7	2193080	F	5	80.00	20.00
7.2197831	7	2197831	R	10	80.00	20.00
7.2197821	7	2197821	R	6	83.33	16.67
7.2194423	7	2194423	R	5	100.00	0.00
7.2196293	7	2196293	R	6	83.33	16.67
7.2194427	7	2194427	F	7	100.00	0.00
7.2191279	7	2191279	F	5	80.00	20.00
7.2191857	7	2191857	F	7	100.00	0.00
7.2194382	7	2194382	R	5	80.00	20.00
7.2197962	7	2197962	R	8	100.00	0.00
7.2195432	7	2195432	F	5	60.00	40.00
7.2193068	7	2193068	F	5	80.00	20.00
7.2204986	7	2204986	F	7	85.71	14.29
7.2201364	7	2201364	R	5	80.00	20.00
7.2201401	7	2201401	R	6	83.33	16.67
7.2201002	7	2201002	F	5	40.00	60.00
7.2204968	7	2204968	F	7	100.00	0.00
7.2203299	7	2203299	R	6	83.33	16.67
7.2203643	7	2203643	R	5	40.00	60.00
7.2201400	7	2201400	F	8	100.00	0.00
7.2201290	7	2201290	R	6	83.33	16.67
7.2203272	7	2203272	R	6	0.00	100.00
7.2200944	7	2200944	F	6	16.67	83.33
7.2204518	7	2204518	F	10	10.00	90.00
7.2201670	7	2201670	F	7	71.43	28.57
7.2201363	7	2201363	F	8	87.50	12.50
7.2200959	7	2200959	F	7	42.86	57.14
7.2212076	7	2212076	F	6	0.00	100.00
7.2212178	7	2212178	F	5	0.00	100.00
7.2218988	7	2218988	F	9	88.89	11.11
7.2211667	7	2211667	R	5	40.00	60.00
7.2214043	7	2214043	R	9	66.67	33.33
7.2212426	7	2212426	F	6	33.33	66.67
7.2216233	7	2216233	F	6	100.00	0.00
7.2215715	7	2215715	R	5	80.00	20.00
7.2213810	7	2213810	F	5	100.00	0.00
7.2209760	7	2209760	F	5	80.00	20.00
7.2213391	7	2213391	R	6	33.33	66.67
7.2214301	7	2214301	R	5	100.00	0.00
7.2219189	7	2219189	R	5	100.00	0.00
7.2216026	7	2216026	R	5	80.00	20.00
7.2217558	7	2217558	R	9	77.78	22.22
7.2216434	7	2216434	F	6	100.00	0.00
7.2216770	7	2216770	F	11	90.91	9.09
7.2216555	7	2216555	F	15	66.67	33.33
7.2213618	7	2213618	R	5	80.00	20.00
7.2216028	7	2216028	F	10	70.00	30.00
7.2208646	7	2208646	R	6	0.00	100.00
7.2210799	7	2210799	R	5	100.00	0.00
7.2216428	7	2216428	F	7	100.00	0.00
7.2208601	7	2208601	R	5	0.00	100.00
7.2207650	7	2207650	F	12	16.67	83.33
7.2219391	7	2219391	F	5	40.00	60.00
7.2212526	7	2212526	R	5	0.00	100.00
7.2213379	7	2213379	R	5	100.00	0.00
7.2208127	7	2208127	F	8	87.50	12.50
7.2208025	7	2208025	F	9	88.89	11.11
7.2210524	7	2210524	F	6	16.67	83.33
7.2208023	7	2208023	F	8	0.00	100.00
7.2217252	7	2217252	R	6	16.67	83.33
7.2213261	7	2213261	F	8	0.00	100.00
7.2215366	7	2215366	R	5	80.00	20.00
7.2219200	7	2219200	F	10	90.00	10.00
7.2210661	7	2210661	F	6	50.00	50.00
7.2208180	7	2208180	F	5	60.00	40.00
7.2211080	7	2211080	R	6	66.67	33.33
7.2216025	7	2216025	F	9	55.56	44.44
7.2218432	7	2218432	F	5	100.00	0.00
7.2213382	7	2213382	F	8	37.50	62.50
7.2213003	7	2213003	R	5	100.00	0.00
7.2213564	7	2213564	F	6	100.00	0.00
7.2216138	7	2216138	F	12	100.00	0.00
7.2209531	7	2209531	F	8	25.00	75.00
7.2213390	7	2213390	F	6	16.67	83.33
7.2216820	7	2216820	F	25	44.00	56.00
7.2217264	7	2217264	R	5	20.00	80.00
7.2210324	7	2210324	F	5	100.00	0.00
7.2219477	7	2219477	F	5	100.00	0.00
7.2215767	7	2215767	R	8	87.50	12.50
7.2217855	7	2217855	R	6	66.67	33.33
7.2208607	7	2208607	R	5	0.00	100.00
7.2216919	7	2216919	F	13	61.54	38.46
