chrBase	chr	base	strand	coverage	freqC	freqT
7.340661	7	340661	F	8	100.00	0.00
7.337937	7	337937	F	5	100.00	0.00
7.382427	7	382427	F	5	100.00	0.00
7.351555	7	351555	F	5	80.00	20.00
7.360950	7	360950	F	6	66.67	33.33
7.337549	7	337549	R	5	60.00	40.00
7.386174	7	386174	F	6	83.33	16.67
7.340549	7	340549	F	7	100.00	0.00
7.365466	7	365466	F	8	0.00	100.00
7.351592	7	351592	F	5	60.00	40.00
7.367479	7	367479	F	5	40.00	60.00
7.351236	7	351236	R	7	71.43	28.57
7.389490	7	389490	F	12	91.67	8.33
7.380577	7	380577	R	5	0.00	100.00
7.390012	7	390012	F	5	100.00	0.00
7.376509	7	376509	R	9	88.89	11.11
7.366092	7	366092	F	8	75.00	25.00
7.360199	7	360199	R	9	66.67	33.33
7.371491	7	371491	R	11	100.00	0.00
7.336585	7	336585	F	12	66.67	33.33
7.341901	7	341901	F	6	83.33	16.67
7.359352	7	359352	F	12	66.67	33.33
7.346760	7	346760	F	7	71.43	28.57
7.362324	7	362324	F	7	14.29	85.71
7.368625	7	368625	F	8	12.50	87.50
7.343277	7	343277	R	7	71.43	28.57
7.375221	7	375221	R	14	85.71	14.29
7.357732	7	357732	F	6	66.67	33.33
7.351982	7	351982	F	5	40.00	60.00
7.357733	7	357733	R	5	80.00	20.00
7.351890	7	351890	R	8	75.00	25.00
7.361464	7	361464	F	7	71.43	28.57
7.372490	7	372490	R	7	100.00	0.00
7.359339	7	359339	F	12	75.00	25.00
7.337327	7	337327	F	12	75.00	25.00
7.345823	7	345823	F	5	60.00	40.00
7.336273	7	336273	F	29	75.86	24.14
7.389862	7	389862	F	6	66.67	33.33
7.336050	7	336050	F	8	75.00	25.00
7.346879	7	346879	R	5	40.00	60.00
7.386887	7	386887	R	7	85.71	14.29
7.372590	7	372590	R	7	0.00	100.00
7.367664	7	367664	F	5	100.00	0.00
7.379809	7	379809	R	9	88.89	11.11
7.352067	7	352067	R	5	80.00	20.00
7.362190	7	362190	F	5	80.00	20.00
7.362353	7	362353	F	6	50.00	50.00
7.376832	7	376832	R	6	50.00	50.00
7.372345	7	372345	R	9	77.78	22.22
7.336120	7	336120	F	13	76.92	23.08
7.386962	7	386962	R	7	42.86	57.14
7.374356	7	374356	R	5	80.00	20.00
7.342336	7	342336	F	6	50.00	50.00
7.340668	7	340668	F	7	100.00	0.00
7.384341	7	384341	R	5	80.00	20.00
7.360694	7	360694	R	14	28.57	71.43
7.343798	7	343798	F	6	33.33	66.67
7.374955	7	374955	R	11	81.82	18.18
7.369918	7	369918	F	5	100.00	0.00
7.359498	7	359498	F	13	100.00	0.00
7.336365	7	336365	F	21	90.48	9.52
7.391931	7	391931	R	5	80.00	20.00
7.375546	7	375546	F	5	20.00	80.00
7.349441	7	349441	R	5	80.00	20.00
7.356091	7	356091	F	22	40.91	59.09
7.356741	7	356741	R	6	0.00	100.00
7.355244	7	355244	F	5	80.00	20.00
7.382429	7	382429	F	6	100.00	0.00
7.336098	7	336098	F	11	45.45	54.55
7.369660	7	369660	R	5	100.00	0.00
7.370261	7	370261	F	5	100.00	0.00
7.356293	7	356293	F	14	71.43	28.57
7.353154	7	353154	F	6	83.33	16.67
7.351874	7	351874	F	6	50.00	50.00
7.376731	7	376731	R	5	100.00	0.00
7.352761	7	352761	F	13	92.31	7.69
7.375612	7	375612	R	5	100.00	0.00
7.378710	7	378710	R	8	100.00	0.00
7.359459	7	359459	F	15	93.33	6.67
7.385914	7	385914	R	5	100.00	0.00
7.359698	7	359698	F	7	71.43	28.57
7.360682	7	360682	R	13	53.85	46.15
7.360155	7	360155	R	7	85.71	14.29
7.349575	7	349575	R	7	100.00	0.00
7.351766	7	351766	R	5	60.00	40.00
7.332506	7	332506	R	6	100.00	0.00
7.372567	7	372567	R	8	100.00	0.00
7.349026	7	349026	F	5	100.00	0.00
7.346761	7	346761	R	6	100.00	0.00
7.368842	7	368842	F	7	28.57	71.43
7.351875	7	351875	R	7	100.00	0.00
7.385596	7	385596	R	5	60.00	40.00
7.376598	7	376598	R	6	100.00	0.00
7.381921	7	381921	R	6	50.00	50.00
7.341044	7	341044	F	6	100.00	0.00
7.334675	7	334675	F	12	25.00	75.00
7.337286	7	337286	F	9	77.78	22.22
7.355752	7	355752	F	5	100.00	0.00
7.359426	7	359426	F	14	100.00	0.00
7.386120	7	386120	F	6	66.67	33.33
7.351968	7	351968	F	5	100.00	0.00
7.386678	7	386678	R	5	100.00	0.00
7.353072	7	353072	F	6	66.67	33.33
7.347580	7	347580	R	5	60.00	40.00
7.340165	7	340165	F	9	88.89	11.11
7.346154	7	346154	F	6	100.00	0.00
7.389800	7	389800	F	7	85.71	14.29
7.377522	7	377522	R	7	71.43	28.57
7.380520	7	380520	R	5	0.00	100.00
7.364998	7	364998	R	10	100.00	0.00
7.343696	7	343696	F	5	100.00	0.00
7.363429	7	363429	F	8	100.00	0.00
7.352557	7	352557	F	9	66.67	33.33
7.359439	7	359439	F	13	100.00	0.00
7.352831	7	352831	F	9	77.78	22.22
7.390886	7	390886	F	12	25.00	75.00
7.363742	7	363742	R	5	80.00	20.00
7.337351	7	337351	F	10	80.00	20.00
7.372550	7	372550	F	7	85.71	14.29
7.371343	7	371343	R	14	85.71	14.29
7.379547	7	379547	F	6	16.67	83.33
7.383806	7	383806	F	8	62.50	37.50
7.380522	7	380522	R	5	0.00	100.00
7.364485	7	364485	F	5	80.00	20.00
7.338151	7	338151	R	5	80.00	20.00
7.389328	7	389328	F	5	0.00	100.00
7.331769	7	331769	F	6	16.67	83.33
7.366093	7	366093	R	7	100.00	0.00
7.385414	7	385414	R	14	92.86	7.14
7.384899	7	384899	R	9	55.56	44.44
7.353715	7	353715	R	5	60.00	40.00
7.360114	7	360114	F	11	72.73	27.27
7.380054	7	380054	R	10	100.00	0.00
7.352880	7	352880	F	6	100.00	0.00
7.353101	7	353101	F	6	66.67	33.33
7.391930	7	391930	F	5	80.00	20.00
7.380567	7	380567	R	6	0.00	100.00
7.369807	7	369807	F	7	42.86	57.14
7.352736	7	352736	F	11	63.64	36.36
7.376830	7	376830	R	6	100.00	0.00
7.340202	7	340202	F	9	100.00	0.00
7.396783	7	396783	F	7	71.43	28.57
7.440078	7	440078	F	6	83.33	16.67
7.413786	7	413786	R	5	0.00	100.00
7.457433	7	457433	F	7	100.00	0.00
7.433786	7	433786	F	7	71.43	28.57
7.481928	7	481928	F	12	91.67	8.33
7.478189	7	478189	F	19	73.68	26.32
7.433918	7	433918	F	5	80.00	20.00
7.428498	7	428498	R	5	80.00	20.00
7.394510	7	394510	F	8	87.50	12.50
7.479581	7	479581	F	6	83.33	16.67
7.440176	7	440176	F	5	100.00	0.00
7.475097	7	475097	F	11	72.73	27.27
7.396521	7	396521	F	10	100.00	0.00
7.479309	7	479309	F	8	75.00	25.00
7.411222	7	411222	F	5	0.00	100.00
7.477166	7	477166	F	8	75.00	25.00
7.466468	7	466468	R	5	80.00	20.00
7.433949	7	433949	F	6	83.33	16.67
7.423383	7	423383	F	5	100.00	0.00
7.460881	7	460881	F	6	50.00	50.00
7.402391	7	402391	R	6	83.33	16.67
7.454444	7	454444	R	6	100.00	0.00
7.435699	7	435699	F	6	66.67	33.33
7.401431	7	401431	F	7	57.14	42.86
7.475697	7	475697	F	6	66.67	33.33
7.419191	7	419191	R	7	71.43	28.57
7.431294	7	431294	F	8	0.00	100.00
7.397919	7	397919	F	8	87.50	12.50
7.424597	7	424597	F	7	28.57	71.43
7.467430	7	467430	F	11	63.64	36.36
7.421538	7	421538	R	6	100.00	0.00
7.465607	7	465607	F	10	100.00	0.00
7.479862	7	479862	R	6	16.67	83.33
7.395436	7	395436	R	9	77.78	22.22
7.477342	7	477342	F	6	83.33	16.67
7.436881	7	436881	F	11	72.73	27.27
7.465427	7	465427	F	6	83.33	16.67
7.482585	7	482585	F	8	50.00	50.00
7.447998	7	447998	F	9	0.00	100.00
7.400051	7	400051	R	5	100.00	0.00
7.445380	7	445380	F	5	60.00	40.00
7.450023	7	450023	F	7	28.57	71.43
7.436546	7	436546	F	6	100.00	0.00
7.467324	7	467324	F	11	81.82	18.18
7.477100	7	477100	F	10	0.00	100.00
7.424151	7	424151	F	5	100.00	0.00
7.447570	7	447570	F	8	0.00	100.00
7.476025	7	476025	F	6	83.33	16.67
7.478670	7	478670	F	5	80.00	20.00
7.474309	7	474309	F	5	0.00	100.00
7.395531	7	395531	R	8	87.50	12.50
7.482535	7	482535	F	8	62.50	37.50
7.462989	7	462989	R	10	40.00	60.00
7.431643	7	431643	R	5	80.00	20.00
7.417414	7	417414	F	7	85.71	14.29
7.454548	7	454548	F	11	72.73	27.27
7.480306	7	480306	F	5	0.00	100.00
7.454769	7	454769	R	6	50.00	50.00
7.477445	7	477445	F	6	0.00	100.00
7.437422	7	437422	F	7	71.43	28.57
7.469679	7	469679	F	5	100.00	0.00
7.432899	7	432899	F	8	87.50	12.50
7.402535	7	402535	R	5	100.00	0.00
7.474142	7	474142	F	6	100.00	0.00
7.417528	7	417528	F	5	80.00	20.00
7.478648	7	478648	F	6	83.33	16.67
7.413757	7	413757	F	6	0.00	100.00
7.427188	7	427188	F	7	85.71	14.29
7.479325	7	479325	F	5	80.00	20.00
7.460772	7	460772	F	5	60.00	40.00
7.402011	7	402011	F	7	100.00	0.00
7.450052	7	450052	F	11	72.73	27.27
7.452397	7	452397	F	5	100.00	0.00
7.409572	7	409572	F	7	28.57	71.43
7.413735	7	413735	F	5	0.00	100.00
7.455453	7	455453	F	8	25.00	75.00
7.393614	7	393614	R	5	80.00	20.00
7.470841	7	470841	F	6	100.00	0.00
7.433003	7	433003	F	7	100.00	0.00
7.459830	7	459830	F	7	100.00	0.00
7.401947	7	401947	F	5	80.00	20.00
7.448925	7	448925	R	7	0.00	100.00
7.423264	7	423264	F	5	60.00	40.00
7.470189	7	470189	F	8	75.00	25.00
7.453446	7	453446	F	12	58.33	41.67
7.440259	7	440259	R	6	16.67	83.33
7.428234	7	428234	R	5	60.00	40.00
7.438737	7	438737	F	7	100.00	0.00
7.402040	7	402040	F	6	50.00	50.00
7.430792	7	430792	F	12	91.67	8.33
7.479387	7	479387	F	6	66.67	33.33
7.411363	7	411363	F	10	80.00	20.00
7.445632	7	445632	F	7	71.43	28.57
7.472440	7	472440	F	11	54.55	45.45
7.463278	7	463278	R	7	85.71	14.29
7.445546	7	445546	F	6	66.67	33.33
7.398093	7	398093	F	6	66.67	33.33
7.460695	7	460695	F	9	66.67	33.33
7.455824	7	455824	F	15	26.67	73.33
7.472183	7	472183	F	10	100.00	0.00
7.402410	7	402410	R	6	100.00	0.00
7.478971	7	478971	F	7	85.71	14.29
7.419240	7	419240	R	7	85.71	14.29
7.447504	7	447504	F	7	0.00	100.00
7.448483	7	448483	F	10	0.00	100.00
7.409844	7	409844	F	7	100.00	0.00
7.429133	7	429133	F	10	60.00	40.00
7.479326	7	479326	R	6	83.33	16.67
7.475344	7	475344	F	15	73.33	26.67
7.401700	7	401700	F	10	70.00	30.00
7.480085	7	480085	R	5	100.00	0.00
7.483148	7	483148	R	6	66.67	33.33
7.457515	7	457515	F	13	100.00	0.00
7.439589	7	439589	F	8	62.50	37.50
7.480098	7	480098	R	6	66.67	33.33
7.419145	7	419145	R	12	66.67	33.33
7.428457	7	428457	R	5	80.00	20.00
7.464350	7	464350	F	6	50.00	50.00
7.438792	7	438792	F	7	71.43	28.57
7.447219	7	447219	F	5	40.00	60.00
7.448604	7	448604	R	6	16.67	83.33
7.441433	7	441433	F	5	80.00	20.00
7.434591	7	434591	F	5	40.00	60.00
7.478904	7	478904	F	5	80.00	20.00
7.416197	7	416197	F	7	28.57	71.43
7.455415	7	455415	F	5	80.00	20.00
7.455887	7	455887	F	9	66.67	33.33
7.430866	7	430866	F	7	85.71	14.29
7.478064	7	478064	F	8	62.50	37.50
7.471815	7	471815	F	9	100.00	0.00
7.433907	7	433907	F	7	100.00	0.00
7.460669	7	460669	F	7	71.43	28.57
7.449044	7	449044	R	6	0.00	100.00
7.470630	7	470630	F	5	40.00	60.00
7.455786	7	455786	F	17	88.24	11.76
7.477701	7	477701	F	13	84.62	15.38
7.462145	7	462145	F	5	80.00	20.00
7.438166	7	438166	F	5	100.00	0.00
7.457074	7	457074	F	6	50.00	50.00
7.434323	7	434323	R	7	85.71	14.29
7.424211	7	424211	F	7	100.00	0.00
7.425915	7	425915	F	12	75.00	25.00
7.447465	7	447465	F	6	0.00	100.00
7.412174	7	412174	R	7	85.71	14.29
7.407693	7	407693	F	7	71.43	28.57
7.420430	7	420430	R	8	87.50	12.50
7.400758	7	400758	R	7	57.14	42.86
7.402390	7	402390	F	9	100.00	0.00
7.453822	7	453822	F	7	100.00	0.00
7.470299	7	470299	F	7	57.14	42.86
7.423469	7	423469	F	6	100.00	0.00
7.464094	7	464094	F	7	100.00	0.00
7.397328	7	397328	F	11	90.91	9.09
7.424152	7	424152	R	6	66.67	33.33
7.458260	7	458260	F	8	75.00	25.00
7.415609	7	415609	R	5	100.00	0.00
7.448229	7	448229	F	9	44.44	55.56
7.436494	7	436494	F	5	100.00	0.00
7.470117	7	470117	R	7	85.71	14.29
7.466210	7	466210	F	8	75.00	25.00
7.393762	7	393762	F	6	33.33	66.67
7.413792	7	413792	R	5	0.00	100.00
7.477234	7	477234	F	11	72.73	27.27
7.411184	7	411184	F	7	0.00	100.00
7.408349	7	408349	R	5	60.00	40.00
7.409502	7	409502	F	7	100.00	0.00
7.433235	7	433235	F	9	22.22	77.78
7.413716	7	413716	F	6	0.00	100.00
7.427393	7	427393	F	9	88.89	11.11
7.477380	7	477380	F	7	85.71	14.29
7.448211	7	448211	F	9	44.44	55.56
7.417566	7	417566	F	6	66.67	33.33
7.455120	7	455120	F	5	80.00	20.00
7.453796	7	453796	F	8	100.00	0.00
7.460633	7	460633	F	5	80.00	20.00
7.413932	7	413932	R	10	40.00	60.00
7.476937	7	476937	F	5	80.00	20.00
7.400302	7	400302	R	6	100.00	0.00
7.478497	7	478497	F	16	75.00	25.00
7.440425	7	440425	R	8	100.00	0.00
7.417864	7	417864	R	5	100.00	0.00
7.460051	7	460051	F	6	33.33	66.67
7.462486	7	462486	F	7	42.86	57.14
7.456182	7	456182	F	6	66.67	33.33
7.461636	7	461636	R	6	100.00	0.00
7.463196	7	463196	R	8	62.50	37.50
7.413676	7	413676	F	5	0.00	100.00
7.469311	7	469311	R	6	83.33	16.67
7.435829	7	435829	F	8	100.00	0.00
7.459923	7	459923	F	6	83.33	16.67
7.410681	7	410681	R	5	100.00	0.00
7.421712	7	421712	R	6	83.33	16.67
7.402848	7	402848	F	5	60.00	40.00
7.457757	7	457757	F	15	100.00	0.00
7.435989	7	435989	F	9	100.00	0.00
7.432996	7	432996	F	5	100.00	0.00
7.436548	7	436548	F	5	100.00	0.00
7.446591	7	446591	R	5	100.00	0.00
7.455832	7	455832	F	13	30.77	69.23
7.455898	7	455898	F	8	37.50	62.50
7.413931	7	413931	F	5	0.00	100.00
7.467970	7	467970	F	7	85.71	14.29
7.424923	7	424923	F	7	85.71	14.29
7.450368	7	450368	F	10	70.00	30.00
7.418938	7	418938	R	7	71.43	28.57
7.430844	7	430844	F	10	70.00	30.00
7.478425	7	478425	F	14	92.86	7.14
7.478470	7	478470	F	18	38.89	61.11
7.478929	7	478929	F	7	85.71	14.29
7.401029	7	401029	R	5	100.00	0.00
7.457535	7	457535	F	15	86.67	13.33
7.420434	7	420434	R	9	88.89	11.11
7.402534	7	402534	F	6	83.33	16.67
7.436319	7	436319	F	6	83.33	16.67
7.419321	7	419321	R	10	40.00	60.00
7.467404	7	467404	F	13	69.23	30.77
7.440177	7	440177	R	8	87.50	12.50
7.415632	7	415632	R	5	80.00	20.00
7.414268	7	414268	R	7	71.43	28.57
7.441743	7	441743	F	9	22.22	77.78
7.447547	7	447547	F	7	0.00	100.00
7.396512	7	396512	F	7	100.00	0.00
7.452982	7	452982	F	8	50.00	50.00
7.448962	7	448962	R	5	0.00	100.00
7.412637	7	412637	F	6	83.33	16.67
7.473517	7	473517	R	5	40.00	60.00
7.428894	7	428894	R	7	85.71	14.29
7.447355	7	447355	F	10	50.00	50.00
7.455939	7	455939	F	9	44.44	55.56
7.441121	7	441121	R	12	50.00	50.00
7.472206	7	472206	F	6	100.00	0.00
7.419052	7	419052	R	5	40.00	60.00
7.412312	7	412312	R	5	100.00	0.00
7.440829	7	440829	R	6	33.33	66.67
7.479310	7	479310	R	6	66.67	33.33
7.416891	7	416891	F	6	50.00	50.00
7.411842	7	411842	F	7	85.71	14.29
7.423954	7	423954	F	8	100.00	0.00
7.404342	7	404342	R	5	80.00	20.00
7.400655	7	400655	F	5	100.00	0.00
7.464849	7	464849	F	5	100.00	0.00
7.413722	7	413722	F	6	0.00	100.00
7.448602	7	448602	R	6	16.67	83.33
7.437558	7	437558	F	7	57.14	42.86
7.473042	7	473042	F	6	100.00	0.00
7.396697	7	396697	F	14	92.86	7.14
7.477824	7	477824	F	13	76.92	23.08
7.447549	7	447549	F	7	14.29	85.71
7.466467	7	466467	F	13	92.31	7.69
7.392573	7	392573	F	7	0.00	100.00
7.448734	7	448734	F	7	0.00	100.00
7.448262	7	448262	F	5	20.00	80.00
7.483978	7	483978	R	5	80.00	20.00
7.412914	7	412914	F	8	87.50	12.50
7.418307	7	418307	R	6	83.33	16.67
7.470116	7	470116	F	6	100.00	0.00
7.479113	7	479113	F	9	66.67	33.33
7.441286	7	441286	R	10	80.00	20.00
7.393011	7	393011	F	10	80.00	20.00
7.458111	7	458111	F	11	90.91	9.09
7.455384	7	455384	F	6	66.67	33.33
7.410583	7	410583	R	5	40.00	60.00
7.403696	7	403696	R	8	62.50	37.50
7.425770	7	425770	F	13	92.31	7.69
7.424435	7	424435	F	8	50.00	50.00
7.445983	7	445983	F	5	80.00	20.00
7.460165	7	460165	R	6	83.33	16.67
7.447506	7	447506	F	7	0.00	100.00
7.439562	7	439562	F	7	85.71	14.29
7.452429	7	452429	F	6	83.33	16.67
7.464835	7	464835	F	7	85.71	14.29
7.430422	7	430422	F	6	100.00	0.00
7.441054	7	441054	R	6	33.33	66.67
7.450173	7	450173	F	7	42.86	57.14
7.425927	7	425927	F	10	100.00	0.00
7.433268	7	433268	F	12	58.33	41.67
7.452100	7	452100	F	5	80.00	20.00
7.398119	7	398119	F	8	87.50	12.50
7.408612	7	408612	F	5	80.00	20.00
7.441221	7	441221	R	6	66.67	33.33
7.411865	7	411865	F	6	100.00	0.00
7.460164	7	460164	F	5	100.00	0.00
7.440771	7	440771	R	5	40.00	60.00
7.402409	7	402409	F	6	100.00	0.00
7.473043	7	473043	R	6	100.00	0.00
7.466027	7	466027	F	9	100.00	0.00
7.401061	7	401061	R	6	100.00	0.00
7.456973	7	456973	R	5	80.00	20.00
7.414326	7	414326	R	7	57.14	42.86
7.453069	7	453069	F	5	60.00	40.00
7.483678	7	483678	R	7	85.71	14.29
7.442525	7	442525	F	8	62.50	37.50
7.395681	7	395681	F	5	20.00	80.00
7.437476	7	437476	F	7	85.71	14.29
7.464854	7	464854	F	5	100.00	0.00
7.417459	7	417459	F	7	42.86	57.14
7.465335	7	465335	F	5	60.00	40.00
7.447865	7	447865	F	11	18.18	81.82
7.441449	7	441449	F	5	80.00	20.00
7.482718	7	482718	F	9	77.78	22.22
7.431133	7	431133	F	21	76.19	23.81
7.481229	7	481229	F	8	87.50	12.50
7.471231	7	471231	F	11	81.82	18.18
7.415381	7	415381	F	10	90.00	10.00
7.470090	7	470090	R	5	20.00	80.00
7.455141	7	455141	F	6	66.67	33.33
7.396313	7	396313	F	18	83.33	16.67
7.441348	7	441348	R	5	80.00	20.00
7.431168	7	431168	F	23	65.22	34.78
7.413142	7	413142	F	5	0.00	100.00
7.394745	7	394745	F	5	60.00	40.00
7.482370	7	482370	F	5	100.00	0.00
7.397875	7	397875	F	10	100.00	0.00
7.414284	7	414284	R	6	100.00	0.00
7.448073	7	448073	F	10	20.00	80.00
7.394609	7	394609	F	8	0.00	100.00
7.471951	7	471951	F	8	62.50	37.50
7.459831	7	459831	R	5	60.00	40.00
7.421380	7	421380	R	5	80.00	20.00
7.409477	7	409477	F	7	100.00	0.00
7.402217	7	402217	F	8	100.00	0.00
7.460435	7	460435	R	7	100.00	0.00
7.415924	7	415924	R	6	100.00	0.00
7.448990	7	448990	R	7	0.00	100.00
7.449015	7	449015	R	9	0.00	100.00
7.396773	7	396773	F	6	83.33	16.67
7.421577	7	421577	R	5	60.00	40.00
7.448735	7	448735	R	6	0.00	100.00
7.478417	7	478417	F	12	0.00	100.00
7.480812	7	480812	R	8	50.00	50.00
7.425877	7	425877	F	6	66.67	33.33
7.431321	7	431321	F	7	85.71	14.29
7.450298	7	450298	F	12	66.67	33.33
7.456817	7	456817	F	8	100.00	0.00
7.447930	7	447930	F	9	0.00	100.00
7.448660	7	448660	F	9	0.00	100.00
7.435757	7	435757	F	11	81.82	18.18
7.442259	7	442259	F	12	91.67	8.33
7.429018	7	429018	R	12	75.00	25.00
7.402885	7	402885	F	5	80.00	20.00
7.431992	7	431992	F	6	50.00	50.00
7.422118	7	422118	R	5	100.00	0.00
7.446590	7	446590	F	6	100.00	0.00
7.456972	7	456972	F	7	85.71	14.29
7.445958	7	445958	F	6	100.00	0.00
7.425001	7	425001	F	5	80.00	20.00
7.441604	7	441604	F	5	100.00	0.00
7.431029	7	431029	F	15	0.00	100.00
7.459924	7	459924	R	6	66.67	33.33
7.424212	7	424212	R	6	100.00	0.00
7.409847	7	409847	F	7	28.57	71.43
7.434322	7	434322	F	6	100.00	0.00
7.404257	7	404257	R	9	33.33	66.67
7.472348	7	472348	R	5	80.00	20.00
7.421553	7	421553	R	6	83.33	16.67
7.413795	7	413795	R	5	0.00	100.00
7.467472	7	467472	F	14	92.86	7.14
7.464331	7	464331	F	5	40.00	60.00
7.402218	7	402218	R	6	83.33	16.67
7.415117	7	415117	F	8	50.00	50.00
7.453005	7	453005	F	7	71.43	28.57
7.481249	7	481249	F	5	100.00	0.00
7.432475	7	432475	R	5	80.00	20.00
7.433644	7	433644	F	13	92.31	7.69
7.427262	7	427262	F	8	87.50	12.50
7.427247	7	427247	F	8	50.00	50.00
7.456037	7	456037	F	10	40.00	60.00
7.427382	7	427382	F	11	72.73	27.27
7.425584	7	425584	F	7	100.00	0.00
7.428503	7	428503	R	5	100.00	0.00
7.482357	7	482357	F	5	60.00	40.00
7.470599	7	470599	F	5	40.00	60.00
7.419694	7	419694	F	5	80.00	20.00
7.433029	7	433029	F	8	100.00	0.00
7.465837	7	465837	F	5	80.00	20.00
7.434001	7	434001	F	7	71.43	28.57
7.425071	7	425071	F	5	60.00	40.00
7.413561	7	413561	R	5	20.00	80.00
7.411866	7	411866	R	5	80.00	20.00
7.401103	7	401103	R	5	60.00	40.00
7.420492	7	420492	R	8	25.00	75.00
7.420699	7	420699	R	6	50.00	50.00
7.476434	7	476434	F	5	80.00	20.00
7.472347	7	472347	F	5	100.00	0.00
7.415892	7	415892	R	7	71.43	28.57
7.396338	7	396338	F	16	100.00	0.00
7.443471	7	443471	R	5	100.00	0.00
7.416357	7	416357	F	5	100.00	0.00
7.481117	7	481117	F	5	100.00	0.00
7.455418	7	455418	F	6	66.67	33.33
7.475655	7	475655	F	6	66.67	33.33
7.504511	7	504511	F	5	60.00	40.00
7.497168	7	497168	F	7	57.14	42.86
7.494050	7	494050	R	7	71.43	28.57
7.495327	7	495327	F	14	71.43	28.57
7.511428	7	511428	R	6	66.67	33.33
7.490045	7	490045	F	5	60.00	40.00
7.502008	7	502008	R	5	80.00	20.00
7.512597	7	512597	R	10	90.00	10.00
7.509118	7	509118	F	5	60.00	40.00
7.491669	7	491669	F	6	66.67	33.33
7.490476	7	490476	F	7	71.43	28.57
7.499095	7	499095	F	8	87.50	12.50
7.495656	7	495656	F	5	100.00	0.00
7.501169	7	501169	R	6	83.33	16.67
7.497186	7	497186	F	8	25.00	75.00
7.504505	7	504505	F	5	60.00	40.00
7.494568	7	494568	F	5	20.00	80.00
7.493782	7	493782	F	10	40.00	60.00
7.496608	7	496608	F	5	20.00	80.00
7.511100	7	511100	R	6	50.00	50.00
7.506754	7	506754	F	6	83.33	16.67
7.501827	7	501827	R	7	100.00	0.00
7.493684	7	493684	F	5	60.00	40.00
7.490515	7	490515	F	7	71.43	28.57
7.495462	7	495462	F	10	10.00	90.00
7.513701	7	513701	F	5	0.00	100.00
7.504639	7	504639	F	8	62.50	37.50
7.498637	7	498637	F	5	100.00	0.00
7.511271	7	511271	F	6	66.67	33.33
7.497470	7	497470	F	6	33.33	66.67
7.504788	7	504788	F	8	62.50	37.50
7.497251	7	497251	R	5	20.00	80.00
7.505446	7	505446	F	9	55.56	44.44
7.496124	7	496124	F	13	84.62	15.38
7.505360	7	505360	F	13	100.00	0.00
7.508146	7	508146	F	13	76.92	23.08
7.514876	7	514876	F	5	80.00	20.00
7.505125	7	505125	F	12	50.00	50.00
7.513731	7	513731	F	5	0.00	100.00
7.514057	7	514057	F	5	100.00	0.00
7.498834	7	498834	R	6	83.33	16.67
7.498576	7	498576	R	7	71.43	28.57
7.510065	7	510065	F	7	0.00	100.00
7.485363	7	485363	F	7	71.43	28.57
7.508627	7	508627	F	9	66.67	33.33
7.510169	7	510169	F	7	57.14	42.86
7.509215	7	509215	F	6	66.67	33.33
7.498996	7	498996	F	6	83.33	16.67
7.496125	7	496125	R	5	100.00	0.00
7.509026	7	509026	F	6	83.33	16.67
7.493736	7	493736	F	8	87.50	12.50
7.491966	7	491966	F	5	60.00	40.00
7.510170	7	510170	R	7	85.71	14.29
7.503450	7	503450	R	6	66.67	33.33
7.485001	7	485001	F	5	80.00	20.00
7.507923	7	507923	F	15	93.33	6.67
7.485616	7	485616	F	10	40.00	60.00
7.502331	7	502331	R	7	57.14	42.86
7.501074	7	501074	F	5	100.00	0.00
7.485168	7	485168	F	5	80.00	20.00
7.498790	7	498790	F	5	100.00	0.00
7.513696	7	513696	F	5	0.00	100.00
7.486906	7	486906	R	5	100.00	0.00
7.499401	7	499401	F	7	71.43	28.57
7.502309	7	502309	R	5	80.00	20.00
7.507903	7	507903	F	15	86.67	13.33
7.493053	7	493053	F	10	80.00	20.00
7.502146	7	502146	R	7	85.71	14.29
7.512944	7	512944	R	8	75.00	25.00
7.490516	7	490516	R	6	83.33	16.67
7.485587	7	485587	F	8	100.00	0.00
7.512541	7	512541	R	7	71.43	28.57
7.487012	7	487012	F	11	90.91	9.09
7.505848	7	505848	F	7	14.29	85.71
7.514791	7	514791	R	5	100.00	0.00
7.489366	7	489366	F	8	75.00	25.00
7.502082	7	502082	R	8	62.50	37.50
7.498636	7	498636	R	5	100.00	0.00
7.487467	7	487467	F	5	0.00	100.00
7.503513	7	503513	R	5	0.00	100.00
7.492343	7	492343	R	5	80.00	20.00
7.505256	7	505256	F	12	75.00	25.00
7.500341	7	500341	F	5	80.00	20.00
7.499159	7	499159	F	11	72.73	27.27
7.512300	7	512300	R	5	20.00	80.00
7.509532	7	509532	F	8	100.00	0.00
7.493110	7	493110	F	7	85.71	14.29
7.504962	7	504962	F	12	41.67	58.33
7.501780	7	501780	R	5	100.00	0.00
7.495351	7	495351	F	9	77.78	22.22
7.498635	7	498635	F	5	100.00	0.00
7.485983	7	485983	F	6	33.33	66.67
7.491855	7	491855	F	8	100.00	0.00
7.486352	7	486352	F	6	100.00	0.00
7.492299	7	492299	R	5	100.00	0.00
7.499116	7	499116	F	8	62.50	37.50
7.511598	7	511598	F	5	80.00	20.00
7.508486	7	508486	F	8	100.00	0.00
7.497187	7	497187	R	5	20.00	80.00
7.504664	7	504664	F	7	57.14	42.86
7.492117	7	492117	R	6	100.00	0.00
7.493038	7	493038	F	9	88.89	11.11
