Chromosome	Position	Coverage	# methylated	% methylated
1	60269891	16	0	0
1	60269921	16	0	0
1	60582778	11	11	100
1	60582826	18	17	94.4
1	60582833	18	18	100
1	60582841	18	18	100
1	60599756	11	11	100
1	60599770	11	9	81.8
1	60622786	15	1	6.6
1	60622791	18	2	11.1
1	60622816	18	1	5.5
1	60622833	18	1	5.5
1	60622844	18	0	0
1	60622883	18	1	5.5
1	60622892	18	1	5.5
1	60622896	18	0	0
1	60622914	10	0	0
1	60625383	22	21	95.4
1	60625424	16	15	93.7
1	60751084	15	14	93.3
1	60751087	15	14	93.3
1	60751094	15	14	93.3
1	60751110	15	14	93.3
1	60751120	15	0	0
1	60751123	15	14	93.3
1	60751132	15	14	93.3
1	60751147	15	13	86.6
1	60751159	15	15	100
1	60751167	15	15	100
1	60751180	15	15	100
1	60751188	15	15	100
1	60752433	11	11	100
1	60752436	12	10	83.3
1	60752461	12	11	91.6
1	60752521	11	10	90.9
1	60893259	13	2	15.3
1	60893299	12	0	0
1	60893306	12	1	8.3
1	60893319	13	3	23
1	60893339	13	0	0
1	60893363	13	0	0
1	60893372	13	1	7.6
1	60893434	14	0	0
1	60893446	14	0	0
1	60893450	14	1	7.1
1	60893455	21	0	0
1	60893460	19	0	0
1	60893485	19	2	10.5
1	60893492	19	1	5.2
1	60893521	19	0	0
1	60893537	19	0	0
1	60893544	12	0	0
1	60893643	12	0	0
1	60893646	21	3	14.2
1	60893656	21	1	4.7
1	60893660	21	4	19
1	60893674	21	4	19
1	60893681	21	5	23.8
1	60893695	21	5	23.8
1	60893704	10	0	0
1	60899515	15	15	100
1	60917674	12	0	0
1	60917677	14	0	0
1	60917689	14	0	0
1	60917710	13	0	0
1	60917716	14	0	0
1	60917760	14	0	0
1	60943804	14	12	85.7
1	60951963	12	2	16.6
1	60984399	13	11	84.6
1	60984405	13	10	76.9
1	60984466	12	11	91.6
1	61069756	13	10	76.9
1	61069766	19	16	84.2
1	61069824	19	17	89.4
1	61069856	19	19	100
1	61069864	19	18	94.7
1	61069884	19	18	94.7
1	61135029	10	6	60
1	61135130	10	9	90
1	61135134	10	9	90
1	61266965	19	19	100
1	61266971	19	18	94.7
1	61266975	19	18	94.7
1	61266984	19	16	84.2
1	61266994	19	17	89.4
1	61267017	25	22	88
1	61267034	18	16	88.8
1	61267066	18	17	94.4
1	61267070	18	17	94.4
1	61267085	18	16	88.8
1	61316653	22	20	90.9
1	61316672	13	11	84.6
1	61407788	12	12	100
1	61411201	12	10	83.3
1	61411215	22	20	90.9
1	61411246	22	20	90.9
1	61411291	22	22	100
1	61411316	22	22	100
1	61411319	15	15	100
1	61425762	15	15	100
1	61425786	15	15	100
1	61425809	10	10	100
1	61436839	16	13	81.2
1	61629792	18	16	88.8
1	61629821	18	17	94.4
1	61629858	18	17	94.4
1	61836241	14	13	92.8
1	61836298	15	11	73.3
1	62258225	13	7	53.8
1	62258306	14	12	85.7
1	62560212	15	14	93.3
1	62560216	15	14	93.3
1	62560227	15	15	100
1	62560254	15	15	100
1	62560358	15	14	93.3
1	62560361	15	14	93.3
1	62560381	14	13	92.8
1	62875125	10	9	90
1	62875268	10	8	80
1	63203172	18	14	77.7
1	63203231	12	8	66.6
1	63245504	11	10	90.9
1	63314784	11	10	90.9
1	63314893	20	18	90
1	63314900	20	19	95
1	63314910	20	19	95
1	63327659	11	5	45.4
1	63397135	12	12	100
1	63397149	10	9	90
1	63397171	10	9	90
1	63397191	10	10	100
1	63397323	10	9	90
1	63480874	15	0	0
1	63480909	15	0	0
1	63480939	16	2	12.5
1	63480942	16	0	0
1	63480953	16	0	0
1	63480963	16	0	0
1	63480972	10	2	20
1	63480986	16	3	18.7
1	63480990	16	0	0
1	63481006	16	0	0
1	63481011	16	0	0
1	63481015	16	0	0
1	63481023	16	0	0
1	63481045	15	0	0
1	63481089	12	0	0
1	63481106	21	4	19
1	63481116	21	3	14.2
1	63481124	21	2	9.5
1	63481132	21	1	4.7
1	63620279	11	9	81.8
1	63620317	12	10	83.3
1	63646631	11	11	100
1	63646673	20	18	90
1	63646780	20	19	95
1	63646788	20	20	100
1	63703589	15	14	93.3
1	63703641	15	13	86.6
1	63703718	14	9	64.2
1	63703753	14	12	85.7
1	63703772	14	13	92.8
1	63703783	11	9	81.8
1	63704019	10	7	70
1	63704036	10	5	50
1	63704057	10	6	60
1	63780467	18	6	33.3
1	63780537	18	11	61.1
1	63780570	11	10	90.9
1	63838288	10	9	90
1	63838308	10	10	100
1	63838324	10	9	90
1	63838338	10	9	90
1	63870337	16	14	87.5
1	63870346	16	15	93.7
1	63870369	16	13	81.2
1	63923291	12	8	66.6
1	63923294	16	14	87.5
1	63923319	16	12	75
1	63923395	16	14	87.5
1	63932102	16	15	93.7
1	63932114	16	15	93.7
1	63932138	16	15	93.7
1	63932141	16	15	93.7
1	63932153	16	15	93.7
1	63932182	12	12	100
1	63932337	11	7	63.6
1	63932340	11	4	36.3
1	63932352	11	11	100
1	63932356	11	11	100
1	63932377	11	10	90.9
1	63932387	11	9	81.8
1	63932404	14	11	78.5
1	63932427	19	16	84.2
1	63932448	19	19	100
1	63932459	19	19	100
1	63932463	12	11	91.6
1	64064634	13	13	100
1	64064723	10	10	100
1	64243336	10	8	80
1	64243361	16	14	87.5
1	64243370	16	15	93.7
1	64274166	13	12	92.3
1	64274226	13	11	84.6
1	64306967	15	12	80
1	64306984	15	13	86.6
1	64307003	10	10	100
1	64335926	17	17	100
1	64335943	14	13	92.8
1	64336168	15	15	100
1	64336172	15	14	93.3
1	64336197	15	13	86.6
1	64336214	13	13	100
1	64357336	16	15	93.7
1	64357369	16	15	93.7
1	64357493	16	15	93.7
1	64357497	15	15	100
1	64357522	13	13	100
1	64357553	13	13	100
1	64357556	13	13	100
1	64357561	13	13	100
1	64357583	13	12	92.3
1	64357608	13	12	92.3
1	64357617	13	13	100
1	64487654	13	0	0
1	64487660	17	0	0
1	64487664	17	0	0
1	64487685	17	1	5.8
1	64487695	17	0	0
1	64487707	17	0	0
1	64487716	17	0	0
1	64487728	17	0	0
1	64487802	22	0	0
1	64487833	23	0	0
1	64487858	22	0	0
1	64487874	23	0	0
1	64488015	13	0	0
1	64488018	20	0	0
1	64488029	20	0	0
1	64488045	20	0	0
1	64488054	20	0	0
1	64488063	20	0	0
1	64488068	20	0	0
1	64488124	14	0	0
1	64488129	14	0	0
1	64488134	14	0	0
1	64488139	14	0	0
1	64488148	14	0	0
1	64488165	14	0	0
1	64488168	10	0	0
1	64488236	10	0	0
1	64488242	19	0	0
1	64488247	19	0	0
1	64488253	19	0	0
1	64488258	19	0	0
1	64488266	19	0	0
1	64488275	19	0	0
1	64488291	19	0	0
1	64488299	19	0	0
1	64488302	10	0	0
1	64488304	10	0	0
1	64488307	10	0	0
1	64488314	10	0	0
1	64488323	10	0	0
1	64488325	10	0	0
1	64488330	10	0	0
1	64488334	10	0	0
1	64488337	10	0	0
1	64488339	10	0	0
1	64488341	10	0	0
1	64488350	10	0	0
1	64488352	10	0	0
1	64488378	10	0	0
1	64488382	10	0	0
1	64488389	10	0	0
1	64488393	10	0	0
1	64488399	10	0	0
1	64488401	10	0	0
1	64488405	10	0	0
1	64488418	17	0	0
1	64488424	17	0	0
1	64488428	17	0	0
1	64488437	17	0	0
1	64488465	17	0	0
1	64622624	19	19	100
1	64622632	19	19	100
1	64622661	19	19	100
1	64622668	19	19	100
1	64622699	15	15	100
1	64624947	10	10	100
1	64625128	10	10	100
1	64644667	10	0	0
1	64644880	11	0	0
1	64644895	26	0	0
1	64644898	26	0	0
1	64644931	26	0	0
1	64644935	15	0	0
1	64645069	13	0	0
1	64645072	13	0	0
1	64645079	13	0	0
1	64645086	13	0	0
1	64645100	13	0	0
1	64645115	12	0	0
1	64645131	12	0	0
1	64645146	12	0	0
1	64645149	12	0	0
1	64645154	12	0	0
1	64645157	12	0	0
1	64645168	13	0	0
1	64645177	14	0	0
1	64645183	14	0	0
1	64645197	14	0	0
1	64645206	14	0	0
1	64645212	14	0	0
1	64645215	14	0	0
1	64645218	13	0	0
1	64645235	15	0	0
1	64645244	15	0	0
1	64645250	15	0	0
1	64645254	15	0	0
1	64645259	15	0	0
1	64645266	15	0	0
1	64645271	15	0	0
1	64677723	12	0	0
1	64677729	12	0	0
1	64677747	12	0	0
1	64677755	12	0	0
1	64677762	16	0	0
1	64677771	12	0	0
1	64677782	12	0	0
1	64677801	12	0	0
1	64677813	12	0	0
1	64677823	12	0	0
1	64677872	12	0	0
1	64677877	24	0	0
1	64677880	24	0	0
1	64677883	24	0	0
1	64677895	24	0	0
1	64677899	24	0	0
1	64677906	24	0	0
1	64677912	24	0	0
1	64677928	24	0	0
1	64677933	24	0	0
1	64677949	24	0	0
1	64677955	24	0	0
1	64677960	14	0	0
1	64708689	10	10	100
1	64746625	10	10	100
1	64766620	12	12	100
1	64766649	20	19	95
1	64784120	14	13	92.8
1	64784129	16	16	100
1	64784136	16	16	100
1	64784151	16	15	93.7
1	64784158	16	16	100
1	64784168	16	15	93.7
1	64793753	17	17	100
1	64793844	10	10	100
1	64835281	14	0	0
1	64835288	14	0	0
1	64835298	14	0	0
1	64835310	14	0	0
1	64835332	14	0	0
1	64835337	14	0	0
1	64835401	14	0	0
1	64835409	14	0	0
1	64835477	16	0	0
1	64835581	16	0	0
1	64835597	16	0	0
1	64835605	16	0	0
1	64835609	16	0	0
1	64835612	16	0	0
1	64835618	16	0	0
1	64835626	15	0	0
1	64835629	16	0	0
1	64835632	16	0	0
1	64835637	11	0	0
1	64841874	16	0	0
1	64841882	16	0	0
1	64841891	16	0	0
1	64841899	16	0	0
1	64841910	16	0	0
1	64841913	16	0	0
1	64841919	16	0	0
1	64841930	16	0	0
1	64841935	16	0	0
1	64841938	16	0	0
1	64841953	16	0	0
1	64841959	16	0	0
1	64841962	16	0	0
1	64841970	16	0	0
1	64870977	11	0	0
1	64870983	20	0	0
1	64871004	20	0	0
1	64871021	20	0	0
1	64871035	17	0	0
1	64871050	19	0	0
1	64871092	20	0	0
1	64871113	11	0	0
1	64884700	19	0	0
1	64884778	17	6	35.2
1	64901694	10	10	100
1	64901712	19	19	100
1	64901806	19	0	0
1	64932736	11	0	0
1	64932747	16	0	0
1	64932756	16	0	0
1	64932766	16	0	0
1	64935368	13	13	100
1	64935442	11	10	90.9
1	64944245	14	14	100
1	64944270	14	14	100
1	64944302	14	14	100
1	64944309	14	14	100
1	64944342	14	13	92.8
1	64945005	26	26	100
1	64945021	26	25	96.1
1	64945076	24	14	58.3
1	64945103	21	15	71.4
1	64956579	16	16	100
1	64986897	13	13	100
1	64986903	13	13	100
1	64986924	13	13	100
1	64986998	12	12	100
1	65031832	23	0	0
1	65031848	23	0	0
1	65031863	20	0	0
1	65031886	20	0	0
1	65031890	20	0	0
1	65031960	23	0	0
1	65031966	23	0	0
1	65031973	23	0	0
1	65031988	14	0	0
1	65050634	10	0	0
1	65050639	17	0	0
1	65050650	17	0	0
1	65050666	17	0	0
1	65050679	17	1	5.8
1	65050683	17	0	0
1	65050699	17	0	0
1	65050708	15	2	13.3
1	65050735	17	1	5.8
1	65050758	17	1	5.8
1	65050768	17	0	0
1	65057523	11	11	100
1	65057602	15	14	93.3
1	65057628	15	14	93.3
1	65119670	12	12	100
1	65119681	12	12	100
1	65119701	12	12	100
1	65215768	17	16	94.1
1	65215786	17	17	100
1	65215790	10	10	100
1	65223216	11	11	100
1	65223295	18	17	94.4
1	65223301	18	18	100
1	65223317	18	17	94.4
1	65230359	23	21	91.3
1	65230376	23	22	95.6
1	65230407	17	15	88.2
1	65230413	18	17	94.4
1	65230425	23	23	100
1	65230441	23	23	100
1	65230453	23	22	95.6
1	65230461	23	22	95.6
1	65230497	14	13	92.8
1	65231351	12	12	100
1	65281462	11	11	100
1	65281525	20	20	100
1	65281530	20	19	95
1	65281576	10	10	100
1	65321733	10	10	100
1	65323121	11	11	100
1	65323138	11	9	81.8
1	65323150	11	6	54.5
1	65323559	18	11	61.1
1	65323602	18	16	88.8
1	65323611	15	15	100
1	65323729	20	16	80
1	65324531	17	14	82.3
1	65324548	17	13	76.4
1	65324560	17	10	58.8
1	65324652	11	8	72.7
1	65324659	11	9	81.8
1	65325106	85	76	89.4
1	65325118	185	165	89.1
1	65325147	184	120	65.2
1	65325163	185	173	93.5
1	65325170	185	169	91.3
1	65325174	184	182	98.9
1	65325204	185	170	91.8
1	65325211	185	160	86.4
1	65325224	123	102	82.9
1	65325235	16	16	100
1	65325246	16	11	68.7
1	65325271	16	11	68.7
1	65325481	19	16	84.2
1	65463338	14	0	0
1	65463344	14	0	0
1	65463351	14	0	0
1	65463366	13	0	0
1	65463381	14	0	0
1	65463387	14	0	0
1	65463395	14	0	0
1	65463402	14	0	0
1	65463418	14	0	0
1	65463435	14	0	0
1	65463465	17	0	0
1	65463471	17	0	0
1	65463477	17	0	0
1	65463488	17	0	0
1	65463516	17	0	0
1	65463522	16	0	0
1	65463742	15	0	0
1	65463746	15	0	0
1	65463755	15	0	0
1	65463759	15	0	0
1	65463768	15	0	0
1	65463780	14	0	0
1	65463787	14	0	0
1	65463791	15	0	0
1	65463803	15	0	0
1	65463810	15	0	0
1	65463820	15	0	0
1	65463830	17	0	0
1	65463840	15	0	0
1	65463844	15	0	0
1	65463871	15	0	0
1	65463884	15	0	0
1	65463894	15	0	0
1	65463968	14	0	0
1	65463988	15	0	0
1	65464024	15	0	0
1	65464828	16	0	0
1	65464874	26	0	0
1	65464883	26	0	0
1	65464889	26	0	0
1	65464893	24	0	0
1	65464897	13	0	0
1	65464900	13	0	0
1	65464907	13	0	0
1	65464914	13	0	0
1	65535462	14	1	7.1
1	65545146	10	10	100
1	65545172	10	10	100
1	65545207	10	10	100
1	65545273	10	10	100
1	65545305	10	10	100
1	65557182	14	13	92.8
1	65557208	14	14	100
1	65557307	10	10	100
1	65580986	19	19	100
1	65581092	15	15	100
1	65648731	14	0	0
1	65648740	19	0	0
1	65648750	19	0	0
1	65648762	19	0	0
1	65648769	19	0	0
1	65648772	19	0	0
1	65648784	19	0	0
1	65648796	12	0	0
1	65648803	11	0	0
1	65648807	11	0	0
1	65648815	11	0	0
1	65648818	11	0	0
1	65648823	11	0	0
1	65648826	11	0	0
1	65648829	11	0	0
1	65648973	14	0	0
1	65648979	14	0	0
1	65648986	14	0	0
1	65648997	14	0	0
1	65649016	20	0	0
1	65649026	23	1	4.3
1	65649029	23	1	4.3
1	65649032	23	1	4.3
1	65649049	23	0	0
1	65649111	13	0	0
1	65663531	13	13	100
1	65663639	14	14	100
1	65700179	10	0	0
1	65700199	10	0	0
1	65700205	10	0	0
1	65700209	12	0	0
1	65700232	17	0	0
1	65700235	17	0	0
1	65700254	17	0	0
1	65700272	17	0	0
1	65700301	17	0	0
1	65700327	17	0	0
1	65700335	17	0	0
1	65700338	17	0	0
1	65700364	17	0	0
1	65700368	21	0	0
1	65700373	26	0	0
1	65700401	26	0	0
1	65700405	26	0	0
1	65700412	26	0	0
1	65700419	26	0	0
1	65700431	17	0	0
1	65700756	10	0	0
1	65700763	10	0	0
1	65700766	10	0	0
1	65700775	10	0	0
1	65700781	10	0	0
1	65700785	10	0	0
1	65700794	10	0	0
1	65700804	10	0	0
1	65700807	10	0	0
1	65700836	10	0	0
1	65700843	10	0	0
1	65700847	10	0	0
1	65700861	10	0	0
1	65700868	10	0	0
1	65700875	10	0	0
1	65700880	10	0	0
1	65700893	10	0	0
1	65700898	10	0	0
1	65700977	12	0	0
1	65700994	12	0	0
1	65700997	12	0	0
1	65723409	10	8	80
1	65723551	10	6	60
1	65747153	16	14	87.5
1	65760611	12	9	75
1	65802046	11	0	0
1	65802050	11	0	0
1	65802055	11	0	0
1	65802059	11	0	0
1	65802066	11	0	0
1	65802104	17	0	0
1	65802126	21	0	0
1	65802129	21	0	0
1	65802141	20	0	0
1	65802145	20	0	0
1	65802154	20	0	0
1	65802160	20	0	0
1	65802170	19	0	0
1	65802184	17	0	0
1	65802272	15	0	0
1	65802279	31	0	0
1	65802282	31	0	0
1	65802286	31	0	0
1	65802299	31	0	0
1	65802309	31	0	0
1	65802313	31	0	0
1	65802319	31	0	0
1	65802326	31	1	3.2
1	65802350	31	0	0
1	65802356	16	0	0
1	65802761	13	0	0
1	65802769	13	0	0
1	65802780	13	0	0
1	65802786	13	0	0
1	65802797	13	0	0
1	65802800	13	0	0
1	65922503	25	0	0
1	65922514	25	0	0
1	65922527	25	0	0
1	65922535	25	0	0
1	65922563	25	0	0
1	65922578	25	0	0
1	65922598	16	0	0
1	65922633	17	0	0
1	65922642	18	0	0
1	65922665	18	0	0
1	65922675	18	0	0
1	65922678	18	0	0
1	65922689	18	0	0
1	65922717	18	0	0
1	65922736	18	0	0
1	65922741	14	0	0
1	65922750	22	0	0
1	65922783	22	0	0
1	65922801	22	0	0
1	65922849	10	0	0
1	65925415	11	11	100
1	65925421	13	13	100
1	65925525	12	12	100
1	65925533	12	12	100
1	65925543	12	12	100
1	65925557	12	12	100
1	66023224	18	18	100
1	66023235	18	18	100
1	66023249	18	18	100
1	66023252	17	17	100
1	66036751	13	13	100
1	66036768	19	17	89.4
1	66037514	22	0	0
1	66037587	22	0	0
1	66037590	22	0	0
1	66037602	22	0	0
1	66037617	22	1	4.5
1	66037623	14	0	0
1	66037645	14	0	0
1	66037648	14	0	0
1	66037654	14	0	0
1	66037659	14	0	0
1	66037722	14	0	0
1	66037727	13	0	0
1	66037910	17	0	0
1	66037949	23	0	0
1	66037977	21	0	0
1	66038054	23	0	0
1	66038067	23	0	0
1	66038079	23	0	0
1	66038090	23	0	0
1	66038097	23	0	0
1	66038316	21	1	4.7
1	66038321	17	0	0
1	66038332	17	0	0
1	66038338	17	0	0
1	66038347	17	0	0
1	66038359	17	0	0
1	66038362	17	0	0
1	66038406	17	0	0
1	66038434	17	0	0
1	66133146	12	12	100
1	66133176	16	16	100
1	66133196	16	15	93.7
1	66133277	16	12	75
1	66212185	12	0	0
1	66212207	12	0	0
1	66212209	12	0	0
1	66212256	12	0	0
1	66212268	12	0	0
1	66212272	12	0	0
1	66212278	12	0	0
1	66212283	12	0	0
1	66212304	12	0	0
1	66212315	12	0	0
1	66212320	12	0	0
1	66212678	10	0	0
1	66212690	10	0	0
1	66212710	10	0	0
1	66212718	10	0	0
1	66212732	19	0	0
1	66212735	27	0	0
1	66212743	27	0	0
1	66212747	27	0	0
1	66212765	27	0	0
1	66212771	27	0	0
1	66212774	27	0	0
1	66212789	27	0	0
1	66212793	15	0	0
1	66658487	11	0	0
1	66658490	18	0	0
1	66658503	18	0	0
1	66658507	18	0	0
1	66658514	18	0	0
1	66658519	18	0	0
1	66658532	18	0	0
1	66834552	16	0	0
1	66834561	23	0	0
1	66834565	23	0	0
1	66834586	23	0	0
1	66834603	23	0	0
1	66900063	11	10	90.9
1	66900086	11	5	45.4
1	66900107	11	6	54.5
1	66900114	11	8	72.7
1	66900127	11	3	27.2
1	66900164	21	7	33.3
1	66900196	21	0	0
1	66900204	21	1	4.7
1	66900210	14	0	0
1	66900329	10	0	0
1	66900335	22	0	0
1	66900351	22	0	0
1	66900364	22	0	0
1	66900379	22	0	0
1	66900384	22	0	0
1	66900389	22	0	0
1	66900406	22	0	0
1	66900431	21	0	0
1	66900442	11	0	0
1	66904114	11	11	100
1	66904144	11	11	100
1	66949811	16	15	93.7
1	66949847	16	16	100
1	66949856	16	16	100
1	66961176	13	12	92.3
1	66961185	13	13	100
1	66961200	13	12	92.3
1	66961217	13	12	92.3
1	66961227	13	13	100
1	66961594	12	11	91.6
1	66973167	11	11	100
1	66973175	11	11	100
1	66973314	11	11	100
1	67023510	13	13	100
1	67023513	17	17	100
1	67023538	17	16	94.1
1	67023614	17	15	88.2
1	67024075	10	9	90
1	67024083	10	9	90
1	67024091	10	9	90
1	67024152	10	9	90
1	67028236	15	1	6.6
1	67028245	15	3	20
1	67028253	15	2	13.3
1	67028258	15	1	6.6
1	67028274	15	1	6.6
1	67028280	15	0	0
1	67028426	17	3	17.6
1	67028454	17	0	0
1	67028459	17	0	0
1	67028464	17	0	0
1	67028481	17	0	0
1	67028491	17	0	0
1	67028518	15	0	0
1	67028551	15	0	0
1	67028569	15	0	0
1	67028582	15	0	0
1	67028587	15	0	0
1	67028679	14	1	7.1
1	67028703	15	1	6.6
1	67028748	23	0	0
1	67028798	19	2	10.5
1	67028808	19	1	5.2
1	67028836	19	2	10.5
1	67028895	19	10	52.6
1	67087642	10	10	100
1	67087651	10	10	100
1	67087679	10	9	90
1	67087685	10	10	100
1	67087688	10	10	100
1	67087742	10	9	90
1	67087756	10	10	100
1	67087759	10	10	100
1	67087765	10	10	100
1	67087813	11	10	90.9
1	67087840	19	19	100
1	67087890	18	18	100
1	67087912	19	18	94.7
1	67087934	11	11	100
1	67116611	18	12	66.6
1	67116638	18	9	50
1	67116643	18	10	55.5
1	67116649	18	3	16.6
1	67116652	18	11	61.1
1	67116662	18	8	44.4
1	67116678	18	11	61.1
1	67116693	18	10	55.5
1	67116696	18	13	72.2
1	67116701	18	6	33.3
1	67116708	11	2	18.1
1	67116739	17	2	11.7
1	67116742	17	5	29.4
1	67116762	17	4	23.5
1	67116769	17	3	17.6
1	67116777	17	8	47
1	67116793	17	0	0
1	67167651	10	10	100
1	67167757	15	14	93.3
1	67256105	10	0	0
1	67256110	14	0	0
1	67256126	14	0	0
1	67256130	14	0	0
1	67256141	14	1	7.1
1	67290564	10	0	0
1	67290612	19	0	0
1	67290623	19	0	0
1	67290636	14	0	0
1	67290761	16	0	0
1	67290764	16	0	0
1	67290772	16	0	0
1	67290776	16	0	0
1	67290779	16	0	0
1	67290782	16	0	0
1	67290799	16	0	0
1	67290805	16	0	0
1	67290808	16	0	0
1	67290812	16	0	0
1	67290816	16	0	0
1	67290819	16	0	0
1	67290834	16	0	0
1	67290837	16	0	0
1	67290845	16	0	0
1	67290855	16	0	0
1	67290861	13	0	0
1	67319508	13	12	92.3
1	67319511	17	17	100
1	67319543	17	16	94.1
1	67319579	17	16	94.1
1	67319597	17	15	88.2
1	67319646	15	13	86.6
1	67335979	13	13	100
1	67336087	13	13	100
1	67336116	13	13	100
1	67341968	16	16	100
1	67341987	17	17	100
1	67342001	17	15	88.2
1	67342024	17	16	94.1
1	67342069	10	9	90
1	67342371	13	13	100
1	67342451	14	14	100
1	67343119	10	9	90
1	67343139	15	15	100
1	67343156	15	15	100
1	67343170	15	14	93.3
1	67448390	12	0	0
1	67448396	12	0	0
1	67448405	12	0	0
1	67448412	12	0	0
1	67448418	12	0	0
1	67448439	12	0	0
1	67448445	12	0	0
1	67448497	12	0	0
1	67448503	12	0	0
1	67448513	12	0	0
1	67448526	12	0	0
1	67448563	17	0	0
1	67448582	27	1	3.7
1	67448589	27	0	0
1	67448619	27	1	3.7
1	67448625	27	1	3.7
1	67448637	27	1	3.7
1	67448653	29	1	3.4
1	67448656	18	1	5.5
1	67448695	18	1	5.5
1	67448702	18	1	5.5
1	67448712	18	1	5.5
1	67448776	18	1	5.5
1	67448810	18	1	5.5
1	67448841	18	1	5.5
1	67448844	16	1	6.2
1	67448884	11	0	0
1	67449041	11	0	0
1	67449068	13	1	7.6
1	67449085	12	0	0
1	67449163	12	0	0
1	67449201	12	0	0
1	67449209	12	0	0
1	67449215	12	0	0
1	67449225	12	0	0
1	67458641	11	0	0
1	67458651	15	0	0
1	67458656	15	0	0
1	67458660	15	0	0
1	67458665	15	0	0
1	67458669	15	0	0
1	67458674	15	0	0
1	67458681	15	0	0
1	67458705	15	0	0
1	67458714	22	0	0
1	67458720	22	0	0
1	67458729	22	0	0
1	67458734	22	0	0
1	67458738	22	0	0
1	67458751	22	0	0
1	67458755	22	0	0
1	67458763	14	0	0
1	67458791	13	0	0
1	67458803	14	0	0
1	67458809	14	0	0
1	67458818	14	0	0
1	67458835	14	0	0
1	67458839	14	0	0
1	67458854	14	0	0
1	67458858	14	0	0
1	67458866	14	0	0
1	67458870	11	0	0
1	67544665	12	0	0
1	67544671	12	0	0
1	67544677	12	0	0
1	67544689	12	0	0
1	67544705	12	0	0
1	67544714	12	0	0
1	67544721	12	0	0
1	67544729	12	0	0
1	67544741	25	0	0
1	67544746	23	0	0
1	67544751	23	0	0
1	67544755	23	0	0
1	67544759	23	0	0
1	67544764	23	0	0
1	67544788	23	0	0
1	67544794	23	0	0
1	67544804	23	0	0
1	67544807	23	0	0
1	67544812	23	0	0
1	67544818	23	0	0
1	67544821	23	0	0
1	67544867	16	0	0
1	67544883	16	0	0
1	67544890	16	0	0
1	67544901	16	0	0
1	67544925	16	0	0
1	67544931	13	0	0
1	67544956	14	0	0
1	67544961	14	0	0
1	67544965	14	0	0
1	67544969	14	0	0
1	67544976	14	0	0
1	67544980	14	0	0
1	67544997	11	0	0
1	67545020	14	0	0
1	67545023	14	0	0
1	67545041	14	0	0
1	67545044	14	0	0
1	67545050	14	0	0
1	67545053	14	0	0
1	67545056	14	0	0
1	67545124	25	0	0
1	67545134	25	0	0
1	67545170	17	0	0
1	67588752	12	0	0
1	67588761	16	0	0
1	67588775	16	0	0
1	67588778	16	0	0
1	67588796	16	0	0
1	67588812	16	0	0
1	67588825	16	0	0
1	67588833	15	0	0
1	67588849	16	0	0
1	67588859	15	0	0
1	67588881	14	0	0
1	67588884	14	0	0
1	67588887	14	0	0
1	67588894	14	0	0
1	67588899	14	0	0
1	67588908	14	0	0
1	67588912	14	0	0
1	67588927	14	0	0
1	67588948	13	0	0
1	67588955	13	0	0
1	67588959	13	0	0
1	67588963	13	0	0
1	67588978	13	0	0
1	67589016	18	0	0
1	67589023	20	0	0
1	67589027	20	0	0
1	67589030	20	0	0
1	67589042	20	0	0
1	67589063	20	0	0
1	67589074	20	0	0
1	67589086	10	0	0
1	67604322	10	10	100
1	67604335	10	10	100
1	67604486	10	9	90
1	67604494	10	9	90
1	67613373	15	0	0
1	67613393	23	0	0
1	67613409	23	0	0
1	67613420	23	0	0
1	67613435	23	0	0
1	67613446	23	0	0
1	67613450	23	0	0
1	67613457	23	0	0
1	67613463	27	0	0
1	67613466	31	0	0
1	67613480	31	0	0
1	67613490	31	0	0
1	67613518	31	0	0
1	67613541	14	0	0
1	67674397	10	10	100
1	67710394	13	13	100
1	67710397	13	13	100
1	67710400	13	13	100
1	67720786	10	0	0
1	67720791	14	0	0
1	67720809	14	0	0
1	67720838	14	0	0
1	67720843	14	0	0
1	67722234	14	0	0
1	67722249	14	0	0
1	67722253	14	0	0
1	67722265	14	0	0
1	67722275	13	0	0
1	67722289	13	0	0
1	67722292	13	0	0
1	67722309	13	0	0
1	67722323	13	0	0
1	67722330	13	0	0
1	67722337	13	0	0
1	67722348	13	0	0
1	67722361	13	0	0
1	67722371	13	0	0
1	67722378	13	0	0
1	67722387	13	0	0
1	67809629	13	13	100
1	67809729	13	13	100
1	67840187	13	13	100
1	67840332	13	13	100
1	67843159	11	0	0
1	67843169	24	1	4.1
1	67843187	24	1	4.1
1	67843203	24	1	4.1
1	67843212	24	1	4.1
1	67843219	24	1	4.1
1	67843222	24	1	4.1
1	67843238	24	3	12.5
1	67843244	24	1	4.1
1	67843256	24	1	4.1
1	67843263	24	1	4.1
1	67843275	24	1	4.1
1	67843282	18	3	16.6
1	67843291	12	3	25
1	67843294	12	3	25
1	67843300	12	3	25
1	67843303	12	3	25
1	67843310	12	3	25
1	67843313	12	3	25
1	67843320	12	4	33.3
1	67843332	12	3	25
1	67843415	12	4	33.3
1	67843421	12	4	33.3
1	67843426	12	4	33.3
1	67843447	12	3	25
1	67843462	12	3	25
1	67843468	12	8	66.6
1	67843623	11	8	72.7
1	67843631	11	8	72.7
1	67843655	11	10	90.9
1	67843681	11	9	81.8
1	67843729	11	9	81.8
1	67843780	14	14	100
1	67843788	23	19	82.6
