Chromosome	Position	Coverage	# methylated	% methylated
1	11084456	26	26	100
1	11084463	26	21	80.7
1	11084472	13	9	69.2
1	11093635	11	11	100
1	11107104	14	10	71.4
1	11269866	21	14	66.6
1	11269913	48	35	72.9
1	11269930	47	36	76.5
1	11269942	50	38	76
1	11269967	42	28	66.6
1	11269994	57	42	73.6
1	11270009	76	57	75
1	11270031	74	59	79.7
1	11270036	76	45	59.2
1	11270068	23	18	78.2
1	11270236	241	192	79.6
1	11270258	266	150	56.3
1	11270289	266	134	50.3
1	11270293	266	200	75.1
1	11270299	376	278	73.9
1	11270316	241	189	78.4
1	11270331	241	181	75.1
1	11270368	236	190	80.5
1	11270448	12	6	50
1	11270450	12	2	16.6
1	11270480	236	160	67.7
1	11270514	231	189	81.8
1	11270527	231	171	74
1	11270530	230	208	90.4
1	11270534	230	186	80.8
1	11270553	131	90	68.7
1	11271024	11	10	90.9
1	11271093	39	30	76.9
1	11271111	33	27	81.8
1	11271399	160	130	81.2
1	11271948	383	327	85.3
1	11272526	11	10	90.9
1	11272543	15	14	93.3
1	11272574	15	9	60
1	11272865	309	245	79.2
1	11272869	309	267	86.4
1	11272872	308	225	73
1	11272885	309	236	76.3
1	11272919	306	190	62
1	11273031	296	196	66.2
1	11273068	308	191	62
1	11273083	308	216	70.1
1	11273100	141	95	67.3
1	11273229	12	9	75
1	11273260	12	7	58.3
1	11273285	12	11	91.6
1	11273293	11	10	90.9
1	11273494	28	24	85.7
1	11273508	28	22	78.5
1	11273524	27	10	37
1	11273606	28	23	82.1
1	11273643	28	23	82.1
1	11273658	28	24	85.7
1	11273679	494	336	68
1	11273685	494	331	67
1	11273716	494	354	71.6
1	11273738	494	437	88.4
1	11273742	140	109	77.8
1	11273758	191	151	79
1	11273768	191	178	93.1
1	11273784	190	152	80
1	11273787	58	53	91.3
1	11273838	97	93	95.8
1	11273860	107	97	90.6
1	11273866	107	104	97.1
1	11273905	123	105	85.3
1	11273937	241	186	77.1
1	11273942	240	197	82
1	11273964	244	183	75
1	11273979	213	195	91.5
1	11274006	202	142	70.2
1	11274031	105	70	66.6
1	11274125	411	323	78.5
1	11274129	410	374	91.2
1	11274132	408	327	80.1
1	11274145	410	349	85.1
1	11274179	395	278	70.3
1	11274291	399	307	76.9
1	11274328	408	305	74.7
1	11274343	410	324	79
1	11274364	292	180	61.6
1	11274370	293	184	62.7
1	11274401	289	177	61.2
1	11274423	254	227	89.3
1	11274427	188	154	81.9
1	11274443	41	36	87.8
1	11274453	40	38	95
1	11274469	40	33	82.5
1	11274520	70	45	64.2
1	11274523	62	55	88.7
1	11274545	17	9	52.9
1	11274552	21	13	61.9
1	11274590	34	21	61.7
1	11274622	319	266	83.3
1	11274627	316	263	83.2
1	11274649	320	240	75
1	11274664	314	270	85.9
1	11274691	321	231	71.9
1	11274716	296	231	78
1	11658417	14	13	92.8
1	11658574	14	10	71.4
1	12157223	13	11	84.6
1	12157246	13	12	92.3
1	12157383	13	10	76.9
1	12157405	13	11	84.6
1	12157418	13	13	100
1	12157441	29	27	93.1
1	12157552	21	18	85.7
1	12168076	15	13	86.6
1	12168131	27	22	81.4
1	12168162	12	12	100
1	12437650	13	9	69.2
1	12437804	18	18	100
1	12553752	12	11	91.6
1	12553852	27	24	88.8
1	12553881	16	16	100
1	12597776	14	12	85.7
1	12597789	14	12	85.7
1	12597796	14	11	78.5
1	12597827	11	10	90.9
1	12640639	10	10	100
1	12640642	10	10	100
1	12640650	10	10	100
1	12640658	10	9	90
1	12640673	10	10	100
1	12640760	10	8	80
1	12640778	10	7	70
1	12640819	10	9	90
1	12819189	11	10	90.9
1	12819192	27	22	81.4
1	12819206	27	23	85.1
1	12819293	27	20	74
1	12819338	21	19	90.4
1	12819349	21	18	85.7
1	12819380	21	18	85.7
1	12819418	20	18	90
1	12819479	21	19	90.4
1	12819482	21	19	90.4
1	12819521	11	9	81.8
1	12879778	11	11	100
1	12879797	11	9	81.8
1	12879858	11	8	72.7
1	12879914	11	9	81.8
1	12879921	11	10	90.9
1	13057253	14	14	100
1	13057345	16	15	93.7
1	13057734	10	9	90
1	13057740	10	9	90
1	13057750	10	7	70
1	13057763	10	7	70
1	13073003	17	15	88.2
1	13073140	11	9	81.8
1	13101567	15	13	86.6
1	13395050	13	11	84.6
1	13395187	20	15	75
1	13546710	14	8	57.1
1	13546913	10	10	100
1	13546920	56	45	80.3
1	13546932	64	59	92.1
1	13546940	64	50	78.1
1	13546961	64	49	76.5
1	13546978	62	54	87
1	13546985	57	55	96.4
1	13546989	54	53	98.1
1	13547019	64	55	85.9
1	13547026	64	53	82.8
1	13547039	26	23	88.4
1	13547050	10	10	100
1	13547061	10	6	60
1	13547086	10	6	60
1	13547805	89	0	0
1	13547832	106	69	65
1	13547863	105	53	50.4
1	13548041	106	74	69.8
1	13548066	106	72	67.9
1	13548077	106	87	82
1	13548088	96	88	91.6
1	13548108	16	14	87.5
1	13548139	12	5	41.6
1	13548143	17	16	94.1
1	13548150	17	16	94.1
1	13548154	17	14	82.3
1	13548170	17	12	70.5
1	13548199	17	17	100
1	13548212	13	12	92.3
1	13548248	425	380	89.4
1	13548258	425	395	92.9
1	13548263	410	309	75.3
1	13548277	425	367	86.3
1	13548285	425	304	71.5
1	13548297	425	276	64.9
1	13548300	425	313	73.6
1	13548308	487	455	93.4
1	13548326	69	46	66.6
1	13548338	81	54	66.6
1	13548369	81	60	74
1	13548381	81	65	80.2
1	13548422	16	3	18.7
1	13548432	13	11	84.6
1	13548479	11	8	72.7
1	13548522	11	6	54.5
1	13549442	19	14	73.6
1	13549455	67	60	89.5
1	13549462	68	62	91.1
1	13549492	61	56	91.8
1	13549496	63	56	88.8
1	13549503	67	60	89.5
1	13549520	69	52	75.3
1	13549541	68	56	82.3
1	13549549	69	66	95.6
1	13549561	64	55	85.9
1	13549568	11	11	100
1	13549680	57	50	87.7
1	13549688	97	89	91.7
1	13549719	97	59	60.8
1	13549771	58	34	58.6
1	13549793	21	21	100
1	13551059	11	10	90.9
1	13551063	10	9	90
1	13551070	10	10	100
1	13551074	10	7	70
1	13551090	10	7	70
1	13551119	10	10	100
1	13552146	16	15	93.7
1	13552150	16	14	87.5
1	13552157	16	16	100
1	13552161	16	15	93.7
1	13552177	16	12	75
1	13552206	16	16	100
1	13552337	85	76	89.4
1	13552345	321	272	84.7
1	13552376	302	195	64.5
1	13552388	330	281	85.1
1	13552428	287	264	91.9
1	13552438	54	45	83.3
1	13552461	12	12	100
1	13552684	19	14	73.6
1	13552691	20	16	80
1	13552715	36	32	88.8
1	13552783	36	23	63.8
1	13552795	36	27	75
1	13552812	36	21	58.3
1	13552818	11	10	90.9
1	13657457	14	13	92.8
1	13657485	14	11	78.5
1	13965296	12	11	91.6
1	13965326	24	22	91.6
1	13965333	24	23	95.8
1	13965356	24	20	83.3
1	13965398	20	14	70
1	13965478	12	11	91.6
1	13967401	10	9	90
1	13967422	19	18	94.7
1	13967427	19	17	89.4
1	13967478	19	17	89.4
1	14212563	15	15	100
1	14212572	15	15	100
1	14212577	15	15	100
1	14212609	15	13	86.6
1	14212641	15	12	80
1	14299548	10	8	80
1	14452294	13	11	84.6
1	14452420	13	10	76.9
1	14452425	13	11	84.6
1	14482858	10	7	70
1	14509967	13	11	84.6
1	14751944	11	9	81.8
1	14960955	16	16	100
1	14960962	18	18	100
1	14961004	18	16	88.8
1	15091448	18	15	83.3
1	15091475	30	27	90
1	15091504	30	25	83.3
1	15091546	30	26	86.6
1	15091559	16	13	81.2
1	15182194	17	17	100
1	15364182	11	0	0
1	15364198	17	0	0
1	15364206	17	0	0
1	15364210	17	1	5.8
1	15364225	17	0	0
1	15364228	17	0	0
1	15364231	17	0	0
1	15364236	16	0	0
1	15364251	16	1	6.2
1	15364255	16	1	6.2
1	15364262	16	0	0
1	15364296	16	2	12.5
1	15364306	16	0	0
1	15364321	16	1	6.2
1	15364324	16	0	0
1	15364327	16	1	6.2
1	15364330	16	1	6.2
1	15364351	16	0	0
1	15364355	16	1	6.2
1	15364358	16	0	0
1	15364363	16	0	0
1	15364494	19	0	0
1	15364503	23	0	0
1	15364519	23	0	0
1	15364523	23	0	0
1	15364529	23	0	0
1	15364535	23	0	0
1	15364541	23	0	0
1	15364549	23	1	4.3
1	15364557	11	0	0
1	15366333	12	2	16.6
1	15366337	24	8	33.3
1	15366348	24	6	25
1	15366367	24	2	8.3
1	15366383	24	10	41.6
1	15366397	24	2	8.3
1	15366408	24	2	8.3
1	15366412	13	1	7.6
1	15426375	10	7	70
1	15426579	12	0	0
1	15456349	12	12	100
1	15624580	10	10	100
1	15624794	12	10	83.3
1	15624804	10	10	100
1	15624808	13	11	84.6
1	15624823	13	10	76.9
1	15624829	13	12	92.3
1	15624837	13	13	100
1	15624844	13	12	92.3
1	15624872	13	12	92.3
1	15624876	13	13	100
1	15890078	11	10	90.9
1	15890154	11	10	90.9
1	15969291	12	11	91.6
1	15983893	13	0	0
1	16193954	16	16	100
1	16193961	28	27	96.4
1	16193993	28	22	78.5
1	16194086	12	11	91.6
1	16242706	16	15	93.7
1	16242736	33	26	78.7
1	16242788	19	15	78.9
1	16242851	17	17	100
1	16242863	17	15	88.2
1	16242882	17	14	82.3
1	16242889	17	16	94.1
1	16242917	14	13	92.8
1	16243385	10	10	100
1	16243482	10	7	70
1	16372459	13	13	100
1	16372471	18	18	100
1	16372491	18	17	94.4
1	16372524	18	17	94.4
1	16372527	18	16	88.8
1	16372530	18	17	94.4
1	16372536	18	16	88.8
1	16388717	14	14	100
1	16388808	13	13	100
1	16596025	15	13	86.6
1	16596115	21	18	85.7
1	16717730	11	10	90.9
1	16722271	18	18	100
1	16722285	18	18	100
1	16722306	18	17	94.4
1	16722344	18	13	72.2
1	16722399	21	17	80.9
1	16722410	16	11	68.7
1	16722423	16	12	75
1	16722460	16	13	81.2
1	16843354	23	20	86.9
1	16843488	19	16	84.2
1	17041586	19	11	57.8
1	17041653	10	8	80
1	17286442	12	11	91.6
1	17286452	12	9	75
1	17286458	12	10	83.3
1	17286465	12	10	83.3
1	17482011	16	16	100
1	17482111	20	13	65
1	17482132	20	18	90
1	17655164	10	10	100
1	17716433	17	13	76.4
1	17716466	22	17	77.2
1	17716504	22	20	90.9
1	17732872	11	9	81.8
1	17940560	12	12	100
1	17940612	22	16	72.7
1	17940629	10	9	90
1	18232003	12	1	8.3
1	18232008	12	1	8.3
1	18232144	12	0	0
1	18232147	12	0	0
1	18232569	14	1	7.1
1	18232586	24	0	0
1	18232590	24	0	0
1	18232629	24	0	0
1	18232639	23	1	4.3
1	18232643	24	0	0
1	18232652	24	0	0
1	18232668	11	0	0
1	18232716	13	0	0
1	18232729	13	0	0
1	18232735	13	0	0
1	18232745	13	0	0
1	18232750	13	0	0
1	18232763	13	0	0
1	18232771	13	0	0
1	18232781	13	1	7.6
1	18232786	13	0	0
1	18232791	13	1	7.6
1	18232803	13	1	7.6
1	18232810	13	0	0
1	18232827	13	0	0
1	18232839	14	0	0
1	18232871	19	0	0
1	18232889	19	1	5.2
1	18232896	19	1	5.2
1	18232903	12	0	0
1	18232979	14	1	7.1
1	18232989	19	3	15.7
1	18232993	19	1	5.2
1	18233001	19	2	10.5
1	18233007	19	1	5.2
1	18233037	19	1	5.2
1	18233043	19	1	5.2
1	18233074	11	0	0
1	18233084	18	1	5.5
1	18233089	18	0	0
1	18233110	18	0	0
1	18233124	18	0	0
1	18233138	12	0	0
1	18265537	14	12	85.7
1	18265592	14	13	92.8
1	18265629	14	13	92.8
1	18274333	11	10	90.9
1	18274471	10	9	90
1	18321241	13	11	84.6
1	18321284	23	20	86.9
1	18321385	10	10	100
1	18339876	14	13	92.8
1	18339976	13	12	92.3
1	18339983	13	7	53.8
1	18340015	14	12	85.7
1	18340027	14	13	92.8
1	18423647	12	11	91.6
1	18423702	21	21	100
1	18423761	21	18	85.7
1	18617177	13	12	92.3
1	18719039	18	0	0
1	18719045	18	1	5.5
1	18719058	18	0	0
1	18719079	18	0	0
1	18719142	18	0	0
1	18719179	18	0	0
1	18719186	19	0	0
1	18719209	20	0	0
1	18719225	20	0	0
1	18719233	20	0	0
1	18719255	20	0	0
1	18719269	20	0	0
1	18719284	20	0	0
1	18719294	20	0	0
1	18719301	20	0	0
1	18719310	20	0	0
1	18719313	24	1	4.1
1	18719335	24	0	0
1	18719356	23	0	0
1	18719379	24	0	0
1	18719389	24	0	0
1	18719411	24	0	0
1	18719415	24	0	0
1	18719427	22	0	0
1	18719439	22	0	0
1	18719459	22	0	0
1	18719464	22	0	0
1	18719470	22	0	0
1	18719475	22	0	0
1	18719478	22	0	0
1	18719488	10	0	0
1	18719514	10	0	0
1	18719518	18	0	0
1	18719522	18	0	0
1	18719540	18	0	0
1	18719553	18	0	0
1	18719572	18	0	0
1	18719618	10	0	0
1	18719625	11	0	0
1	18719642	11	0	0
1	18719648	11	0	0
1	18720082	15	0	0
1	18720088	15	1	6.6
1	18720093	15	0	0
1	18720098	15	0	0
1	18720106	15	0	0
1	18720113	15	0	0
1	18720121	15	0	0
1	18720125	15	0	0
1	18720132	15	0	0
1	18720138	14	0	0
1	18720143	14	0	0
1	18720173	14	0	0
1	18720189	14	0	0
1	18720267	13	0	0
1	18720275	13	0	0
1	18720279	13	0	0
1	18720284	13	0	0
1	18720288	13	0	0
1	18720305	14	0	0
1	18761727	17	15	88.2
1	18761732	23	23	100
1	18761827	23	23	100
1	18761832	23	21	91.3
1	18830265	13	13	100
1	18830405	18	18	100
1	18909082	18	3	16.6
1	18909091	18	3	16.6
1	18909096	18	0	0
1	18909176	18	0	0
1	18909184	19	0	0
1	18909195	19	2	10.5
1	18909207	19	0	0
1	18909215	19	0	0
1	18909223	19	2	10.5
1	18909249	22	0	0
1	18909269	20	0	0
1	18909287	20	0	0
1	18909304	20	0	0
1	18909317	20	1	5
1	18909332	19	1	5.2
1	18909335	19	0	0
1	18909339	19	0	0
1	18909344	19	0	0
1	18909360	14	0	0
1	18909366	29	0	0
1	18909372	30	0	0
1	18909377	30	0	0
1	18909385	30	0	0
1	18909410	30	1	3.3
1	18909427	30	0	0
1	18909430	29	0	0
1	18909445	15	0	0
1	18909655	12	0	0
1	18909665	20	0	0
1	18909674	20	0	0
1	18909693	20	0	0
1	18909699	20	0	0
1	18909702	20	0	0
1	18909705	20	0	0
1	18909732	20	0	0
1	18909741	20	0	0
1	18909756	20	0	0
1	18909772	18	0	0
1	18909776	21	0	0
1	18909790	21	0	0
1	18909793	21	0	0
1	18909801	21	0	0
1	18909807	21	0	0
1	18909816	21	0	0
1	18909827	21	0	0
1	18909859	21	0	0
1	18909870	22	0	0
1	18909873	18	0	0
1	18909903	17	0	0
1	18909910	17	0	0
1	18909920	17	0	0
1	18909940	14	0	0
1	18909987	18	0	0
1	18909999	18	0	0
1	18910003	18	0	0
1	18910012	18	0	0
1	18910025	18	0	0
1	18910033	18	0	0
1	18910058	20	0	0
1	18910071	17	0	0
1	18910087	17	1	5.8
1	18910103	17	0	0
1	18910111	17	0	0
1	18910149	13	0	0
1	18910152	13	0	0
1	18910161	13	0	0
1	18910171	13	0	0
1	18910189	12	0	0
1	18910196	12	0	0
1	18910283	13	0	0
1	18910305	13	0	0
1	18910321	13	0	0
1	18910373	15	0	0
1	18910376	14	0	0
1	18910394	14	0	0
1	18910408	14	0	0
1	18910418	14	0	0
1	18910421	14	0	0
1	18910434	15	0	0
1	18910448	14	0	0
1	18910455	15	0	0
1	18910492	28	0	0
1	18910516	27	0	0
1	18910522	27	0	0
1	18910527	27	0	0
1	18910534	27	0	0
1	18910605	27	0	0
1	18910610	27	0	0
1	18910613	27	0	0
1	18910616	22	0	0
1	18910623	29	0	0
1	18910662	29	0	0
1	18910673	29	0	0
1	18910680	14	0	0
1	18955228	14	2	14.2
1	18955254	35	20	57.1
1	18955301	35	30	85.7
1	18955317	21	20	95.2
1	18968990	19	18	94.7
1	18969007	19	19	100
1	18969059	13	11	84.6
1	18989743	14	13	92.8
1	18989854	18	18	100
1	18992891	15	0	0
1	18992918	19	0	0
1	18992925	19	0	0
1	18992936	19	0	0
1	18992939	19	0	0
1	18992949	19	0	0
1	18992953	19	0	0
1	18993057	19	0	0
1	18993076	19	0	0
1	18993088	19	0	0
1	18993095	19	0	0
1	18993102	19	0	0
1	18993125	19	0	0
1	18993132	19	0	0
1	18993135	19	0	0
1	18993142	19	0	0
1	18993148	19	0	0
1	18993151	20	0	0
1	18993199	19	0	0
1	18993207	20	0	0
1	18993220	20	0	0
1	18993224	20	0	0
1	18993239	20	0	0
1	18993250	19	0	0
1	18993263	19	0	0
1	18993272	20	0	0
1	18993281	20	0	0
1	18993289	20	1	5
1	18993306	20	0	0
1	18993328	20	0	0
1	18993388	24	0	0
1	18993396	24	0	0
1	18993406	24	1	4.1
1	18993417	24	0	0
1	18993420	24	0	0
1	18993424	24	0	0
1	18993431	24	0	0
1	18993439	15	0	0
1	18993568	19	0	0
1	18993587	36	0	0
1	18993596	36	0	0
1	18993624	36	1	2.7
1	18993634	17	1	5.8
1	19069949	15	15	100
1	19130180	11	9	81.8
1	19130277	22	22	100
1	19130291	11	11	100
1	19142836	12	7	58.3
1	19142842	12	0	0
1	19142874	12	4	33.3
1	19214246	16	16	100
1	19240993	23	22	95.6
1	19240999	23	23	100
1	19241002	23	23	100
1	19241034	14	13	92.8
1	19303050	19	19	100
1	19303079	19	18	94.7
1	19303134	19	19	100
1	19303154	19	19	100
1	19303167	19	19	100
1	19303197	11	11	100
1	19327191	17	16	94.1
1	19327348	12	12	100
1	19443520	15	13	86.6
1	19629991	11	9	81.8
1	19630089	11	10	90.9
1	19630104	11	10	90.9
1	19630123	11	11	100
1	19630127	11	10	90.9
1	19630164	15	14	93.3
1	19630175	15	14	93.3
1	19630286	12	12	100
1	19807998	13	13	100
1	19843671	19	18	94.7
1	19843722	27	23	85.1
1	19941953	10	10	100
1	19941958	10	10	100
1	19947648	13	13	100
1	20019886	16	14	87.5
1	20019892	16	16	100
1	20019902	16	16	100
1	20019915	16	15	93.7
1	20019922	16	16	100
1	20088544	15	15	100
1	20092555	13	13	100
1	20185670	14	14	100
1	20185702	14	11	78.5
1	20306780	11	4	36.3
1	20306978	10	4	40
1	20330144	18	18	100
1	20330246	31	31	100
1	20330285	23	22	95.6
1	20330318	13	1	7.6
1	20382346	21	20	95.2
1	20382422	21	18	85.7
1	20382433	21	9	42.8
1	20382450	17	15	88.2
1	20382470	12	12	100
1	20382477	11	10	90.9
1	20382485	10	10	100
1	20382493	10	10	100
1	20382502	10	10	100
1	20382595	11	9	81.8
1	20382613	11	11	100
1	20417217	12	12	100
1	20417237	12	12	100
1	20417247	12	10	83.3
1	20417253	12	11	91.6
1	20453975	23	23	100
1	20453988	15	15	100
1	20525746	12	11	91.6
1	20525872	13	13	100
1	20718174	14	13	92.8
1	20718265	14	14	100
1	20718277	14	14	100
1	20718312	11	11	100
1	20870845	14	0	0
1	20870926	14	0	0
1	20871120	16	0	0
1	20871130	30	0	0
1	20871135	30	0	0
1	20871146	30	0	0
1	20871156	30	0	0
1	20871163	30	0	0
1	20871166	30	0	0
1	20871169	29	0	0
1	20871187	30	0	0
1	20871198	14	0	0
1	20871260	15	0	0
1	20871279	24	0	0
1	20871282	24	0	0
1	20871299	24	0	0
1	20871311	24	0	0
1	20871324	24	0	0
1	20871327	24	0	0
1	20871333	13	0	0
1	20871347	18	0	0
1	20871355	17	0	0
1	20871373	18	0	0
1	20871381	18	0	0
1	20871395	18	0	0
1	20871398	18	0	0
1	20871404	18	0	0
1	20871409	13	0	0
1	20872222	12	0	0
1	20872245	12	0	0
1	20872252	12	0	0
1	20872260	12	0	0
1	20872267	11	0	0
1	20872273	12	0	0
1	20872345	28	0	0
1	20872351	28	0	0
1	20872359	28	0	0
1	20872369	28	0	0
1	20872374	28	0	0
1	20872382	27	0	0
1	20872390	28	0	0
1	20872412	20	0	0
1	20993894	19	19	100
1	20994037	11	10	90.9
1	20994268	15	15	100
1	21094619	10	9	90
1	21094706	15	15	100
1	21094728	15	14	93.3
1	21094731	16	15	93.7
1	21094742	16	16	100
1	21094775	16	15	93.7
1	21094778	13	12	92.3
1	21094781	11	11	100
1	21094794	10	9	90
1	21094987	11	10	90.9
1	21130165	10	10	100
1	21130322	15	13	86.6
1	21199005	14	14	100
1	21199041	15	13	86.6
1	21239986	12	0	0
1	21240023	12	0	0
1	21240116	12	0	0
1	21240140	12	0	0
1	21299444	14	14	100
1	21299454	14	14	100
1	21299467	14	13	92.8
1	21299474	14	13	92.8
1	21384450	22	0	0
1	21384552	13	13	100
1	21410937	17	16	94.1
1	21469321	13	13	100
1	21469342	13	13	100
1	21469445	13	12	92.3
1	21503613	29	16	55.1
1	21503622	29	23	79.3
1	21503626	19	13	68.4
1	21597070	12	0	0
1	21597073	22	0	0
1	21597085	22	0	0
1	21597103	22	0	0
1	21597134	22	0	0
1	21597169	22	0	0
1	21597181	22	0	0
1	21597217	22	0	0
1	21597221	22	0	0
1	21597236	10	0	0
1	21597647	10	0	0
1	21597661	10	0	0
1	21597666	10	0	0
1	21597744	10	0	0
1	21597751	19	0	0
1	21597755	19	1	5.2
1	21597776	19	0	0
1	21597786	19	0	0
1	21597795	19	0	0
1	21598084	11	0	0
1	21598090	11	0	0
1	21598094	11	0	0
1	21598102	11	0	0
1	21598106	11	0	0
1	21598114	11	0	0
1	21598119	11	0	0
1	21598123	11	0	0
1	21598128	11	0	0
1	21598317	11	0	0
1	21598324	11	0	0
1	21598329	11	0	0
1	21598338	11	0	0
1	21598344	11	0	0
1	21598356	11	0	0
1	21598363	11	0	0
1	21598366	11	0	0
1	21598371	11	0	0
1	21598374	10	0	0
1	21598383	11	0	0
1	21598390	10	0	0
1	21598395	10	0	0
1	21598398	10	0	0
1	21598404	10	0	0
1	21598408	10	0	0
1	21598414	11	0	0
1	21598417	11	0	0
1	21598428	11	0	0
1	21598431	11	0	0
1	21598441	11	0	0
1	21598821	12	0	0
1	21598832	27	0	0
1	21598839	27	0	0
1	21598855	27	0	0
1	21598879	27	0	0
1	21598885	23	0	0
1	21598901	27	0	0
1	21598927	15	0	0
1	21598964	15	0	0
1	21599054	11	0	0
1	21604138	15	3	20
1	21604213	30	10	33.3
1	21604233	15	2	13.3
1	21679167	14	14	100
1	21732969	11	10	90.9
1	21735631	12	10	83.3
1	21784883	11	7	63.6
1	21784906	11	11	100
1	21784981	11	11	100
1	21784983	11	6	54.5
1	21785004	14	8	57.1
1	21785011	12	12	100
1	21785069	12	12	100
1	21821144	13	13	100
1	21821298	10	10	100
1	21930049	15	14	93.3
1	21930060	27	27	100
1	21930066	27	27	100
1	21930076	27	26	96.2
1	21930102	27	27	100
1	21930111	27	27	100
1	21930157	12	12	100
1	21931814	91	87	95.6
1	21931866	91	46	50.5
1	21931897	91	70	76.9
1	21932024	90	83	92.2
1	21932036	135	117	86.6
1	21932044	135	106	78.5
1	21932065	134	105	78.3
1	21932082	134	117	87.3
1	21932089	133	120	90.2
1	21932093	132	124	93.9
1	21932123	134	117	87.3
1	21932130	134	120	89.5
1	21932143	48	40	83.3
1	22014816	11	11	100
1	22014822	11	11	100
1	22014852	11	10	90.9
1	22014859	11	11	100
1	22014882	10	10	100
1	22014908	10	10	100
1	22014913	10	9	90
1	22248017	19	19	100
1	22248072	11	11	100
1	22290217	12	0	0
1	22290222	23	0	0
1	22290246	23	0	0
1	22290252	23	0	0
1	22290268	23	0	0
1	22290274	23	0	0
1	22290280	23	0	0
1	22290285	23	0	0
1	22290294	23	0	0
1	22290336	23	0	0
1	22290340	11	0	0
1	22412156	15	15	100
1	22412208	26	26	100
1	22412221	26	25	96.1
1	22412244	18	18	100
1	22412271	22	22	100
1	22412298	22	21	95.4
1	22412324	22	22	100
1	22412341	15	15	100
1	22412714	10	1	10
1	22412722	13	0	0
1	22412727	13	1	7.6
1	22412761	13	0	0
1	22412766	13	0	0
1	22412774	13	0	0
1	22412787	12	0	0
1	22412791	10	0	0
1	22412793	12	0	0
1	22412827	13	0	0
1	22412837	13	0	0
1	22412840	13	0	0
1	22412843	13	1	7.6
1	22412850	13	0	0
1	22412862	10	0	0
1	22412898	16	0	0
1	22412901	16	0	0
1	22412920	15	0	0
1	22412926	16	0	0
1	22412935	23	0	0
1	22412939	17	0	0
1	22412944	17	0	0
1	22412951	17	0	0
1	22412976	14	1	7.1
1	22412982	15	0	0
1	22412995	17	0	0
1	22473984	16	1	6.2
1	22474025	25	1	4
1	22474056	25	1	4
1	22474079	10	0	0
1	22673941	17	0	0
1	22673975	17	0	0
1	22673991	15	0	0
1	22876509	16	14	87.5
1	22876541	30	26	86.6
1	22876572	30	27	90
1	22876630	14	13	92.8
1	23035699	10	10	100
1	23221742	13	10	76.9
1	23502154	13	10	76.9
1	23612027	17	15	88.2
1	23618329	15	14	93.3
1	23618340	32	31	96.8
1	23618432	18	16	88.8
1	23852132	11	10	90.9
1	23852232	14	12	85.7
1	23869815	14	14	100
1	23869837	17	14	82.3
1	23869867	17	15	88.2
1	23869973	17	17	100
1	23925918	16	0	0
1	23925924	16	0	0
1	23925952	16	0	0
1	23926314	13	0	0
1	23926333	22	0	0
1	23926380	22	1	4.5
1	23926391	21	0	0
1	23926699	12	0	0
1	23926703	13	0	0
1	23926708	13	0	0
1	23926719	13	0	0
1	23926744	13	0	0
1	23926749	13	0	0
1	23926766	13	0	0
1	23926771	13	0	0
1	23926774	13	0	0
1	23995743	16	15	93.7
1	23995750	24	23	95.8
1	23995760	24	23	95.8
1	23995782	24	22	91.6
1	24223236	17	16	94.1
1	24223273	26	24	92.3
1	24223301	26	25	96.1
1	24223310	26	26	100
1	24230101	16	14	87.5
1	24537974	17	17	100
1	24537977	17	17	100
1	24538146	10	8	80
1	24608809	14	13	92.8
1	24627659	15	14	93.3
1	24627672	15	12	80
1	24627681	22	21	95.4
1	24627691	23	15	65.2
1	24627761	17	16	94.1
1	24627773	12	9	75
1	24627825	12	11	91.6
1	24627873	12	10	83.3
1	24627890	12	11	91.6
1	24745380	22	21	95.4
1	24745383	22	20	90.9
1	24745440	22	19	86.3
1	24745450	22	10	45.4
1	24745460	22	21	95.4
1	24745466	22	20	90.9
1	24745482	15	12	80
1	24749949	13	8	61.5
1	24749998	20	14	70
1	24750017	20	18	90
1	24750023	20	19	95
1	24750039	20	18	90
1	24750046	20	19	95
1	24750064	20	20	100
1	24757149	21	17	80.9
1	24757203	12	9	75
1	24759726	10	8	80
1	24759743	29	25	86.2
1	24759770	29	25	86.2
1	24759820	28	27	96.4
1	24759832	29	26	89.6
1	24759872	19	18	94.7
1	24937097	15	11	73.3
1	24937134	18	15	83.3
1	24937147	18	16	88.8
1	24937155	18	18	100
1	24937161	18	15	83.3
1	24984142	12	11	91.6
1	24984166	25	25	100
1	24984174	25	24	96
1	24984180	25	22	88
1	24984210	25	23	92
1	24984241	13	10	76.9
1	25044987	14	12	85.7
1	25045054	22	18	81.8
1	25045084	18	15	83.3
1	25045160	26	25	96.1
1	25045189	16	16	100
1	25055430	11	7	63.6
1	25192586	14	14	100
1	25192616	15	15	100
1	25192636	15	14	93.3
1	25192660	15	13	86.6
1	25219214	13	12	92.3
1	25219244	22	19	86.3
1	25316436	12	7	58.3
1	25316453	21	19	90.4
1	25316472	21	18	85.7
1	25316476	21	20	95.2
1	25316490	21	7	33.3
1	25316503	21	21	100
1	25355693	14	10	71.4
1	25355713	14	11	78.5
1	25355723	14	12	85.7
1	25355729	14	12	85.7
1	25377319	11	11	100
1	25416123	10	5	50
1	25443056	17	16	94.1
1	25443193	27	23	85.1
1	25443210	10	7	70
1	25502410	10	9	90
1	25549455	29	25	86.2
1	25549487	38	33	86.8
1	25549515	38	36	94.7
1	25549521	38	32	84.2
1	25549533	38	37	97.3
