Chromosome	Position	Coverage	# methylated	% methylated
1	5268421	22	7	31.8
1	5268431	22	11	50
1	5268461	52	13	25
1	5268468	151	41	27.1
1	5268480	210	61	29
1	5268509	210	23	10.9
1	5268526	210	35	16.6
1	5268537	204	33	16.1
1	5268568	209	36	17.2
1	5268575	206	47	22.8
1	5268588	100	29	29
1	5269083	336	76	22.6
1	5269162	452	10	2.2
1	5269214	171	23	13.4
1	5269225	171	27	15.7
1	5269250	171	6	3.5
1	5269290	103	24	23.3
1	5269320	107	20	18.6
1	5269381	12	5	41.6
1	5269459	74	9	12.1
1	5269490	52	8	15.3
1	5270276	11	2	18.1
1	5270319	143	9	6.2
1	5270328	143	3	2
1	5270372	49	7	14.2
1	5270457	443	23	5.1
1	5270479	34	8	23.5
1	5270486	102	13	12.7
1	5270706	211	0	0
1	5270803	100	29	29
1	5271598	10	1	10
1	5271603	11	1	9
1	5271620	11	0	0
1	5271632	11	0	0
1	5271967	20	5	25
1	5271989	31	6	19.3
1	5272032	38	5	13.1
1	5272041	38	2	5.2
1	5272072	37	12	32.4
1	5272081	23	11	47.8
1	5272199	122	28	22.9
1	5272211	123	37	30
1	5272240	123	16	13
1	5272257	125	32	25.6
1	5272264	125	62	49.6
1	5272268	124	40	32.2
1	5272299	126	23	18.2
1	5272306	126	38	30.1
1	5272571	22	5	22.7
1	5272593	25	1	4
1	5272600	28	1	3.5
1	5272612	28	7	25
1	5272641	22	3	13.6
1	5272659	22	5	22.7
1	5272666	31	16	51.6
1	5272670	33	6	18.1
1	5272708	38	10	26.3
1	5272721	22	8	36.3
1	5272732	56	10	17.8
1	5272743	56	13	23.2
1	5272768	56	5	8.9
1	5272977	62	9	14.5
1	5273007	44	2	4.5
1	5273019	18	1	5.5
1	5273038	18	0	0
1	5273043	18	1	5.5
1	5273069	18	2	11.1
1	5273113	17	2	11.7
1	5273125	21	2	9.5
1	5273150	20	3	15
1	5273153	21	4	19
1	5273156	21	1	4.7
1	5273163	21	0	0
1	5273173	21	6	28.5
1	5273338	10	1	10
1	5273341	10	2	20
1	5273348	10	2	20
1	5273359	10	1	10
1	5273994	69	10	14.4
1	5274006	178	36	20.2
1	5274035	178	16	8.9
1	5274052	179	45	25.1
1	5274059	178	96	53.9
1	5274063	178	45	25.2
1	5274114	184	77	41.8
1	5274125	92	17	18.4
1	5274136	92	20	21.7
1	5274161	92	3	3.2
1	5274201	42	29	69
1	5274205	42	29	69
1	5274291	25	1	4
1	5274370	75	5	6.6
1	5274401	38	6	15.7
1	5275039	17	9	52.9
1	5275050	14	3	21.4
1	5275061	14	2	14.2
1	5275076	14	0	0
1	5275086	14	0	0
1	5275429	37	4	10.8
1	5275442	39	1	2.5
1	5275449	39	4	10.2
1	5275470	39	9	23
1	5275473	39	5	12.8
1	5275480	39	3	7.6
1	5275490	39	10	25.6
1	5275503	38	3	7.8
1	5275656	39	3	7.6
1	5275659	39	3	7.6
1	5275661	39	5	12.8
1	5275666	39	6	15.3
1	5275677	39	10	25.6
1	5275697	39	1	2.5
1	5276091	18	3	16.6
1	5276113	25	6	24
1	5276156	32	2	6.2
1	5276165	33	0	0
1	5276196	32	4	12.5
1	5276204	21	7	33.3
1	5276443	455	155	34
1	5277715	11	3	27.2
1	5277725	19	6	31.5
1	5277747	35	2	5.7
1	5277790	37	3	8.1
1	5277799	37	2	5.4
1	5277830	37	4	10.8
1	5277838	14	5	35.7
1	5277957	177	29	16.3
1	5277969	209	64	30.6
1	5277998	208	21	10
1	5278015	208	35	16.8
1	5278022	208	71	34.1
1	5278026	206	50	24.2
1	5278058	206	37	17.9
1	5278065	205	59	28.7
1	5278078	35	8	22.8
1	5279000	54	6	11.1
1	5279006	91	9	9.8
1	5279023	94	11	11.7
1	5279035	95	9	9.4
1	5279103	94	9	9.5
1	5279365	12	1	8.3
1	5279387	38	8	21
1	5279430	94	3	3.1
1	5279439	92	3	3.2
1	5279470	95	14	14.7
1	5279479	67	41	61.1
1	5279728	131	19	14.5
1	5279739	131	17	12.9
1	5279764	131	5	3.8
1	5279804	59	38	64.4
1	5279808	59	41	69.4
1	5279834	60	10	16.6
1	5279894	33	5	15.1
1	5279940	70	0	0
1	5279973	43	2	4.6
1	5280003	36	5	13.8
1	5280882	10	1	10
1	5280885	10	0	0
1	5280892	10	0	0
1	5280903	10	3	30
1	5280923	10	1	10
1	5281953	12	0	0
1	5281959	40	2	5
1	5281976	40	4	10
1	5281988	40	2	5
1	5282056	11	1	9
1	5282080	12	6	50
1	5282087	13	0	0
1	5282141	29	3	10.3
1	5282151	27	4	14.8
1	5282160	31	1	3.2
1	5282312	13	4	30.7
1	5282322	19	3	15.7
1	5282344	352	55	15.6
1	5282387	395	19	4.8
1	5282396	394	17	4.3
1	5282427	396	39	9.8
1	5282435	59	24	40.6
1	5282457	16	6	37.5
1	5282480	78	5	6.4
1	5282488	78	8	10.2
1	5282494	78	10	12.8
1	5282507	78	24	30.7
1	5282517	78	7	8.9
1	5282525	78	9	11.5
1	5282547	11	1	9
1	5282554	32	8	25
1	5282566	152	22	14.4
1	5282595	153	10	6.5
1	5282612	153	28	18.3
1	5282619	152	70	46
1	5282623	153	29	18.9
1	5282654	156	30	19.2
1	5282661	156	53	33.9
1	5282674	147	61	41.4
1	5282685	36	7	19.4
1	5282696	36	4	11.1
1	5282721	36	4	11.1
1	5282761	23	14	60.8
1	5282765	23	10	43.4
1	5282791	23	4	17.3
1	5282930	18	1	5.5
1	5282961	15	1	6.6
1	5283610	10	2	20
1	5283814	96	28	29.1
1	5283857	116	10	8.6
1	5283866	116	6	5.1
1	5283897	115	14	12.1
1	5283905	29	15	51.7
1	5284141	219	87	39.7
1	5284152	451	53	11.7
1	5284163	451	64	14.1
1	5284188	451	26	5.7
1	5284395	452	33	7.3
1	5284426	234	26	11.1
1	5284623	11	1	9
1	5284633	11	0	0
1	5284639	11	0	0
1	5284656	11	2	18.1
1	5284685	11	0	0
1	5284756	13	0	0
1	5284759	13	0	0
1	5284766	13	0	0
1	5284777	13	2	15.3
1	5284797	13	1	7.6
1	5284818	23	3	13
1	5284824	16	4	25
1	5284841	16	1	6.2
1	5284853	16	2	12.5
1	5284945	19	1	5.2
1	5284952	19	1	5.2
1	5285005	10	0	0
1	5285110	11	0	0
1	5285127	11	1	9
1	5285153	11	2	18.1
1	5285170	11	4	36.3
1	5285986	116	28	24.1
1	5286029	108	9	8.3
1	5286038	119	4	3.3
1	5286069	118	23	19.4
1	5286072	119	23	19.3
1	5286108	19	9	47.3
1	5286122	19	2	10.5
1	5286130	19	3	15.7
1	5286149	19	5	26.3
1	5286159	19	2	10.5
1	5286166	10	2	20
1	5286188	28	2	7.1
1	5286195	181	40	22
1	5286326	19	2	10.5
1	5286337	19	2	10.5
1	5286362	19	0	0
1	5286402	19	11	57.8
1	5286406	19	9	47.3
1	5286432	19	1	5.2
1	5286602	20	2	10
1	5286614	20	0	0
1	5286633	20	0	0
1	5286638	20	2	10
1	5286664	19	7	36.8
1	5286707	20	1	5
1	5286719	20	1	5
1	5286726	20	0	0
1	5286744	20	1	5
1	5286747	20	2	10
1	5286757	20	0	0
1	5287546	15	3	20
1	5287568	111	34	30.6
1	5287611	112	7	6.2
1	5287620	112	9	8
1	5287651	111	15	13.5
1	5287659	15	7	46.6
1	5288170	13	2	15.3
1	5288182	13	0	0
1	5288201	13	1	7.6
1	5288206	13	3	23
1	5288232	13	1	7.6
1	5288244	13	3	23
1	5288246	12	4	33.3
1	5288256	13	1	7.6
1	5288263	13	1	7.6
1	5288265	13	0	0
1	5289124	17	1	5.8
1	5289141	17	2	11.7
1	5289153	17	1	5.8
1	5289222	10	1	10
1	5289245	18	5	27.7
1	5289252	19	4	21
1	5289305	17	2	11.7
1	5289411	16	1	6.2
1	5289428	16	2	12.5
1	5289454	16	4	25
1	5289471	16	3	18.7
1	5289479	16	6	37.5
1	5289554	10	0	0
1	5289563	10	0	0
1	5289594	10	2	20
1	5289602	10	4	40
1	5289623	14	7	50
1	5289631	11	1	9
1	5289646	11	1	9
1	5289654	11	1	9
1	5289673	11	3	27.2
1	5289683	11	5	45.4
1	5289691	58	7	12
1	5289713	420	70	16.6
1	5289840	441	130	29.4
1	5289851	67	10	14.9
1	5289862	67	14	20.8
1	5289887	67	4	5.9
1	5289927	21	12	57.1
1	5289931	21	14	66.6
1	5289957	21	2	9.5
1	5290096	50	5	10
1	5290866	13	2	15.3
1	5290888	20	3	15
1	5290931	23	1	4.3
1	5290940	22	2	9
1	5290971	23	3	13
1	5290979	12	7	58.3
1	5291098	21	5	23.8
1	5291110	61	18	29.5
1	5291139	61	4	6.5
1	5291156	61	7	11.4
1	5291160	61	10	16.3
1	5291163	61	33	54
1	5291167	61	11	18
1	5291197	61	6	9.8
1	5291204	60	9	15
1	5291217	51	9	17.6
1	5291228	66	10	15.1
1	5291239	66	10	15.1
1	5291264	65	1	1.5
1	5291472	66	2	3
1	5291502	55	7	12.7
1	5292011	175	27	15.4
1	5292022	188	69	36.7
1	5292029	189	21	11.1
1	5292082	192	9	4.6
1	5292085	175	29	16.5
1	5292187	194	11	5.6
1	5292204	194	23	11.8
1	5292230	194	36	18.5
1	5292247	194	41	21.1
1	5292256	19	8	42.1
1	5304849	26	3	11.5
1	5304861	26	1	3.8
1	5304880	26	1	3.8
1	5304885	26	4	15.3
1	5304911	26	3	11.5
1	5304923	26	2	7.6
1	5304925	24	5	20.8
1	5304935	26	6	23
1	5304942	26	2	7.6
1	5304954	18	1	5.5
1	5305677	264	6	2.2
1	5305686	264	10	3.7
1	5305730	112	9	8
1	5305747	116	51	43.9
1	5305755	13	4	30.7
1	5305770	13	2	15.3
1	5305778	13	1	7.6
1	5305797	13	4	30.7
1	5305807	13	1	7.6
1	5305815	11	0	0
1	5305835	13	1	7.6
1	5331535	14	11	78.5
1	5433765	11	11	100
1	5433775	22	22	100
1	5433800	22	21	95.4
1	5433806	22	22	100
1	5433829	22	21	95.4
1	5433857	22	21	95.4
1	5433909	11	11	100
1	5433945	17	16	94.1
1	5434000	17	17	100
1	5447806	16	0	0
1	5447820	25	0	0
1	5447831	25	1	4
1	5447838	25	0	0
1	5447860	25	0	0
1	5447867	25	0	0
1	5447881	25	0	0
1	5447904	25	1	4
1	5447913	25	0	0
1	5447916	25	0	0
1	5447920	25	0	0
1	5447923	10	0	0
1	5448207	22	0	0
1	5448212	39	0	0
1	5448226	39	0	0
1	5448233	39	0	0
1	5448241	37	0	0
1	5448255	38	0	0
1	5448266	39	0	0
1	5448279	39	1	2.5
1	5448288	39	1	2.5
1	5448294	38	0	0
1	5448299	39	0	0
1	5448307	21	0	0
1	5448423	11	0	0
1	5448433	19	0	0
1	5448448	19	0	0
1	5448469	18	0	0
1	5448483	19	0	0
1	5448501	19	0	0
1	5448512	19	0	0
1	5448521	23	0	0
1	5448544	33	0	0
1	5448554	34	0	0
1	5448558	34	0	0
1	5448577	34	0	0
1	5448590	34	0	0
1	5448595	34	0	0
1	5448605	34	1	2.9
1	5448622	34	1	2.9
1	5448627	23	0	0
1	5448918	18	0	0
1	5448932	18	0	0
1	5448942	17	1	5.8
1	5448955	18	1	5.5
1	5448976	18	0	0
1	5449026	14	0	0
1	5496024	11	11	100
1	5496061	10	10	100
1	5518414	22	21	95.4
1	5518526	22	22	100
1	5518563	14	12	85.7
1	5852015	12	12	100
1	5857189	10	10	100
1	5857275	36	36	100
1	5857286	26	24	92.3
1	5971026	20	5	25
1	5971077	12	4	33.3
1	5997938	16	16	100
1	5997978	21	20	95.2
1	6145069	10	10	100
1	6145105	10	10	100
1	6145192	10	10	100
1	6145199	10	10	100
1	6145264	10	10	100
1	6146293	13	13	100
1	6146330	18	18	100
1	6146386	18	18	100
1	6146395	18	18	100
1	6146398	18	18	100
1	6157622	12	12	100
1	6157648	12	12	100
1	6157681	12	12	100
1	6157746	12	0	0
1	6157753	12	12	100
1	6157757	12	12	100
1	6157762	12	11	91.6
1	6157765	12	12	100
1	6157801	18	17	94.4
1	6157817	14	12	85.7
1	6157844	14	14	100
1	6157853	14	14	100
1	6157964	14	14	100
1	6161440	10	9	90
1	6161446	10	10	100
1	6174028	19	0	0
1	6174045	33	1	3
1	6174050	33	3	9
1	6174053	33	2	6
1	6174062	33	0	0
1	6174070	33	3	9
1	6174073	33	0	0
1	6174080	33	2	6
1	6174091	33	0	0
1	6174098	33	1	3
1	6174102	33	5	15.1
1	6174107	33	1	3
1	6174114	33	0	0
1	6174117	33	1	3
1	6174122	33	1	3
1	6174128	33	2	6
1	6174137	33	1	3
1	6174160	33	0	0
1	6174165	16	0	0
1	6179606	11	11	100
1	6179807	10	10	100
1	6199561	21	0	0
1	6199569	21	0	0
1	6199576	21	0	0
1	6199583	21	0	0
1	6199587	21	0	0
1	6199592	15	0	0
1	6201105	12	0	0
1	6201110	26	0	0
1	6201132	26	0	0
1	6201137	26	0	0
1	6201142	26	0	0
1	6201149	26	1	3.8
1	6201156	26	0	0
1	6201159	26	0	0
1	6201162	26	0	0
1	6201166	26	0	0
1	6201175	26	0	0
1	6201180	26	0	0
1	6201191	26	0	0
1	6201215	14	1	7.1
1	6201428	10	0	0
1	6201436	10	1	10
1	6201451	10	0	0
1	6201476	10	0	0
1	6201479	10	0	0
1	6201498	10	0	0
1	6201502	10	1	10
1	6201511	10	0	0
1	6201558	13	0	0
1	6201564	13	0	0
1	6201567	13	0	0
1	6201683	14	0	0
1	6201687	14	0	0
1	6201707	13	0	0
1	6210038	11	11	100
1	6311606	13	11	84.6
1	6311609	20	20	100
1	6311612	20	19	95
1	6311636	20	20	100
1	6311654	20	19	95
1	6311715	20	18	90
1	6311724	20	20	100
1	6311729	20	20	100
1	6311738	20	20	100
1	6311832	18	18	100
1	6311843	18	18	100
1	6311858	10	10	100
1	6313807	23	23	100
1	6313842	23	23	100
1	6313886	23	22	95.6
1	6313901	23	21	91.3
1	6313921	23	0	0
1	6313952	14	14	100
1	6319776	22	22	100
1	6319794	22	22	100
1	6319803	22	22	100
1	6319832	22	22	100
1	6319884	16	16	100
1	6320049	29	29	100
1	6320075	28	26	92.8
1	6320183	21	21	100
1	6320751	15	15	100
1	6320755	15	15	100
1	6320777	15	15	100
1	6321661	15	15	100
1	6321686	27	25	92.5
1	6321691	27	27	100
1	6321732	13	13	100
1	6383563	10	10	100
1	6383570	10	9	90
1	6383590	10	10	100
1	6414954	10	0	0
1	6414988	16	1	6.2
1	6414992	16	1	6.2
1	6415001	16	0	0
1	6415037	14	0	0
1	6415041	21	1	4.7
1	6415046	21	2	9.5
1	6415072	21	0	0
1	6415082	21	1	4.7
1	6415093	21	0	0
1	6415134	21	0	0
1	6415147	21	0	0
1	6415154	21	0	0
1	6415162	21	0	0
1	6431508	26	25	96.1
1	6431639	26	26	100
1	6436904	14	14	100
1	6457356	10	0	0
1	6457359	10	10	100
1	6457382	10	10	100
1	6457526	10	10	100
1	6475276	27	0	0
1	6475297	38	0	0
1	6475301	38	0	0
1	6475306	38	0	0
1	6475318	38	0	0
1	6475327	38	0	0
1	6475334	38	0	0
1	6475351	38	0	0
1	6475354	38	1	2.6
1	6475371	38	0	0
1	6475393	38	0	0
1	6475396	13	0	0
1	6475442	14	0	0
1	6475446	34	0	0
1	6475450	34	0	0
1	6475455	34	0	0
1	6475473	34	0	0
1	6475482	34	0	0
1	6475509	34	0	0
1	6475517	34	0	0
1	6475541	34	0	0
1	6475548	34	0	0
1	6475562	21	0	0
1	6517288	28	0	0
1	6517292	40	0	0
1	6517308	40	0	0
1	6517321	40	0	0
1	6517336	40	0	0
1	6517349	40	0	0
1	6517352	40	0	0
1	6517358	39	0	0
1	6517388	40	0	0
1	6517394	17	0	0
1	6517419	10	0	0
1	6517425	16	0	0
1	6517436	16	0	0
1	6517439	16	0	0
1	6517454	16	0	0
1	6517579	15	0	0
1	6517607	15	0	0
1	6517628	15	0	0
1	6517634	25	0	0
1	6517653	27	0	0
1	6517676	27	0	0
1	6517682	27	0	0
1	6517793	27	0	0
1	6517815	13	0	0
1	6521245	17	0	0
1	6521275	17	0	0
1	6521286	17	0	0
1	6521291	17	0	0
1	6521312	17	0	0
1	6521345	17	0	0
1	6521367	17	0	0
1	6537323	10	5	50
1	6537338	10	0	0
1	6537346	10	1	10
1	6537494	10	0	0
1	6537538	25	0	0
1	6537553	39	1	2.5
1	6537562	39	3	7.6
1	6537565	39	5	12.8
1	6537605	39	1	2.5
1	6537630	38	3	7.8
1	6537638	39	1	2.5
1	6537645	39	1	2.5
1	6537653	39	1	2.5
1	6537657	39	1	2.5
1	6537662	39	1	2.5
1	6537673	29	1	3.4
1	6537680	15	0	0
1	6537706	15	0	0
1	6537723	15	0	0
1	6545881	11	0	0
1	6545894	11	0	0
1	6545911	11	0	0
1	6545922	11	0	0
1	6545934	11	0	0
1	6545943	11	0	0
1	6545949	10	0	0
1	6546019	11	0	0
1	6546028	19	0	0
1	6546041	19	0	0
1	6546051	19	0	0
1	6546063	19	0	0
1	6546121	19	0	0
1	6546124	19	0	0
1	6546141	19	0	0
1	6546144	19	0	0
1	6550222	17	15	88.2
1	6550274	18	16	88.8
1	6581775	14	13	92.8
1	6581794	21	21	100
1	6581813	21	21	100
1	6581839	21	20	95.2
1	6660888	12	12	100
1	6660934	16	15	93.7
1	6664780	14	14	100
1	6735491	12	9	75
1	6792680	15	14	93.3
1	6792747	15	15	100
1	6792804	11	11	100
1	6835067	22	21	95.4
1	6835142	24	24	100
1	7007075	11	9	81.8
1	7070752	18	16	88.8
1	7070857	16	15	93.7
1	7084684	28	24	85.7
1	7084731	19	19	100
1	7092699	10	10	100
1	7092734	14	14	100
1	7136303	10	10	100
1	7136312	32	32	100
1	7136372	32	32	100
1	7136382	38	36	94.7
1	7136421	25	25	100
1	7373007	13	13	100
1	7373145	22	18	81.8
1	7410395	10	10	100
1	7410404	15	15	100
1	7435718	13	8	61.5
1	7435801	12	6	50
1	7446924	11	7	63.6
1	7446931	16	12	75
1	7446939	15	15	100
1	7447059	15	10	66.6
1	7454717	11	7	63.6
1	7454860	14	6	42.8
1	7552022	15	12	80
1	7552065	28	26	92.8
1	7552131	22	20	90.9
1	7552169	16	11	68.7
1	7552177	16	10	62.5
1	7552183	16	13	81.2
1	7552293	16	10	62.5
1	7553512	12	6	50
1	7553580	19	3	15.7
1	7554976	15	8	53.3
1	7555043	33	20	60.6
1	7555052	29	24	82.7
1	7555068	10	6	60
1	7555090	10	7	70
1	7555149	10	7	70
1	7555195	21	19	90.4
1	7555201	28	23	82.1
1	7555204	28	20	71.4
1	7555227	28	13	46.4
1	7555308	12	5	41.6
1	7556623	19	10	52.6
1	7556651	19	12	63.1
1	7556740	19	17	89.4
1	7556748	12	12	100
1	7567014	17	16	94.1
1	7567047	17	7	41.1
1	7567081	10	10	100
1	7570429	10	6	60
1	7570510	22	15	68.1
1	7570523	22	12	54.5
1	7570551	13	6	46.1
1	7579810	12	7	58.3
1	7579821	19	12	63.1
1	7579848	19	12	63.1
1	7579881	19	12	63.1
1	7579914	23	13	56.5
1	7580077	17	10	58.8
1	7580082	33	14	42.4
1	7580137	33	12	36.3
1	7580157	33	27	81.8
1	7580198	23	11	47.8
1	7583363	12	12	100
1	7583368	12	10	83.3
1	7583383	12	11	91.6
1	7583399	12	10	83.3
1	7583518	12	12	100
1	7583533	12	8	66.6
1	7587049	12	12	100
1	8034355	14	13	92.8
1	8034446	21	21	100
1	8034478	23	22	95.6
1	8034586	23	23	100
1	8034592	14	13	92.8
1	8067740	23	22	95.6
1	8067782	25	24	96
1	8067839	25	24	96
1	8067847	25	24	96
1	8146580	13	13	100
1	8146636	13	13	100
1	8323157	16	14	87.5
1	8418707	24	24	100
1	8418804	16	16	100
1	8520632	26	26	100
1	8520689	35	34	97.1
1	8520725	35	34	97.1
1	8769503	10	10	100
1	8769632	16	16	100
1	8769638	16	16	100
1	8785690	16	16	100
1	8785735	30	27	90
1	8785756	29	27	93.1
1	8785813	14	14	100
1	8807799	10	10	100
1	8807818	14	14	100
1	8807858	14	14	100
1	8808025	14	14	100
1	8810418	12	0	0
1	8810434	11	0	0
1	8810442	12	0	0
1	8810448	12	0	0
1	8810454	12	0	0
1	8810492	23	0	0
1	8810498	27	0	0
1	8810505	27	0	0
1	8810517	27	0	0
1	8810525	27	0	0
1	8810548	27	0	0
1	8810565	27	0	0
1	8811355	14	0	0
1	8811360	14	0	0
1	8811403	14	0	0
1	8811412	14	0	0
1	8811443	13	0	0
1	8811453	13	0	0
1	8811496	14	0	0
1	8811565	12	0	0
1	8811602	12	0	0
1	8811606	12	2	16.6
1	8811615	12	0	0
1	8811660	12	1	8.3
1	8811709	12	0	0
1	8811715	10	0	0
1	8811759	25	0	0
1	8811762	40	0	0
1	8811777	40	0	0
1	8811786	39	0	0
1	8811800	39	1	2.5
1	8811808	38	0	0
1	8811824	40	0	0
1	8811831	40	0	0
1	8811842	15	0	0
1	8811970	17	0	0
1	8811979	31	0	0
1	8811991	30	0	0
1	8811994	31	0	0
1	8811999	31	0	0
1	8812008	31	0	0
1	8812016	31	0	0
1	8812028	31	0	0
1	8812043	30	0	0
1	8812046	29	0	0
1	8812049	29	0	0
1	8812067	29	0	0
1	8812073	29	0	0
1	8812083	29	0	0
1	8812086	29	0	0
1	8812112	29	0	0
1	8812117	29	0	0
1	8812124	29	0	0
1	8812127	29	0	0
1	8812142	29	0	0
1	8812151	29	0	0
1	8812156	29	0	0
1	8812160	29	0	0
1	8812168	13	0	0
1	8812519	16	0	0
1	8812528	31	0	0
1	8812537	31	0	0
1	8812541	31	0	0
1	8812544	31	0	0
1	8812560	31	0	0
1	8812564	31	0	0
1	8812572	31	0	0
1	8812575	31	2	6.4
1	8812578	31	0	0
1	8812581	31	0	0
1	8812584	31	0	0
1	8812596	26	0	0
1	8812602	22	0	0
1	8812628	23	0	0
1	8812631	23	0	0
1	8812642	23	0	0
1	8812652	23	1	4.3
1	8812657	12	0	0
1	8847926	11	10	90.9
1	8847940	21	21	100
1	8847946	35	35	100
1	8847970	36	36	100
1	8848000	36	35	97.2
1	8848014	36	36	100
1	8848024	42	42	100
1	8848033	34	33	97
1	8848043	34	33	97
1	8848057	34	32	94.1
1	8848064	34	34	100
1	8848102	13	13	100
1	8921124	15	13	86.6
1	8921230	18	18	100
1	8953862	16	0	0
1	8953872	40	1	2.5
1	8953876	40	0	0
1	8953894	40	0	0
1	8953904	40	0	0
1	8953916	40	0	0
1	8953947	28	0	0
1	8953966	21	1	4.7
1	8954039	21	0	0
1	8954051	21	0	0
1	8954060	21	0	0
1	8954405	10	0	0
1	8954408	10	0	0
1	8954417	12	0	0
1	8954427	12	0	0
1	8954548	12	0	0
1	8954557	12	0	0
1	8954574	16	0	0
1	8954728	16	0	0
1	8954732	26	0	0
1	8954743	26	0	0
1	8954757	26	0	0
1	8954769	26	0	0
1	8954784	26	0	0
1	8954796	26	0	0
1	8954801	13	0	0
1	8954827	13	0	0
1	8954838	15	0	0
1	8954841	15	0	0
1	8954854	15	0	0
1	8954893	15	0	0
1	8954925	15	0	0
1	8954932	15	0	0
1	8954946	15	0	0
1	8954950	15	0	0
1	8954957	15	0	0
1	8954960	15	0	0
1	8954978	15	1	6.6
1	8955317	28	0	0
1	8955322	28	0	0
1	8955330	28	0	0
1	8955344	28	0	0
1	8955350	28	0	0
1	8955359	28	0	0
1	8955394	28	0	0
1	8955401	28	0	0
1	8955415	28	0	0
1	8955435	34	0	0
1	8955447	39	0	0
1	8955450	39	0	0
1	8955463	39	0	0
1	8955504	39	0	0
1	8955517	39	0	0
1	8955525	39	0	0
1	8955532	29	0	0
1	8955796	17	0	0
1	8955809	35	0	0
1	8955819	35	0	0
1	8955827	35	0	0
1	8955833	35	0	0
1	8955837	35	0	0
1	8955867	35	0	0
1	8955885	18	0	0
1	8957336	11	0	0
1	8957363	14	0	0
1	8957370	12	0	0
1	8957386	14	0	0
1	8957392	14	1	7.1
1	8957421	20	0	0
1	8957437	37	0	0
1	8957471	37	0	0
1	8957476	37	0	0
1	8957480	37	0	0
1	8957503	17	0	0
1	8959223	11	11	100
1	8959339	13	13	100
1	8959473	14	14	100
1	8959515	11	11	100
1	8960011	12	12	100
1	8960021	12	11	91.6
1	8960064	17	17	100
1	8960068	15	13	86.6
1	8960100	15	14	93.3
1	9014405	12	11	91.6
1	9014523	15	15	100
1	9041516	13	13	100
1	9041563	18	18	100
1	9041606	18	17	94.4
1	9041639	20	16	80
1	9041648	26	24	92.3
1	9041667	26	23	88.4
1	9041710	26	23	88.4
1	9041744	12	11	91.6
1	9042992	18	17	94.4
1	9043054	34	34	100
1	9043067	33	27	81.8
1	9043073	33	28	84.8
1	9043089	33	30	90.9
1	9043105	17	13	76.4
1	9043171	15	11	73.3
1	9043381	10	9	90
1	9043518	16	16	100
1	9043542	19	19	100
1	9043624	19	19	100
1	9043674	14	11	78.5
1	9046785	15	12	80
1	9046795	26	21	80.7
1	9046828	26	25	96.1
1	9046890	26	0	0
1	9046921	11	9	81.8
1	9047201	11	11	100
1	9075049	11	9	81.8
1	9084519	10	10	100
1	9154110	10	10	100
1	9195701	14	14	100
1	9195743	14	13	92.8
1	9195751	14	13	92.8
1	9230294	11	11	100
1	9230338	11	11	100
1	9232128	23	23	100
1	9232156	21	6	28.5
1	9232188	15	15	100
1	9242732	11	0	0
1	9242738	11	0	0
1	9242762	11	0	0
1	9242770	11	0	0
1	9242775	12	0	0
1	9242825	12	0	0
1	9242836	30	0	0
1	9242849	30	0	0
1	9242866	30	0	0
1	9242876	30	0	0
1	9242888	30	0	0
1	9242895	30	1	3.3
1	9242908	30	0	0
1	9242916	21	0	0
1	9243048	20	0	0
1	9243071	38	0	0
1	9243096	38	0	0
1	9243103	38	0	0
1	9243119	38	0	0
1	9243125	38	0	0
1	9243143	18	0	0
1	9280047	10	10	100
1	9280089	26	24	92.3
1	9280131	18	15	83.3
1	9320937	15	15	100
1	9320955	27	27	100
1	9321027	12	12	100
1	9336820	13	13	100
1	9336856	24	24	100
1	9336862	24	24	100
1	9336872	24	23	95.8
1	9336969	24	23	95.8
1	9336977	24	12	50
1	9336991	24	23	95.8
1	9336998	24	24	100
1	9337008	11	11	100
1	9434073	21	21	100
1	9434116	14	14	100
1	9449251	10	9	90
1	9449363	24	13	54.1
1	9449391	16	16	100
1	9481964	16	16	100
1	9481979	16	16	100
1	9482121	19	19	100
1	9510093	10	10	100
1	9510102	10	10	100
1	9510155	10	10	100
1	9525382	17	9	52.9
1	9525389	17	17	100
1	9525414	13	13	100
1	9525425	15	11	73.3
1	9525555	12	12	100
1	9545926	12	10	83.3
1	9545997	19	14	73.6
1	9560353	26	26	100
1	9560372	26	26	100
1	9560411	26	26	100
1	9560419	18	18	100
1	9578641	17	17	100
1	9578655	17	17	100
1	9578665	17	17	100
1	9578685	17	17	100
1	9578716	13	13	100
1	9605968	12	2	16.6
1	9606045	22	0	0
1	9607207	14	0	0
1	9607219	15	0	0
1	9607231	15	0	0
1	9607329	16	0	0
1	9607336	32	0	0
1	9607343	32	0	0
1	9607346	32	0	0
1	9607349	32	0	0
1	9607354	32	0	0
1	9607357	31	0	0
1	9607362	32	1	3.1
1	9607374	32	0	0
1	9607380	32	0	0
1	9607391	32	0	0
1	9607412	32	0	0
1	9607424	16	0	0
1	9607819	17	0	0
1	9607826	32	0	0
1	9607844	32	0	0
1	9607851	31	0	0
1	9607898	32	0	0
1	9607905	15	0	0
1	9607947	19	0	0
1	9607957	19	0	0
1	9607967	19	0	0
1	9607979	19	0	0
1	9607985	19	0	0
1	9608021	19	0	0
1	9608041	19	0	0
1	9608049	13	0	0
1	9608437	15	0	0
1	9608442	28	0	0
1	9608456	28	0	0
1	9608462	28	0	0
1	9608466	28	0	0
1	9608471	27	1	3.7
1	9608488	27	0	0
