Chromosome	Position	Coverage	# methylated	% methylated
1	6157757	12	12	100
1	6157762	12	12	100
1	6157765	12	12	100
1	6157801	10	10	100
1	6173975	14	0	0
1	6173996	14	1	7.1
1	6174008	14	0	0
1	6174015	14	0	0
1	6174028	17	0	0
1	6174045	23	1	4.3
1	6174050	23	1	4.3
1	6174053	23	0	0
1	6174062	23	0	0
1	6174070	23	4	17.3
1	6174073	23	1	4.3
1	6174080	23	1	4.3
1	6174091	23	1	4.3
1	6174098	23	0	0
1	6174102	23	1	4.3
1	6174107	23	0	0
1	6174114	23	0	0
1	6174117	23	0	0
1	6174122	23	1	4.3
1	6174128	23	0	0
1	6174137	23	1	4.3
1	6174160	23	1	4.3
1	6174165	13	0	0
1	6179607	10	9	90
1	6179807	10	10	100
1	6199561	17	0	0
1	6199569	17	0	0
1	6199576	17	0	0
1	6199583	17	0	0
1	6199587	17	0	0
1	6199592	10	0	0
1	6201105	16	0	0
1	6201110	30	0	0
1	6201132	30	0	0
1	6201137	29	0	0
1	6201142	30	0	0
1	6201149	30	0	0
1	6201156	30	0	0
1	6201159	29	1	3.4
1	6201162	30	0	0
1	6201166	29	0	0
1	6201175	30	0	0
1	6201180	30	0	0
1	6201191	30	0	0
1	6201215	14	0	0
1	6201419	10	0	0
1	6201428	28	0	0
1	6201436	28	0	0
1	6201451	28	0	0
1	6201476	28	0	0
1	6201479	28	0	0
1	6201498	28	0	0
1	6201502	28	0	0
1	6201511	19	0	0
1	6210193	10	10	100
1	6311606	12	11	91.6
1	6311609	22	22	100
1	6311612	22	21	95.4
1	6311636	22	22	100
1	6311654	22	22	100
1	6311715	21	20	95.2
1	6311724	22	22	100
1	6311729	22	22	100
1	6311738	22	21	95.4
1	6311741	11	11	100
1	6311789	12	12	100
1	6311832	19	18	94.7
1	6311843	19	19	100
1	6312872	18	18	100
1	6312958	12	12	100
1	6313798	11	11	100
1	6313807	20	20	100
1	6313842	20	20	100
1	6313886	19	19	100
1	6313901	19	18	94.7
1	6313921	20	1	5
1	6319765	13	13	100
1	6319776	25	25	100
1	6319794	25	25	100
1	6319803	25	25	100
1	6319832	25	25	100
1	6319884	12	12	100
1	6320049	10	10	100
1	6321686	25	25	100
1	6321691	25	25	100
1	6321732	17	17	100
1	6415041	19	1	5.2
1	6415046	19	0	0
1	6415072	19	0	0
1	6415082	19	0	0
1	6415093	19	0	0
1	6415134	19	2	10.5
1	6415147	19	2	10.5
1	6415154	19	1	5.2
1	6415162	19	1	5.2
1	6415178	11	1	9
1	6431509	14	14	100
1	6431640	14	13	92.8
1	6475238	15	0	0
1	6475249	15	0	0
1	6475265	15	1	6.6
1	6475269	15	0	0
1	6475272	15	0	0
1	6475276	21	0	0
1	6475297	26	0	0
1	6475301	26	0	0
1	6475306	26	0	0
1	6475318	26	0	0
1	6475327	26	0	0
1	6475334	26	0	0
1	6475351	26	0	0
1	6475354	26	0	0
1	6475371	26	0	0
1	6475393	26	0	0
1	6475397	12	0	0
1	6475442	10	0	0
1	6475446	25	0	0
1	6475450	25	0	0
1	6475455	25	0	0
1	6475473	25	0	0
1	6475482	25	1	4
1	6475509	25	0	0
1	6475517	25	0	0
1	6475541	25	0	0
1	6475548	25	0	0
1	6475562	16	0	0
1	6517288	19	0	0
1	6517292	32	0	0
1	6517308	32	0	0
1	6517321	32	0	0
1	6517336	32	0	0
1	6517349	32	0	0
1	6517352	32	0	0
1	6517358	31	0	0
1	6517388	32	0	0
1	6517394	15	0	0
1	6517419	11	0	0
1	6517425	17	0	0
1	6517436	17	0	0
1	6517439	17	0	0
1	6517454	17	0	0
1	6517579	20	0	0
1	6517607	20	0	0
1	6517628	20	0	0
1	6517634	18	0	0
1	6517653	11	1	9
1	6517676	11	0	0
1	6517682	11	0	0
1	6517793	11	0	0
1	6537538	19	0	0
1	6537553	19	0	0
1	6537562	19	2	10.5
1	6537565	19	2	10.5
1	6537605	19	0	0
1	6537630	19	0	0
1	6537638	19	2	10.5
1	6537645	19	0	0
1	6537653	19	0	0
1	6537657	19	0	0
1	6537662	19	0	0
1	6537673	14	0	0
1	6537680	10	0	0
1	6537706	10	0	0
1	6537723	10	0	0
1	6546019	13	0	0
1	6546028	21	0	0
1	6546041	21	0	0
1	6546051	22	0	0
1	6546063	22	0	0
1	6546121	22	0	0
1	6546124	22	0	0
1	6546141	22	0	0
1	6546144	22	0	0
1	6581775	13	13	100
1	6581794	28	28	100
1	6581813	28	28	100
1	6581839	28	28	100
1	6581845	15	14	93.3
1	6660934	18	18	100
1	6661030	11	10	90.9
1	6735491	18	15	83.3
1	6792635	12	10	83.3
1	6792680	21	21	100
1	6792747	21	21	100
1	6995830	12	12	100
1	7070752	17	17	100
1	7070857	12	12	100
1	7084649	12	9	75
1	7084684	22	21	95.4
1	7084731	11	11	100
1	7092734	14	14	100
1	7094257	15	15	100
1	7136312	20	19	95
1	7136372	20	19	95
1	7136382	25	25	100
1	7136421	23	23	100
1	7136466	11	11	100
1	7373145	11	11	100
1	7410404	12	12	100
1	7410549	10	10	100
1	7435718	12	10	83.3
1	7435801	12	6	50
1	7446924	11	7	63.6
1	7446931	16	12	75
1	7446939	18	15	83.3
1	7447059	18	14	77.7
1	7447091	12	10	83.3
1	7454717	10	7	70
1	7552065	19	17	89.4
1	7552131	18	13	72.2
1	7552169	13	8	61.5
1	7552177	13	7	53.8
1	7552183	13	11	84.6
1	7552293	13	6	46.1
1	7554925	16	7	43.7
1	7554976	23	15	65.2
1	7555043	30	13	43.3
1	7555052	26	19	73
1	7555195	13	11	84.6
1	7555201	22	19	86.3
1	7555204	22	19	86.3
1	7555227	22	13	59
1	7555309	12	8	66.6
1	7556623	20	14	70
1	7556651	20	13	65
1	7556740	20	16	80
1	7556748	11	11	100
1	7570429	11	6	54.5
1	7570510	26	14	53.8
1	7570523	26	14	53.8
1	7570551	17	4	23.5
1	7579810	22	16	72.7
1	7579821	34	15	44.1
1	7579848	35	26	74.2
1	7579881	35	25	71.4
1	7579914	22	12	54.5
1	7580077	21	10	47.6
1	7580082	25	16	64
1	7580137	25	9	36
1	7580157	25	18	72
1	7580198	16	5	31.2
1	7608716	10	9	90
1	7608738	10	5	50
1	8021538	11	11	100
1	8048720	21	21	100
1	8048728	21	19	90.4
1	8048734	21	21	100
1	8048757	21	21	100
1	8048764	21	20	95.2
1	8048795	14	14	100
1	8067740	22	22	100
1	8067782	23	22	95.6
1	8067839	23	23	100
1	8067847	23	23	100
1	8146538	20	20	100
1	8146580	21	21	100
1	8146636	21	21	100
1	8323157	11	9	81.8
1	8520632	13	13	100
1	8520689	21	20	95.2
1	8520725	21	21	100
1	8769632	11	11	100
1	8769638	11	9	81.8
1	8785690	12	12	100
1	8785735	25	23	92
1	8785756	25	23	92
1	8785813	13	13	100
1	8810381	13	0	0
1	8810418	14	0	0
1	8810434	14	0	0
1	8810442	14	0	0
1	8810448	14	0	0
1	8810454	14	0	0
1	8810492	11	0	0
1	8810498	24	0	0
1	8810505	24	1	4.1
1	8810517	24	0	0
1	8810525	24	0	0
1	8810548	24	0	0
1	8810565	24	0	0
1	8810572	14	0	0
1	8811355	12	0	0
1	8811360	12	0	0
1	8811403	12	0	0
1	8811412	12	0	0
1	8811443	12	0	0
1	8811453	12	0	0
1	8811496	12	0	0
1	8811504	11	0	0
1	8811565	15	0	0
1	8811602	15	0	0
1	8811606	15	0	0
1	8811615	15	0	0
1	8811660	11	0	0
1	8811709	11	0	0
1	8811759	14	1	7.1
1	8811762	31	0	0
1	8811777	32	0	0
1	8811786	31	0	0
1	8811800	32	0	0
1	8811808	30	0	0
1	8811824	32	0	0
1	8811831	32	0	0
1	8811842	18	0	0
1	8811970	11	0	0
1	8811979	22	0	0
1	8811991	22	0	0
1	8811994	22	0	0
1	8811999	22	0	0
1	8812008	22	0	0
1	8812016	22	1	4.5
1	8812028	22	0	0
1	8812043	17	0	0
1	8812046	10	0	0
1	8812049	10	1	10
1	8812067	10	0	0
1	8812073	10	0	0
1	8812083	10	0	0
1	8812086	10	0	0
1	8812112	10	0	0
1	8812117	10	0	0
1	8812124	10	0	0
1	8812127	10	0	0
1	8812142	10	0	0
1	8812151	10	0	0
1	8812156	10	0	0
1	8812160	10	0	0
1	8812519	17	0	0
1	8812528	32	1	3.1
1	8812537	32	0	0
1	8812541	32	0	0
1	8812544	32	0	0
1	8812560	32	0	0
1	8812564	32	1	3.1
1	8812572	32	0	0
1	8812575	32	0	0
1	8812578	32	0	0
1	8812581	32	0	0
1	8812584	32	0	0
1	8812596	27	0	0
1	8812602	21	0	0
1	8812628	21	0	0
1	8812631	21	1	4.7
1	8812642	21	0	0
1	8812652	21	0	0
1	8812657	10	0	0
1	8847783	15	15	100
1	8847926	20	20	100
1	8847940	23	23	100
1	8847946	32	32	100
1	8847970	32	30	93.7
1	8848000	32	30	93.7
1	8848014	32	32	100
1	8848024	27	26	96.2
1	8848033	24	24	100
1	8848043	24	23	95.8
1	8848057	24	24	100
1	8848064	24	22	91.6
1	8848102	11	11	100
1	8921124	10	10	100
1	8953862	10	0	0
1	8953872	28	0	0
1	8953876	28	0	0
1	8953894	28	0	0
1	8953904	28	0	0
1	8953916	28	0	0
1	8953947	21	1	4.7
1	8953966	10	0	0
1	8954039	10	0	0
1	8954060	11	0	0
1	8954574	14	0	0
1	8954728	14	0	0
1	8954732	21	0	0
1	8954743	21	0	0
1	8954757	21	0	0
1	8954769	21	0	0
1	8954784	21	0	0
1	8954796	21	0	0
1	8954838	13	0	0
1	8954841	13	0	0
1	8954854	13	0	0
1	8954893	10	0	0
1	8954925	12	0	0
1	8954932	13	0	0
1	8954946	13	0	0
1	8954950	13	0	0
1	8954957	13	0	0
1	8954960	13	0	0
1	8954978	13	0	0
1	8955049	10	0	0
1	8955087	10	0	0
1	8955216	10	0	0
1	8955223	10	0	0
1	8955233	10	0	0
1	8955239	10	0	0
1	8955244	10	0	0
1	8955251	10	0	0
1	8955312	10	0	0
1	8955317	19	0	0
1	8955322	19	0	0
1	8955330	19	0	0
1	8955344	19	0	0
1	8955350	19	0	0
1	8955359	19	0	0
1	8955394	19	0	0
1	8955401	19	0	0
1	8955415	19	0	0
1	8955435	23	0	0
1	8955447	28	0	0
1	8955450	28	0	0
1	8955463	28	0	0
1	8955504	28	0	0
1	8955517	27	0	0
1	8955525	27	0	0
1	8955532	18	0	0
1	8955538	12	0	0
1	8955554	12	0	0
1	8955561	12	0	0
1	8955565	12	0	0
1	8955571	12	0	0
1	8955585	12	0	0
1	8955594	12	0	0
1	8955605	12	0	0
1	8955663	13	0	0
1	8955688	13	0	0
1	8955701	12	0	0
1	8955704	13	0	0
1	8955710	13	1	7.6
1	8955713	13	0	0
1	8955725	13	0	0
1	8955730	15	0	0
1	8955734	15	1	6.6
1	8955740	15	0	0
1	8955744	15	0	0
1	8955752	15	0	0
1	8955761	15	0	0
1	8955796	21	0	0
1	8955809	39	0	0
1	8955819	39	0	0
1	8955827	39	1	2.5
1	8955833	39	0	0
1	8955837	39	0	0
1	8955867	39	0	0
1	8955885	20	0	0
1	8957336	15	0	0
1	8957363	16	0	0
1	8957370	12	0	0
1	8957386	16	1	6.2
1	8957392	16	0	0
1	8957421	29	0	0
1	8957437	44	0	0
1	8957471	44	0	0
1	8957476	44	0	0
1	8957480	44	2	4.5
1	8957503	15	0	0
1	8959339	10	10	100
1	8959473	15	15	100
1	8959998	17	17	100
1	8960011	24	24	100
1	8960021	24	23	95.8
1	8960064	12	12	100
1	8970442	10	10	100
1	8970502	10	10	100
1	8970509	10	10	100
1	9014523	13	13	100
1	9041563	18	16	88.8
1	9041606	18	14	77.7
1	9041639	28	21	75
1	9041648	22	21	95.4
1	9041667	22	20	90.9
1	9041710	22	22	100
1	9042992	11	9	81.8
1	9043054	28	28	100
1	9043067	28	24	85.7
1	9043073	28	26	92.8
1	9043089	28	25	89.2
1	9043106	17	16	94.1
1	9043171	18	18	100
1	9043364	13	9	69.2
1	9043381	14	12	85.7
1	9043518	24	23	95.8
1	9043542	30	29	96.6
1	9043624	30	29	96.6
1	9043674	14	13	92.8
1	9046785	13	11	84.6
1	9046795	27	26	96.2
1	9046828	27	24	88.8
1	9046890	27	21	77.7
1	9046920	15	13	86.6
1	9075049	12	10	83.3
1	9154593	11	10	90.9
1	9195701	13	13	100
1	9195743	13	13	100
1	9195751	13	13	100
1	9230290	10	10	100
1	9230294	12	11	91.6
1	9230338	12	11	91.6
1	9232077	11	11	100
1	9232128	24	24	100
1	9232157	13	12	92.3
1	9242732	10	0	0
1	9242738	10	0	0
1	9242770	10	0	0
1	9242775	14	0	0
1	9242796	17	0	0
1	9242805	17	1	5.8
1	9242815	17	0	0
1	9242821	17	0	0
1	9242825	15	0	0
1	9242836	25	0	0
1	9242849	25	1	4
1	9242866	25	0	0
1	9242876	25	0	0
1	9242888	25	0	0
1	9242895	25	0	0
1	9242908	25	0	0
1	9242916	17	0	0
1	9243048	10	0	0
1	9243071	28	0	0
1	9243096	28	1	3.5
1	9243103	28	0	0
1	9243119	28	0	0
1	9243125	28	0	0
1	9243143	18	0	0
1	9280089	15	13	86.6
1	9280132	12	12	100
1	9320955	24	24	100
1	9321027	17	17	100
1	9336856	12	12	100
1	9336862	12	12	100
1	9336872	12	11	91.6
1	9336969	12	12	100
1	9336977	12	12	100
1	9336991	12	10	83.3
1	9336998	12	11	91.6
1	9433986	10	10	100
1	9434073	19	19	100
1	9449363	14	14	100
1	9482121	12	11	91.6
1	9510102	12	11	91.6
1	9510155	12	12	100
1	9525382	11	7	63.6
1	9525389	11	11	100
1	9525414	12	12	100
1	9525425	22	9	40.9
1	9525555	14	14	100
1	9545926	11	10	90.9
1	9560353	14	12	85.7
1	9560372	14	14	100
1	9560411	14	13	92.8
1	9578641	20	19	95
1	9578655	20	20	100
1	9578665	20	19	95
1	9578685	19	19	100
1	9578716	12	12	100
1	9605968	15	2	13.3
1	9606046	28	0	0
1	9607207	13	0	0
1	9607219	13	0	0
1	9607231	13	0	0
1	9607245	11	0	0
1	9607336	12	0	0
1	9607343	12	0	0
1	9607346	12	0	0
1	9607349	12	0	0
1	9607354	12	0	0
1	9607357	12	0	0
1	9607362	12	0	0
1	9607374	12	0	0
1	9607380	12	0	0
1	9607391	12	0	0
1	9607412	12	0	0
1	9607826	21	0	0
1	9607844	20	0	0
1	9607851	21	0	0
1	9607898	21	0	0
1	9607905	13	0	0
1	9607947	10	0	0
1	9607957	11	0	0
1	9607967	11	0	0
1	9607979	11	0	0
1	9607985	11	1	9
1	9608021	11	0	0
1	9608041	11	0	0
1	9608437	13	0	0
1	9608442	29	0	0
1	9608456	29	0	0
1	9608462	29	0	0
1	9608466	29	0	0
1	9608471	28	0	0
1	9608488	29	0	0
1	9608495	29	0	0
1	9608501	29	0	0
1	9608507	18	0	0
1	9627620	10	9	90
1	9627692	26	25	96.1
1	9627698	20	20	100
1	9627756	20	20	100
1	9627762	20	20	100
1	9627820	14	14	100
1	9664037	11	11	100
1	9702472	10	10	100
1	9702494	10	10	100
1	9715324	21	20	95.2
1	9715462	17	16	94.1
1	9753764	10	8	80
1	9753771	10	9	90
1	9873152	11	10	90.9
1	9873252	16	16	100
1	9873257	16	16	100
1	9873270	16	15	93.7
1	9881668	10	9	90
1	9881700	19	18	94.7
1	9881708	19	19	100
1	9881714	19	19	100
1	9881738	19	18	94.7
1	9881776	13	13	100
1	9884689	18	16	88.8
1	9884756	21	20	95.2
1	9898008	10	10	100
1	9898024	21	21	100
1	9898027	21	21	100
1	9898034	21	21	100
1	9898042	21	21	100
1	9898048	21	21	100
1	9898064	11	11	100
1	9899375	12	12	100
1	9899421	20	20	100
1	9899432	20	18	90
1	9918184	16	16	100
1	9918221	23	23	100
1	9918281	21	15	71.4
1	9918286	23	23	100
1	10019641	17	16	94.1
1	10068988	17	0	0
1	10068998	29	0	0
1	10069017	29	0	0
1	10069021	29	0	0
1	10069032	29	0	0
1	10069052	13	0	0
1	10069068	14	0	0
1	10069078	14	0	0
1	10069096	14	0	0
1	10069102	14	0	0
1	10069112	14	0	0
1	10069117	10	0	0
1	10069166	11	0	0
1	10069171	11	0	0
1	10069174	11	0	0
1	10069185	11	0	0
1	10069192	11	0	0
1	10069211	12	0	0
1	10069220	12	0	0
1	10069227	12	0	0
1	10069254	12	0	0
1	10069262	12	0	0
1	10069265	12	0	0
1	10069502	17	1	5.8
1	10069538	24	0	0
1	10069544	24	0	0
1	10069555	24	0	0
1	10069562	24	1	4.1
1	10069580	24	0	0
1	10069594	24	0	0
1	10069608	24	0	0
1	10069614	24	0	0
1	10069629	13	0	0
1	10069685	12	0	0
1	10069722	14	0	0
1	10069732	24	0	0
1	10069736	24	1	4.1
1	10069745	24	0	0
1	10069748	24	0	0
1	10069765	24	0	0
1	10069771	24	0	0
1	10069779	23	0	0
1	10069789	24	0	0
1	10069801	14	0	0
1	10069812	10	0	0
1	10069823	10	0	0
1	10069826	10	0	0
1	10069836	10	0	0
1	10069841	10	0	0
1	10069917	10	0	0
1	10070011	21	0	0
1	10070017	21	0	0
1	10070020	21	0	0
1	10070027	21	0	0
1	10070072	21	0	0
1	10070104	21	0	0
1	10070122	20	0	0
1	10070125	15	0	0
1	10070130	15	0	0
1	10070145	15	0	0
1	10070171	15	1	6.6
1	10106082	14	14	100
1	10165585	15	0	0
1	10165594	22	0	0
1	10165626	22	0	0
1	10165646	22	0	0
1	10165691	20	0	0
1	10165704	25	0	0
1	10165711	25	0	0
1	10165728	24	0	0
1	10165733	24	0	0
1	10165740	24	0	0
1	10165746	25	0	0
1	10189597	14	14	100
1	10189625	14	14	100
1	10189725	14	14	100
1	10196925	10	8	80
1	10201824	14	0	0
1	10201835	14	0	0
1	10201847	14	1	7.1
1	10201850	14	0	0
1	10201857	14	0	0
1	10201861	14	1	7.1
1	10201995	11	0	0
1	10202013	17	0	0
1	10202018	17	1	5.8
1	10202027	17	0	0
1	10202030	17	0	0
1	10202056	17	0	0
1	10202115	17	0	0
1	10202136	17	0	0
1	10202143	17	0	0
1	10202155	17	0	0
1	10202172	17	0	0
1	10202611	13	0	0
1	10202622	31	0	0
1	10202633	31	0	0
1	10202639	31	0	0
1	10202680	31	0	0
1	10202683	31	0	0
1	10202690	31	0	0
1	10202702	31	0	0
1	10202723	18	0	0
1	10288361	19	15	78.9
1	10288389	20	8	40
1	10364610	14	13	92.8
1	10520184	12	12	100
1	10520230	21	21	100
1	10520280	22	20	90.9
1	10520299	10	10	100
1	10715894	11	11	100
1	10892708	10	10	100
1	10908975	17	17	100
1	10909007	25	23	92
1	11082965	15	15	100
1	11083062	29	28	96.5
1	11083875	14	14	100
1	11083948	10	9	90
1	11084196	14	0	0
1	11084252	18	15	83.3
1	11084286	19	16	84.2
1	11084300	19	13	68.4
1	11084318	19	13	68.4
1	11084335	19	14	73.6
1	11084353	25	16	64
1	11084368	23	15	65.2
1	11084383	23	17	73.9
1	11084391	23	17	73.9
1	11084446	23	17	73.9
1	11084456	23	19	82.6
1	11084463	23	16	69.5
1	11093621	15	15	100
1	11093635	20	20	100
1	11107104	14	13	92.8
1	11269866	52	13	25
1	11269913	120	17	14.1
1	11269930	120	24	20
1	11269942	49	13	26.5
1	11269967	46	10	21.7
1	11269994	107	29	27.1
1	11270009	159	23	14.4
1	11270031	161	63	39.1
1	11270036	161	64	39.7
1	11270068	75	10	13.3
1	11270236	210	43	20.4
1	11270258	240	17	7
1	11270289	239	44	18.4
1	11270293	238	78	32.7
1	11270299	306	31	10.1
1	11270316	174	25	14.3
1	11270331	172	21	12.2
1	11270368	173	42	24.2
1	11270448	14	2	14.2
1	11270480	163	25	15.3
1	11270514	160	45	28.1
1	11270527	159	51	32
1	11270530	159	70	44
1	11270534	159	43	27
1	11270553	98	36	36.7
1	11271024	16	2	12.5
1	11271041	14	1	7.1
1	11271093	20	2	10
1	11271111	13	0	0
1	11271400	121	25	20.6
1	11271948	337	57	16.9
1	11272526	46	11	23.9
1	11272543	50	14	28
1	11272574	50	3	6
1	11272599	10	2	20
1	11272645	351	89	25.3
1	11272865	285	78	27.3
1	11272869	284	119	41.9
1	11272872	285	73	25.6
1	11272885	284	79	27.8
1	11272919	281	43	15.3
1	11273031	275	52	18.9
1	11273068	278	23	8.2
1	11273083	279	39	13.9
1	11273100	125	15	12
1	11273183	13	5	38.4
1	11273193	14	8	57.1
1	11273209	14	3	21.4
1	11273212	14	0	0
1	11273230	54	5	9.2
1	11273260	54	6	11.1
1	11273264	22	6	27.2
1	11273286	54	9	16.6
1	11273288	54	8	14.8
1	11273293	54	13	24
1	11273494	29	5	17.2
1	11273508	28	1	3.5
1	11273524	35	3	8.5
1	11273606	36	7	19.4
1	11273643	36	2	5.5
1	11273658	37	9	24.3
1	11273675	453	70	15.4
1	11273679	420	59	14
1	11273681	422	129	30.5
1	11273685	423	73	17.2
1	11273716	423	37	8.7
1	11273738	423	109	25.7
1	11273742	167	23	13.7
1	11273758	166	50	30.1
1	11273760	166	39	23.4
1	11273768	162	74	45.6
1	11273784	165	35	21.2
1	11273905	69	10	14.4
1	11273937	109	29	26.6
1	11273942	109	29	26.6
1	11273964	104	19	18.2
1	11273979	84	16	19
1	11274006	76	8	10.5
1	11274031	26	3	11.5
1	11274125	342	89	26
1	11274129	342	146	42.6
1	11274132	342	104	30.4
1	11274145	339	85	25
1	11274179	321	39	12.1
1	11274291	331	51	15.4
1	11274328	333	25	7.5
1	11274343	338	52	15.3
1	11274364	336	62	18.4
1	11274370	331	68	20.5
1	11274401	325	29	8.9
1	11274423	317	79	24.9
1	11274427	210	36	17.1
1	11274443	57	7	12.2
1	11274453	58	20	34.4
1	11274469	58	15	25.8
1	11274520	85	12	14.1
1	11274523	82	11	13.4
1	11274545	12	0	0
1	11274552	23	4	17.3
1	11274590	102	19	18.6
1	11274622	268	95	35.4
1	11274627	268	81	30.2
1	11274649	269	48	17.8
1	11274664	265	68	25.6
1	11274691	268	31	11.5
1	11274716	171	53	30.9
1	11658417	10	7	70
1	11658574	10	5	50
1	12157441	20	19	95
1	12157552	19	18	94.7
1	12157723	12	10	83.3
1	12168131	18	18	100
1	12168162	10	10	100
1	12437804	13	13	100
1	12553852	23	21	91.3
1	12553881	15	15	100
1	12640639	12	11	91.6
1	12640642	12	12	100
1	12640650	12	11	91.6
1	12640658	12	12	100
1	12640673	12	12	100
1	12640760	12	12	100
1	12640778	12	10	83.3
1	12640819	12	11	91.6
1	12879778	12	9	75
1	12879797	12	4	33.3
1	12879858	12	8	66.6
1	12879914	12	6	50
1	12879921	12	6	50
1	13073003	19	18	94.7
1	13073140	17	16	94.1
1	13257255	11	11	100
1	13395187	11	10	90.9
1	13546688	17	3	17.6
1	13546710	28	6	21.4
1	13546920	51	14	27.4
1	13546932	55	23	41.8
1	13546940	55	7	12.7
1	13546961	55	7	12.7
1	13546978	52	6	11.5
1	13546985	53	24	45.2
1	13546989	49	7	14.2
1	13547019	55	8	14.5
1	13547026	55	16	29
1	13547039	16	5	31.2
1	13547050	17	4	23.5
1	13547061	17	5	29.4
1	13547086	17	2	11.7
1	13547804	34	1	2.9
1	13547832	38	3	7.8
1	13547863	37	2	5.4
1	13548041	39	2	5.1
1	13548066	40	4	10
1	13548077	40	6	15
1	13548088	33	11	33.3
1	13548143	10	2	20
1	13548150	10	0	0
1	13548154	10	1	10
1	13548170	10	1	10
1	13548199	10	4	40
1	13548248	193	42	21.7
1	13548258	198	106	53.5
1	13548263	185	46	24.8
1	13548277	198	24	12.1
1	13548285	198	27	13.6
1	13548297	198	35	17.6
1	13548300	198	36	18.1
1	13548308	257	131	50.9
1	13548326	67	5	7.4
1	13548338	67	2	2.9
1	13548369	71	2	2.8
1	13548381	71	4	5.6
1	13549442	12	5	41.6
1	13549455	60	15	25
1	13549462	64	13	20.3
1	13549492	60	11	18.3
1	13549496	63	35	55.5
1	13549503	64	11	17.1
1	13549520	64	10	15.6
1	13549541	59	6	10.1
1	13549549	64	20	31.2
1	13549561	56	15	26.7
1	13549680	108	61	56.4
1	13549688	157	19	12.1
1	13549719	155	10	6.4
1	13549771	107	13	12.1
1	13549793	60	10	16.6
1	13551059	10	3	30
1	13551063	10	2	20
1	13551070	11	2	18.1
1	13551074	11	3	27.2
1	13551090	11	2	18.1
1	13551119	11	4	36.3
1	13552146	25	4	16
1	13552150	26	7	26.9
1	13552157	26	5	19.2
1	13552161	26	4	15.3
1	13552177	26	3	11.5
1	13552206	26	10	38.4
1	13552337	180	85	47.2
1	13552345	384	46	11.9
1	13552376	370	16	4.3
1	13552388	395	15	3.7
1	13552428	325	70	21.5
1	13552438	125	8	6.4
1	13552460	29	9	31
1	13552684	11	0	0
1	13552691	11	7	63.6
1	13552715	52	9	17.3
1	13552783	53	8	15
1	13552795	53	1	1.8
1	13552812	53	3	5.6
1	13552819	26	1	3.8
1	13965296	11	11	100
1	13965326	14	14	100
1	13965333	14	13	92.8
1	13965356	14	13	92.8
1	13967422	12	10	83.3
1	13967427	12	9	75
1	13967478	12	11	91.6
1	14212563	13	6	46.1
1	14212572	13	11	84.6
1	14212577	13	11	84.6
1	14212609	13	9	69.2
1	14212641	12	11	91.6
1	14299412	11	11	100
1	14299548	13	13	100
1	14437775	25	25	100
1	14437827	25	25	100
1	14437843	18	16	88.8
1	14452294	12	10	83.3
1	14452420	12	12	100
1	14452425	12	12	100
1	14482858	10	10	100
1	14509967	10	10	100
1	14640963	11	11	100
1	14681342	17	14	82.3
1	14751944	11	9	81.8
1	14960955	13	13	100
1	14960962	16	16	100
1	14961004	16	15	93.7
1	15091448	11	7	63.6
1	15091475	20	19	95
1	15091504	20	20	100
1	15091546	20	19	95
1	15182194	17	17	100
1	15364198	12	0	0
1	15364206	12	0	0
1	15364210	12	0	0
1	15364225	12	0	0
1	15364228	12	0	0
1	15364231	12	0	0
1	15364236	14	0	0
1	15364251	16	0	0
1	15364255	16	0	0
1	15364262	16	0	0
1	15364296	16	0	0
1	15364306	15	0	0
1	15364321	16	0	0
1	15364324	16	0	0
1	15364327	16	0	0
1	15364330	16	0	0
1	15364351	16	1	6.2
1	15364355	16	0	0
1	15364358	16	0	0
1	15364363	16	0	0
1	15364494	24	0	0
1	15364503	33	0	0
1	15364519	33	0	0
1	15364523	33	0	0
1	15364529	33	0	0
1	15364535	33	0	0
1	15364541	33	0	0
1	15364549	33	0	0
1	15364556	15	0	0
1	15366337	26	2	7.6
1	15366348	26	0	0
1	15366367	26	1	3.8
1	15366383	26	0	0
1	15366397	26	0	0
1	15366408	26	0	0
1	15366412	19	0	0
1	15456482	15	15	100
1	15624580	14	13	92.8
1	15624794	15	14	93.3
1	15624804	12	11	91.6
1	15624808	18	18	100
1	15624823	18	17	94.4
1	15624829	18	17	94.4
1	15624837	18	18	100
1	15624844	18	17	94.4
1	15624872	18	18	100
1	15624876	18	18	100
1	15624889	13	3	23
1	15890078	13	11	84.6
1	15890154	13	8	61.5
1	15983893	10	0	0
1	16082442	11	11	100
1	16082492	15	15	100
1	16082540	15	14	93.3
1	16193961	14	14	100
1	16193993	14	13	92.8
1	16224078	14	14	100
1	16224108	15	15	100
1	16224144	15	14	93.3
1	16224267	15	15	100
1	16224284	15	15	100
1	16242706	16	6	37.5
1	16242736	30	19	63.3
1	16242788	27	12	44.4
1	16242851	23	15	65.2
1	16242863	23	11	47.8
1	16242882	23	17	73.9
1	16242889	23	16	69.5
1	16242917	10	7	70
1	16243385	15	15	100
1	16372471	22	19	86.3
1	16372491	22	14	63.6
1	16372524	22	17	77.2
1	16372527	22	14	63.6
1	16372530	22	18	81.8
1	16372536	22	18	81.8
1	16372560	14	10	71.4
1	16574647	12	12	100
1	16596115	18	17	94.4
1	16722268	20	0	0
1	16722271	32	0	0
1	16722285	32	0	0
1	16722306	32	0	0
1	16722344	32	0	0
1	16722399	27	0	0
