Chromosome	Position	Coverage	# methylated	% methylated
17	4457784	21	18	85.7
17	4739083	30	27	90
17	4739104	30	29	96.6
17	6785817	26	1	3.8
17	7549436	29	26	89.6
17	7741896	19	0	0
17	10560076	30	0	0
17	12231218	15	13	86.6
17	12258278	23	10	43.4
17	12743813	21	9	42.8
17	12988755	35	0	0
17	13737271	23	0	0
17	16933133	12	0	0
17	18197290	35	20	57.1
17	18325494	19	13	68.4
17	20122154	19	19	100
17	30074816	10	0	0
17	32888497	18	5	27.7
17	33493616	19	0	0
17	36340190	31	0	0
17	44634567	39	34	87.1
17	44980898	13	12	92.3
17	45375246	10	0	0
17	46108382	13	13	100
17	46193161	28	0	0
17	47638444	13	8	61.5
17	48436454	18	15	83.3
17	49313127	37	1	2.7
17	49313215	45	6	13.3
17	50201812	15	0	0
17	52632141	47	0	0
17	52962940	19	17	89.4
17	53143035	140	131	93.5
17	53502565	10	1	10
17	53687047	25	22	88
17	54039025	37	22	59.4
17	54219192	10	7	70
17	54901809	38	33	86.8
17	55484505	37	6	16.2
17	55577424	41	0	0
17	55580958	15	5	33.3
17	55873933	25	0	0
17	56042910	17	0	0
17	57081055	13	12	92.3
17	58000790	37	37	100
17	60247517	15	13	86.6
17	60706810	23	23	100
17	62333075	20	15	75
17	62351087	32	0	0
17	62484322	12	1	8.3
17	63049864	23	1	4.3
17	63103483	18	1	5.5
17	63103541	23	0	0
17	63261617	50	1	2
17	63630880	14	10	71.4
17	64350292	61	0	0
17	64538709	11	0	0
17	64721262	37	20	54
17	64723070	18	13	72.2
17	64826905	18	16	88.8
17	64847872	10	8	80
17	64859705	54	0	0
17	64927489	16	4	25
17	65730777	16	4	25
17	65904756	39	39	100
17	65921535	11	10	90.9
17	65933330	17	16	94.1
17	65950097	21	0	0
17	66629205	19	17	89.4
17	67122603	16	0	0
17	67153678	38	20	52.6
17	67318513	47	33	70.2
17	67456743	16	16	100
17	67557297	19	6	31.5
17	67711003	27	26	96.2
17	67767079	13	4	30.7
17	67838799	18	17	94.4
17	67999529	23	11	47.8
17	68356126	11	7	63.6
17	68424543	23	20	86.9
17	68551045	27	0	0
17	68857161	13	3	23
17	69027112	29	15	51.7
17	69381753	59	26	44
17	69474588	20	8	40
17	69476296	49	5	10.2
17	69476909	27	0	0
17	70551536	45	2	4.4
17	70657002	30	6	20
17	70855653	15	15	100
17	70966724	25	24	96
17	71093893	34	2	5.8
17	71574323	19	0	0
17	71605470	14	8	57.1
17	71828751	29	6	20.6
17	72053801	32	32	100
17	72421070	17	15	88.2
17	73263796	21	0	0
17	73287020	44	1	2.2
17	73335008	27	0	0
17	73383757	31	15	48.3
17	73386000	29	0	0
17	73412465	27	25	92.5
17	73486000	17	1	5.8
17	73526722	48	33	68.7
17	73579942	26	25	96.1
17	73584503	29	23	79.3
17	73618416	16	16	100
17	73671674	45	43	95.5
17	73779554	31	1	3.2
17	73782500	17	17	100
17	73783522	12	10	83.3
17	73787670	30	12	40
17	73809789	15	0	0
17	73814612	10	2	20
17	73819293	36	24	66.6
17	73820102	27	8	29.6
17	73855175	12	8	66.6
17	73867683	16	13	81.2
17	73955763	18	18	100
17	73987851	15	13	86.6
17	73996546	21	2	9.5
17	74098183	23	1	4.3
17	74138382	27	10	37
17	74153905	13	0	0
17	74155475	38	5	13.1
17	74156686	29	29	100
17	74182157	19	10	52.6
17	74193202	18	1	5.5
17	74209796	14	14	100
17	74221071	35	31	88.5
17	74312665	19	8	42.1
17	74319997	48	0	0
17	74335511	21	0	0
17	74401468	17	17	100
17	74404675	32	32	100
17	74408625	21	20	95.2
17	74412422	19	19	100
17	74476976	25	24	96
17	74523141	32	0	0
17	74526596	25	20	80
17	74535034	48	48	100
17	74633305	29	29	100
17	74715861	35	0	0
17	74818611	36	36	100
17	74907739	15	15	100
17	74967397	23	16	69.5
17	74984332	41	12	29.2
17	75125879	27	17	62.9
18	1134986	20	16	80
18	1534687	19	16	84.2
18	1744591	34	34	100
18	1911429	12	12	100
18	2206649	17	11	64.7
18	2212319	10	7	70
18	2299717	11	10	90.9
18	2481365	11	11	100
18	4449507	18	18	100
18	5045730	38	0	0
18	5091864	14	1	7.1
18	5298486	22	22	100
18	5353330	13	12	92.3
18	5373204	28	28	100
18	5610951	37	12	32.4
18	5794629	26	19	73
18	5811268	27	16	59.2
18	6083733	26	21	80.7
18	6167655	20	20	100
18	6251608	26	20	76.9
18	6428292	14	10	71.4
18	6552534	36	0	0
18	6553162	55	0	0
18	6553801	22	0	0
18	6578165	13	9	69.2
18	6738202	31	1	3.2
18	7236065	24	16	66.6
18	7237102	13	9	69.2
18	7982585	34	0	0
18	8079178	35	0	0
18	8091957	20	15	75
18	8105235	27	9	33.3
18	8115827	42	12	28.5
18	8121567	30	30	100
18	8135946	23	22	95.6
18	8287159	35	34	97.1
18	10405805	18	14	77.7
18	10450641	10	0	0
18	10451390	46	0	0
18	10473255	17	17	100
18	10876349	47	1	2.1
18	11171908	25	22	88
18	11524697	11	7	63.6
18	11745946	10	8	80
18	11799882	20	0	0
18	12032515	10	10	100
18	12184068	54	53	98.1
18	12331609	15	10	66.6
18	12406178	33	33	100
18	12442570	60	57	95
18	12660376	22	20	90.9
18	12728971	20	17	85
18	13331491	12	12	100
18	13369865	12	0	0
18	13504768	38	1	2.6
18	13529279	50	3	6
18	13734963	27	26	96.2
18	13870789	12	2	16.6
18	13970352	18	17	94.4
18	14200258	10	7	70
18	14223947	31	2	6.4
18	14380002	31	30	96.7
18	14394538	22	21	95.4
18	14423199	36	34	94.4
18	14439606	36	35	97.2
18	14588727	10	0	0
18	15281856	29	22	75.8
18	15281976	32	9	28.1
18	16346684	18	12	66.6
18	17816059	30	6	20
18	17822210	18	2	11.1
18	18130485	37	2	5.4
18	18249592	18	1	5.5
18	18393174	23	1	4.3
18	18756393	12	0	0
18	19032983	32	1	3.1
18	19162078	53	1	1.8
18	22407599	29	29	100
18	22833932	25	21	84
18	23337937	39	28	71.7
18	23567784	26	20	76.9
18	24290358	41	12	29.2
18	24350784	38	24	63.1
18	25135076	17	17	100
18	25371449	13	3	23
18	25710279	31	10	32.2
18	25777740	17	9	52.9
18	25799155	11	10	90.9
18	25987271	15	13	86.6
18	29861518	10	0	0
18	34659887	45	0	0
18	34931014	12	0	0
18	34981189	29	29	100
18	35742288	35	3	8.5
18	35888421	10	5	50
18	36470057	29	0	0
18	38384964	15	15	100
18	38485782	18	14	77.7
18	39152649	21	18	85.7
18	40231827	10	8	80
18	40538440	31	19	61.2
18	40816793	13	13	100
18	41345886	24	0	0
18	41896153	25	24	96
18	42896387	36	36	100
18	43358789	35	9	25.7
18	43644789	11	0	0
18	43846341	36	34	94.4
18	43864179	49	2	4
18	43931154	23	1	4.3
18	44126106	16	16	100
18	44334927	12	7	58.3
18	44339407	17	1	5.8
18	44419198	26	22	84.6
18	45524340	26	14	53.8
18	46046098	30	22	73.3
18	46162649	19	18	94.7
18	46189447	20	16	80
18	46585874	33	32	96.9
18	46617170	27	24	88.8
18	46756351	40	4	10
18	46894066	17	13	76.4
18	46905773	20	0	0
18	48141055	25	24	96
18	48141076	25	25	100
18	48183377	20	10	50
18	48397951	46	0	0
18	48728755	57	57	100
18	48875470	11	8	72.7
18	48897899	17	16	94.1
18	49293109	33	33	100
18	49649467	26	0	0
18	49658685	17	0	0
18	49750343	15	10	66.6
18	49909654	21	17	80.9
18	50173103	42	0	0
18	50273653	30	0	0
18	50572149	28	3	10.7
18	51222558	36	35	97.2
18	51266342	14	12	85.7
18	51318570	28	17	60.7
18	51334568	10	10	100
18	51415444	44	0	0
18	51503923	28	0	0
18	51596029	26	26	100
18	51638932	14	0	0
18	52100017	34	0	0
18	52268487	27	27	100
18	52311904	22	5	22.7
18	52921254	20	0	0
18	52968905	17	16	94.1
18	53436600	28	24	85.7
18	53464172	15	13	86.6
18	53589699	11	9	81.8
18	53677004	21	0	0
18	53765619	10	10	100
18	53772847	10	8	80
18	53777534	21	0	0
18	54187647	36	35	97.2
18	54208515	29	18	62
18	54276136	13	9	69.2
18	54492323	18	17	94.4
18	54507371	25	25	100
18	54573970	31	26	83.8
18	54608603	15	0	0
18	54689271	12	0	0
18	54709568	21	17	80.9
18	54836127	23	0	0
18	54917110	16	16	100
18	54988937	37	0	0
18	54989022	51	0	0
18	55047191	25	19	76
18	55078433	13	0	0
18	55145626	20	0	0
18	55358926	31	12	38.7
18	55536214	28	8	28.5
18	55545039	37	23	62.1
18	55611240	20	0	0
18	55703705	39	17	43.5
18	55726693	11	0	0
18	55727155	22	13	59
18	55824395	34	13	38.2
18	56033084	14	0	0
18	56361283	13	12	92.3
18	56445693	21	18	85.7
18	56563692	14	13	92.8
18	56668502	28	2	7.1
18	56675157	30	28	93.3
18	56692749	17	2	11.7
18	56725678	26	0	0
18	56729606	16	5	31.2
18	56904409	30	29	96.6
18	57000416	39	38	97.4
18	57039197	15	3	20
18	57240682	28	28	100
18	57788163	33	33	100
18	57808185	10	0	0
18	57927605	14	7	50
18	57927634	14	8	57.1
18	57972843	18	6	33.3
18	58468827	19	18	94.7
18	58652724	63	0	0
18	59423314	15	0	0
18	59576418	21	11	52.3
18	59620166	38	10	26.3
18	59665870	49	3	6.1
18	59894709	24	0	0
18	60630334	31	30	96.7
18	60696350	10	9	90
18	60969329	49	0	0
18	61032461	37	0	0
18	61317506	15	12	80
18	61338972	10	7	70
18	61617058	10	9	90
18	62157572	42	13	30.9
18	62265685	26	22	84.6
18	62379162	11	9	81.8
18	62391838	11	0	0
18	62418240	12	0	0
18	62469255	25	0	0
18	62473375	35	11	31.4
18	62474386	11	0	0
18	62477413	21	20	95.2
18	62537374	20	0	0
18	62759229	13	13	100
18	63115910	14	14	100
18	63119346	29	0	0
18	63397826	32	0	0
18	63429132	11	11	100
18	63439967	22	0	0
18	63449710	18	17	94.4
18	63654995	21	6	28.5
18	63735819	17	14	82.3
18	63833082	23	16	69.5
18	63941661	16	0	0
18	64015507	35	33	94.2
18	64228843	30	3	10
18	64270468	22	21	95.4
18	64637462	57	52	91.2
18	64737943	30	6	20
18	65598136	13	5	38.4
18	65786981	24	1	4.1
18	65918761	18	18	100
18	65967003	50	2	4
19	66766	134	41	30.5
19	70596	57	36	63.1
19	5741815	36	35	97.2
19	6237856	28	28	100
19	8601682	18	17	94.4
19	8891144	35	0	0
19	8933788	30	21	70
19	9527131	27	24	88.8
19	9670605	14	11	78.5
19	10556078	29	18	62
19	12752096	16	0	0
19	13115690	22	17	77.2
19	13251214	27	27	100
19	13483518	20	12	60
19	13525826	18	17	94.4
19	13614685	18	0	0
19	13734463	31	11	35.4
19	14076541	14	12	85.7
19	14889636	14	0	0
19	16191098	11	8	72.7
19	17503669	32	27	84.3
19	17635067	31	1	3.2
19	18388001	29	0	0
19	18834080	39	1	2.5
19	18834775	36	0	0
19	18857172	10	3	30
19	19888153	16	3	18.7
19	20874362	42	0	0
19	20964670	10	5	50
19	21064534	46	0	0
19	21420970	13	10	76.9
19	21685249	13	0	0
19	22267790	49	44	89.7
19	22990905	40	20	50
19	23318045	18	5	27.7
19	23895954	11	8	72.7
19	24032650	12	0	0
19	24213699	31	25	80.6
19	24951983	15	0	0
19	24976605	40	1	2.5
19	25168013	39	25	64.1
19	25197579	10	7	70
19	25651712	19	9	47.3
19	25894335	33	33	100
19	27121226	17	2	11.7
19	27129696	13	10	76.9
19	27250078	24	12	50
19	27562683	24	0	0
19	27782190	29	0	0
19	27933771	23	21	91.3
19	28010366	18	18	100
19	28228777	22	20	90.9
19	28285158	46	46	100
19	28708571	40	40	100
19	28893360	16	1	6.2
19	29067750	18	0	0
19	29083353	21	0	0
19	29083714	11	0	0
19	29084071	14	0	0
19	29273370	50	27	54
19	29559659	17	17	100
19	29876910	23	0	0
19	29956742	16	10	62.5
19	30679986	18	15	83.3
19	32487781	10	6	60
19	32829685	10	0	0
19	33389633	10	8	80
19	33745636	17	0	0
19	33778945	44	1	2.2
19	34074126	13	0	0
19	34714144	32	1	3.1
19	34960926	11	0	0
19	34985927	22	20	90.9
19	34987536	29	0	0
19	34998369	20	20	100
19	35004987	18	12	66.6
19	35007498	20	17	85
19	35164496	14	14	100
19	35232527	20	0	0
19	35449369	31	26	83.8
19	35483528	31	24	77.4
19	35486497	40	1	2.5
19	35563003	12	12	100
19	35806240	12	10	83.3
19	37103405	24	2	8.3
19	37317018	25	4	16
19	38081936	19	10	52.6
19	38434664	11	0	0
19	38556848	19	0	0
19	38563807	17	2	11.7
19	38564301	44	2	4.5
19	39229650	17	5	29.4
19	39262854	10	8	80
19	39692339	18	4	22.2
19	39727300	14	10	71.4
19	40319887	21	0	0
19	40609977	32	19	59.3
19	40761872	31	6	19.3
19	41237701	17	0	0
19	42463401	25	6	24
19	42662952	29	27	93.1
19	42663827	14	10	71.4
19	43055789	15	0	0
19	43330452	32	8	25
19	43456540	20	18	90
19	43831523	42	36	85.7
19	43868471	43	37	86
19	43868977	18	9	50
19	44099792	19	17	89.4
19	44438510	11	11	100
19	44700438	11	7	63.6
19	44783063	37	14	37.8
19	44954779	13	0	0
19	45493394	36	0	0
19	45513739	17	5	29.4
19	45520435	14	4	28.5
19	45889183	12	0	0
19	45889197	16	1	6.2
19	46068286	18	0	0
19	46430959	27	0	0
19	47799697	50	41	82
19	48562641	39	0	0
19	48682220	25	0	0
19	48731075	31	23	74.1
19	48827071	23	18	78.2
19	49338385	33	0	0
19	50405603	11	11	100
19	50494854	24	24	100
19	50737947	23	1	4.3
19	51255461	42	0	0
19	51596254	16	16	100
19	51601792	32	2	6.2
19	51609708	32	0	0
19	51681577	10	2	20
19	51912516	15	15	100
19	51916308	10	6	60
19	51950827	10	10	100
19	52192154	21	13	61.9
19	53067285	15	9	60
19	53317503	11	0	0
19	53355544	25	1	4
19	53377658	27	0	0
19	53473333	12	8	66.6
19	53510352	38	1	2.6
19	53705610	15	10	66.6
19	53935248	18	17	94.4
19	53943088	28	17	60.7
19	53961130	23	22	95.6
19	54262859	13	13	100
19	54386271	13	11	84.6
19	54426023	28	28	100
19	54474313	27	0	0
19	55141999	15	3	20
19	55179570	28	28	100
19	55310515	33	15	45.4
19	55376109	19	0	0
19	55857559	14	9	64.2
19	55879957	29	16	55.1
19	56155976	13	2	15.3
19	56249685	48	36	75
19	56270412	19	18	94.7
19	56325850	29	0	0
19	56676178	21	16	76.1
19	56973086	42	0	0
19	57088679	33	27	81.8
19	57180306	23	1	4.3
19	57297583	18	0	0
19	57341393	41	7	17
19	57793893	35	35	100
19	57794009	19	7	36.8
19	57815110	21	21	100
19	57838449	41	0	0
19	57942974	29	8	27.5
19	58115581	44	39	88.6
19	58205596	29	14	48.2
19	58259398	21	4	19
19	58280895	26	25	96.1
19	58480189	11	9	81.8
19	58544638	32	29	90.6
19	58634999	18	0	0
19	58686671	13	9	69.2
19	58748749	24	3	12.5
19	58806088	16	11	68.7
19	58846444	20	18	90
19	59163880	33	11	33.3
19	59194289	28	26	92.8
19	59820140	10	6	60
19	60000027	41	37	90.2
19	61071396	24	1	4.1
19	61631576	19	13	68.4
19	61765325	13	13	100
19	61923049	15	13	86.6
19	62144299	24	23	95.8
19	62200579	19	17	89.4
19	62348181	24	0	0
19	62462057	10	8	80
19	62474101	40	40	100
19	62668874	11	0	0
19	62808465	54	0	0
19	62845416	25	24	96
19	63093953	13	13	100
19	63218602	38	3	7.8
19	63523372	31	27	87
19	63592957	26	21	80.7
19	63626309	30	30	100
19	63628124	29	13	44.8
19	63676543	11	0	0
2	120061	14	12	85.7
2	4722631	30	1	3.3
2	4775834	15	10	66.6
2	4831617	17	16	94.1
2	5365936	14	2	14.2
2	5675314	11	11	100
2	6511550	21	1	4.7
2	10157172	12	11	91.6
2	13724945	12	3	25
2	16977531	25	21	84
2	18410352	24	0	0
2	19510853	30	0	0
2	20581323	17	16	94.1
2	20809343	13	3	23
2	20848593	51	19	37.2
2	20857605	37	1	2.7
2	22398183	35	34	97.1
2	22479918	14	0	0
2	22485974	14	1	7.1
2	22488013	19	2	10.5
2	23390697	50	1	2
2	24495022	15	0	0
2	24506866	10	0	0
2	24987562	13	0	0
2	26736029	14	0	0
2	30614515	10	0	0
2	35960842	36	0	0
2	37301058	27	27	100
2	40009653	16	0	0
2	41491640	31	1	3.2
2	42763464	17	0	0
2	45284105	16	16	100
2	45802163	18	0	0
2	48477046	29	0	0
2	50247101	17	12	70.5
2	52907049	23	0	0
2	54118435	112	11	9.8
2	58582208	19	1	5.2
2	65864385	14	0	0
2	70365959	24	23	95.8
2	71407371	26	26	100
2	71598073	25	6	24
2	72526414	45	40	88.8
2	73153506	27	20	74
2	73164289	37	37	100
2	80641013	58	0	0
2	86272629	37	0	0
2	89587162	15	12	80
2	91898915	21	1	4.7
2	93221902	27	0	0
2	98256166	56	0	0
2	98456720	33	0	0
2	100632376	52	48	92.3
2	100653988	437	325	74.3
2	101019115	12	0	0
2	104772136	20	0	0
2	104837526	35	26	74.2
2	104924480	22	8	36.3
2	104964613	32	15	46.8
2	104975221	32	6	18.7
2	104977078	11	1	9
2	104992641	16	14	87.5
2	106509415	22	0	0
2	106952974	32	31	96.8
2	107002513	35	27	77.1
2	107130016	32	2	6.2
2	107556236	41	4	9.7
2	107667454	48	3	6.2
2	107695580	26	25	96.1
2	107726871	30	1	3.3
2	108097151	23	1	4.3
2	108138755	34	3	8.8
2	108260326	25	25	100
2	108479092	17	16	94.1
2	111229191	13	2	15.3
2	111236824	10	0	0
2	111912883	25	8	32
2	115791160	21	20	95.2
2	115901984	28	27	96.4
2	116655138	17	0	0
2	118897603	11	11	100
2	120732064	30	29	96.6
2	120970957	17	0	0
2	120989569	47	4	8.5
2	121604292	29	0	0
2	122213675	29	0	0
2	122605759	20	20	100
2	122651213	28	0	0
2	123286581	37	0	0
2	123357091	17	17	100
2	123612566	13	2	15.3
2	124792813	40	27	67.5
2	124851167	31	16	51.6
2	124907043	23	0	0
2	124987501	37	33	89.1
2	125006615	19	0	0
2	125192693	14	0	0
2	125427173	20	0	0
2	126219450	28	3	10.7
2	126219559	26	0	0
2	126784774	16	16	100
2	127065776	27	0	0
2	127168017	27	27	100
2	127254632	19	0	0
2	127391771	26	26	100
2	127873310	19	18	94.7
2	128008000	34	1	2.9
2	128040321	13	0	0
2	128203288	25	0	0
2	129123110	16	12	75
2	129522567	36	0	0
2	129656973	12	5	41.6
2	130702788	25	24	96
2	130873639	40	1	2.5
2	130904359	24	22	91.6
2	131206868	12	2	16.6
2	131505308	18	17	94.4
2	131538224	36	36	100
2	131556278	21	17	80.9
2	131802011	35	32	91.4
2	131996685	16	0	0
2	132542583	13	8	61.5
2	132737427	15	15	100
2	133800231	23	22	95.6
2	133877992	27	7	25.9
2	133983962	32	0	0
2	133995191	19	19	100
2	134173342	10	3	30
2	134273430	29	28	96.5
2	134346577	37	1	2.7
2	134396955	23	14	60.8
2	134398048	32	20	62.5
2	134485410	29	0	0
2	134865028	24	8	33.3
2	134883263	17	13	76.4
2	134883267	17	8	47
2	134976889	21	3	14.2
2	135065978	12	3	25
2	135099858	20	15	75
2	135183093	10	2	20
2	135349027	45	41	91.1
2	135445061	64	63	98.4
2	135470377	19	6	31.5
2	135486083	35	33	94.2
2	135519493	11	8	72.7
2	135520554	11	3	27.2
2	135538848	24	21	87.5
2	135565722	47	36	76.5
2	135570334	18	18	100
2	135610848	16	12	75
2	135656048	12	1	8.3
2	135844812	17	15	88.2
2	135848941	29	25	86.2
2	135851322	18	17	94.4
2	135915843	16	0	0
2	136709765	116	82	70.6
20	739746	11	4	36.3
20	3132365	20	0	0
20	3132383	20	0	0
20	3220374	34	34	100
20	4823211	17	0	0
20	5512558	41	0	0
20	5715534	18	4	22.2
20	5951289	24	19	79.1
20	6038935	24	4	16.6
20	7736992	26	21	80.7
20	7948329	24	0	0
20	8245362	11	8	72.7
20	8930641	23	1	4.3
20	11199955	22	2	9
20	13006780	21	0	0
20	13435880	23	0	0
20	18044546	35	0	0
20	18790145	30	14	46.6
20	20166435	20	17	85
20	22297109	16	0	0
20	23297953	13	13	100
20	32618512	61	0	0
20	32618578	30	0	0
20	32881676	36	33	91.6
20	33775670	41	0	0
20	35376443	30	0	0
20	35536730	47	0	0
20	35588552	26	0	0
20	35997466	14	11	78.5
20	36528146	33	29	87.8
20	36608190	22	19	86.3
20	39251856	34	0	0
20	41039459	21	1	4.7
20	41446090	21	21	100
20	41648851	23	14	60.8
20	57851813	10	8	80
20	58376379	32	3	9.3
20	58377136	29	0	0
20	59252632	18	14	77.7
20	60861899	11	8	72.7
20	62497096	10	0	0
20	62821340	16	2	12.5
20	64504891	31	1	3.2
20	65152620	13	5	38.4
20	66570651	10	7	70
20	66719663	25	0	0
20	66823516	51	47	92.1
20	67282222	33	22	66.6
20	67813033	50	48	96
20	68138475	41	0	0
20	69221539	13	13	100
20	69253303	25	25	100
20	69519996	17	11	64.7
20	69811149	31	27	87
20	69827655	39	25	64.1
20	70225751	11	6	54.5
20	70258560	23	14	60.8
20	70276610	38	12	31.5
20	70358650	37	33	89.1
20	70363524	11	9	81.8
20	70561281	26	10	38.4
20	70958969	17	6	35.2
20	71102432	30	16	53.3
20	71179687	15	12	80
20	71246907	31	29	93.5
20	71294416	13	13	100
20	71394291	23	23	100
20	71530387	38	38	100
20	71559034	11	2	18.1
20	71613437	14	7	50
20	71775088	27	27	100
20	71775988	30	29	96.6
20	71880933	28	23	82.1
20	71984178	11	10	90.9
21	117200	13	11	84.6
21	1883666	42	15	35.7
21	1896670	29	17	58.6
21	1997241	27	26	96.2
21	2121727	13	13	100
21	4286576	23	10	43.4
21	5812814	31	31	100
21	6515169	22	3	13.6
21	6755934	31	0	0
21	7006097	42	0	0
21	8246587	23	20	86.9
21	8258709	19	11	57.8
21	8269632	14	13	92.8
21	8454090	18	0	0
21	8476039	38	29	76.3
21	10718199	16	0	0
21	10791062	27	0	0
21	10940000	23	19	82.6
21	13555039	13	6	46.1
21	14429301	26	26	100
21	14585221	10	1	10
21	14689905	34	1	2.9
21	16225799	17	13	76.4
21	16914345	25	22	88
21	16929509	17	15	88.2
21	19142843	20	4	20
21	19881467	11	7	63.6
21	19982179	19	0	0
21	20528452	21	19	90.4
21	20839255	13	12	92.3
21	20999085	11	0	0
21	21252721	16	2	12.5
21	21303773	21	1	4.7
21	21862324	21	17	80.9
21	22029929	12	8	66.6
21	22085259	11	3	27.2
21	22090364	27	25	92.5
21	22215028	41	38	92.6
21	25817273	20	0	0
21	25887425	19	17	89.4
21	27275418	10	7	70
21	28205063	13	12	92.3
21	28215281	34	0	0
21	28313388	15	9	60
21	28423411	18	10	55.5
21	29194342	22	1	4.5
21	30061095	22	5	22.7
21	30180383	23	1	4.3
21	31179029	12	2	16.6
21	31537218	25	0	0
21	32113619	23	4	17.3
21	33437320	31	1	3.2
21	33597895	26	25	96.1
21	33666088	20	0	0
21	33968431	32	29	90.6
21	34266974	16	12	75
21	34452006	27	0	0
21	35080869	10	0	0
21	37274338	19	0	0
21	39662446	28	4	14.2
21	43032818	31	0	0
21	43745716	27	2	7.4
21	45778318	37	0	0
21	48214685	30	2	6.6
21	48215157	28	1	3.5
21	48215542	20	10	50
21	48217842	11	0	0
21	49766079	38	0	0
21	55483073	14	0	0
21	57395501	18	0	0
21	59725439	12	9	75
21	59873873	37	13	35.1
21	60437104	21	17	80.9
21	60868636	13	3	23
21	61894983	16	14	87.5
21	61989210	34	32	94.1
21	62072981	22	20	90.9
21	62535581	40	36	90
21	62870310	14	0	0
21	63502247	47	40	85.1
21	63718020	34	28	82.3
21	63989206	13	12	92.3
21	65659720	14	13	92.8
21	65756221	13	4	30.7
21	65875227	15	13	86.6
21	66176697	22	16	72.7
21	66188238	20	2	10
21	66206121	14	11	78.5
21	66284781	40	3	7.5
21	66284847	41	0	0
21	66706714	33	30	90.9
21	66766302	13	13	100
21	66816922	12	0	0
21	66865596	22	0	0
21	67100899	32	27	84.3
21	67108810	35	35	100
21	67115673	14	14	100
21	67230115	48	34	70.8
21	67259623	14	7	50
21	67351571	15	5	33.3
21	67400962	19	19	100
21	68116975	24	17	70.8
21	68287131	12	8	66.6
21	68442392	30	29	96.6
21	68697693	19	19	100
21	68700818	31	31	100
21	68735932	21	19	90.4
21	68912178	35	0	0
21	69114110	30	27	90
21	69148317	21	20	95.2
21	69207453	10	10	100
21	69274226	15	0	0
21	69274886	36	2	5.5
21	69297765	10	10	100
21	69317959	11	11	100
21	69420601	40	4	10
21	69461380	37	9	24.3
21	69822394	11	0	0
21	69847347	28	1	3.5
21	70092800	31	16	51.6
21	70226556	10	5	50
21	70285412	14	10	71.4
21	70296948	32	18	56.2
21	70333047	38	26	68.4
21	70336392	17	14	82.3
21	70357381	40	22	55
21	70541429	11	7	63.6
21	70642701	10	10	100
21	70830436	16	16	100
21	70848978	25	0	0
21	70884882	11	5	45.4
21	70896548	18	13	72.2
21	70924836	14	12	85.7
21	70999830	19	18	94.7
21	71050534	26	26	100
21	71273331	10	10	100
21	71302337	12	12	100
21	71306897	15	15	100
21	71364972	14	14	100
21	71365189	22	20	90.9
21	71373241	13	11	84.6
22	1072547	33	2	6
22	2117179	10	0	0
22	2119188	18	0	0
22	3053493	17	0	0
22	5558424	13	10	76.9
22	5901645	11	10	90.9
22	6229223	26	23	88.4
22	7285377	24	0	0
22	7671035	19	18	94.7
22	7711084	23	23	100
22	7734146	40	36	90
22	10160249	23	4	17.3
22	10379654	17	0	0
22	10627018	37	0	0
22	10957298	20	17	85
22	11035804	14	4	28.5
22	11814221	29	1	3.4
22	11942550	19	17	89.4
22	12518407	12	9	75
22	12966914	29	2	6.8
22	13404095	28	0	0
22	14134380	11	10	90.9
22	14996927	11	0	0
22	15445290	12	11	91.6
22	15602167	22	9	40.9
22	15692971	14	14	100
22	15930611	37	35	94.5
22	16129670	36	3	8.3
22	16904421	34	0	0
22	17024130	18	0	0
22	17609220	19	14	73.6
22	17819683	37	0	0
22	18570693	48	39	81.2
22	21474088	20	20	100
22	22615694	29	2	6.8
22	23252625	10	10	100
22	24381094	19	1	5.2
22	28239344	34	0	0
22	29606612	26	24	92.3
22	35067900	34	0	0
22	37255663	24	24	100
22	37931773	41	33	80.4
22	38979061	17	9	52.9
22	38982134	11	4	36.3
22	39578927	29	20	68.9
22	43272219	24	16	66.6
22	43701297	11	8	72.7
22	44278854	11	9	81.8
22	45094653	14	1	7.1
22	46108929	33	4	12.1
22	47373310	34	0	0
22	47400893	14	0	0
22	47614045	27	17	62.9
22	49032509	44	0	0
22	49032708	26	0	0
22	49183089	32	0	0
22	49232977	13	13	100
22	49687456	16	9	56.2
22	49848797	33	0	0
22	50593773	18	2	11.1
22	50623676	12	12	100
22	50691279	26	0	0
22	50717048	61	1	1.6
22	50760806	16	0	0
22	50935739	11	11	100
22	51052176	11	0	0
22	51072916	30	28	93.3
22	51079453	42	0	0
22	51108018	20	14	70
22	51206932	23	0	0
22	51324865	44	0	0
22	51449908	19	10	52.6
22	51560035	37	22	59.4
22	51860231	18	15	83.3
22	52806160	29	28	96.5
22	53224445	14	0	0
22	53480330	11	6	54.5
22	53635951	21	10	47.6
22	53646560	25	23	92
22	53925819	11	10	90.9
22	54206969	10	10	100
22	54642866	23	21	91.3
22	54993816	46	0	0
22	55062810	15	8	53.3
22	55822584	28	0	0
22	56204255	19	12	63.1
22	56236303	23	0	0
22	56509580	43	32	74.4
22	56785889	31	0	0
22	56932906	18	18	100
22	57016723	37	1	2.7
22	57592971	35	22	62.8
22	57929744	10	0	0
22	58098466	16	16	100
22	58142891	21	18	85.7
22	58148333	13	9	69.2
22	58186558	25	4	16
22	58194110	14	11	78.5
22	58445494	20	11	55
22	58495544	11	6	54.5
22	58561643	18	15	83.3
22	58625292	37	22	59.4
22	58626590	11	10	90.9
22	58649555	38	33	86.8
